timeStamp,uuid,minor,rssi
2022-05-10 14:45:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:45:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-48
2022-05-10 14:45:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:45:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-47
2022-05-10 14:45:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-47
2022-05-10 14:45:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-48
2022-05-10 14:45:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-48
2022-05-10 14:45:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:45:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:45:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:45:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:45:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:45:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-48
2022-05-10 14:45:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:45:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:45:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:45:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:45:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:46:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:46:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:46:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:46:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-55
2022-05-10 14:46:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:12 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:46:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:46:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:46:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:46:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:46:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:47 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:46:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:46:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:46:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-48
2022-05-10 14:47:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:47:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:47:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:47:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:47:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:47:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:47:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-53
2022-05-10 14:47:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
2022-05-10 14:47:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:47:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:47:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:47:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:47:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:47:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-50
2022-05-10 14:47:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-49
2022-05-10 14:47:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-51
2022-05-10 14:47:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-52
