timeStamp,uuid,minor,rssi
2022-05-10 13:59:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-46
2022-05-10 13:59:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 13:59:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 13:59:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 13:59:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 13:59:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-31
2022-05-10 13:59:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 13:59:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 13:59:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 13:59:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-39
2022-05-10 13:59:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-31
2022-05-10 13:59:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 13:59:47 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 13:59:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-31
2022-05-10 13:59:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 13:59:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 13:59:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 13:59:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 13:59:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-30
2022-05-10 13:59:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-31
2022-05-10 13:59:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 13:59:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 13:59:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 14:00:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 14:00:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 14:00:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 14:00:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 14:00:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-30
2022-05-10 14:00:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-30
2022-05-10 14:00:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 14:00:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 14:00:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 14:00:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 14:00:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 14:00:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 14:00:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 14:00:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 14:00:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 14:00:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
2022-05-10 14:00:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 14:00:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 14:00:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 14:00:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-31
2022-05-10 14:00:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 14:00:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 14:00:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-34
2022-05-10 14:00:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 14:00:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-35
2022-05-10 14:00:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 14:00:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-33
2022-05-10 14:00:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-32
