timeStamp,uuid,minor,rssi
2022-05-10 13:39:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:39:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:39:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-22
2022-05-10 13:39:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:39:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:39:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:39:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:39:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:39:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-24
2022-05-10 13:39:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:39:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:39:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:40:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-23
2022-05-10 13:40:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:40:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:40:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:40:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:40:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:40:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-23
2022-05-10 13:40:12 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-22
2022-05-10 13:40:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-22
2022-05-10 13:40:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:40:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-22
2022-05-10 13:40:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-22
2022-05-10 13:40:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:40:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-25
2022-05-10 13:40:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-23
2022-05-10 13:40:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:40:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-20
2022-05-10 13:40:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:40:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-24
2022-05-10 13:40:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-19
2022-05-10 13:40:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-22
2022-05-10 13:40:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-23
2022-05-10 13:40:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:40:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-21
2022-05-10 13:40:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-28
2022-05-10 13:40:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-24
2022-05-10 13:40:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-22
