"Date","UUID","Major","Minor","RSSI"
"2022-05-10T22:41:08.824","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:09.870","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:10.977","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:12.083","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:13.192","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:14.300","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:15.412","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:16.527","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:17.634","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:18.740","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:19.850","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
"2022-05-10T22:41:22.064","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-25"
"2022-05-10T22:41:23.171","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-25"
"2022-05-10T22:41:24.279","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-25"
"2022-05-10T22:41:25.395","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:26.507","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:27.611","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:28.724","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-25"
"2022-05-10T22:41:29.831","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-25"
"2022-05-10T22:41:30.938","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-25"
"2022-05-10T22:41:32.047","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-25"
"2022-05-10T22:41:34.262","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:35.370","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:36.478","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-29"
"2022-05-10T22:41:37.597","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-27"
