"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T05:07:27.370","-77.006256","-74.93044","-200","-200","-200","-83.711464","-200","-76.97859","-84.496376","-64.64135","-200","-200","-55.149338","-75.61748","-90.25624","-200","-200","-200","-90.25069","-71.47925","-0.91937345","1.6531962","9.648633","0.02199115","-0.012991067","-0.050986882","12.300003","-17.900002","-32.3"
"2022-06-30T05:07:28.487","-77.00572","-200","-83.88637","-66.46934","-200","-83.73815","-82.42715","-76.64009","-200","-200","-200","-80.572784","-200","-76.30031","-200","-200","-200","-200","-90.2004","-200","-0.9576807","1.6220716","9.862914","-0.0073303822","-0.0423126","-0.07053457","12.5","-17.5","-32.4"
"2022-06-30T05:07:29.614","-200","-200","-84.30357","-66.76973","-200","-200","-82.877655","-77.22031","-200","-200","-76.471725","-81.00493","-54.991356","-200","-89.777985","-200","-200","-200","-200","-71.59914","-0.79726917","1.6603789","9.742006","0.014049903","-0.032538757","-0.074810624","13.099998","-17.300003","-32.2"
"2022-06-30T05:07:30.739","-200","-74.77826","-200","-200","-200","-200","-83.116135","-200","-200","-65.694466","-76.43159","-81.34148","-54.716335","-200","-89.597664","-200","-200","-200","-200","-71.849106","-1.6376339","1.8028339","8.99741","-0.029932396","-0.03070616","0.19946787","12.900002","-17.400002","-31.8"
"2022-06-30T05:07:31.858","-200","-74.64755","-84.36799","-67.576225","-200","-200","-200","-200","-200","-66.01093","-76.476395","-200","-54.540047","-75.93443","-89.26491","-200","-200","-200","-200","-71.652794","-0.81761986","0.17118542","9.82341","0.040317107","0.3846822","0.3674558","-0.30000305","-19.699997","-32.8"
"2022-06-30T05:07:32.986","-78.581955","-74.189514","-83.65604","-67.31336","-200","-84.10075","-82.59726","-78.15965","-83.995605","-66.14799","-200","-80.59691","-200","-76.412605","-200","-200","-200","-200","-90.334274","-200","-0.51355624","1.8088194","9.5971575","0.026267206","-0.01787799","0.04491896","-12.300003","-15.0","-34.2"
"2022-06-30T05:07:34.089","-78.465675","-200","-200","-67.08506","-200","-200","-82.17204","-200","-200","-200","-200","-200","-200","-76.45578","-200","-200","-200","-200","-200","-200","-0.70509243","1.8866309","9.664195","0.011606441","-0.01909972","-0.027774004","-12.599998","-16.0","-33.8"
"2022-06-30T05:07:35.210","-78.502495","-74.177216","-200","-200","-200","-200","-200","-200","-84.83349","-66.78738","-76.441376","-80.4492","-54.44551","-200","-200","-200","-200","-200","-200","-71.999825","-0.6619968","1.8088194","9.755175","-0.0146607645","-0.058195096","0.10600548","-11.800003","-16.400002","-33.5"
"2022-06-30T05:07:36.328","-200","-74.166336","-200","-200","-200","-84.09281","-200","-200","-84.85743","-67.04597","-76.34206","-200","-54.30299","-76.63109","-200","-200","-200","-200","-200","-72.24538","-1.0043676","1.9967642","9.617508","0.028710667","-0.0007737626","-0.051597748","-11.5","-16.0","-33.6"
"2022-06-30T05:07:37.450","-78.40498","-74.2732","-83.761986","-67.40404","-200","-83.718475","-82.75297","-200","-86.01022","-67.276405","-76.319855","-200","-54.17514","-76.78483","-200","-200","-200","-200","-200","-72.405914","-0.89184016","2.0410569","9.728839","0.0000000009313226","-0.025819238","-0.03449352","-11.699997","-16.199997","-33.6"
"2022-06-30T05:07:38.564","-78.0732","-200","-200","-67.74754","-200","-83.39336","-200","-200","-200","-200","-200","-80.41099","-200","-200","-200","-200","-200","-200","-200","-200","-0.91937345","1.8950106","9.676167","-0.039706238","-0.014212798","-0.057095535","-11.599998","-16.5","-33.9"
"2022-06-30T05:07:39.681","-77.95238","-200","-83.70598","-200","-200","-200","-83.087776","-78.69988","-200","-200","-76.30022","-80.45742","-200","-200","-88.98713","-200","-200","-200","-200","-71.939255","-0.8523358","1.9716251","9.57561","-0.0018325942","-0.0074932803","-0.05648467","-11.199997","-16.300003","-34.0"
"2022-06-30T05:07:40.799","-200","-74.20252","-200","-200","-200","-200","-200","-200","-86.23381","-67.427605","-76.28272","-200","-54.378025","-200","-88.90931","-200","-200","-200","-200","-71.67725","-0.6607997","2.1332338","9.528923","0.012828171","-0.03559308","-0.038158715","-11.400002","-17.0","-33.8"
"2022-06-30T05:07:41.925","-200","-74.40395","-83.51952","-67.76225","-200","-84.211525","-200","-200","-86.41293","-67.298836","-76.32254","-200","-54.206345","-76.798035","-89.06298","-200","-200","-200","-90.42999","-71.490364","-0.62488663","2.0087352","9.595961","-0.011606438","-0.032538757","-0.0057828557","-11.599998","-17.5","-33.5"
"2022-06-30T05:07:43.042","-77.843994","-74.68836","-83.09641","-67.94199","-200","-84.75101","-82.5668","-79.43326","-200","-200","-200","-79.762276","-200","-76.751526","-200","-95.00025","-200","-200","-90.37578","-200","-0.6931214","1.9788077","9.659407","0.001832597","0.014497869","0.013764834","-11.599998","-17.300003","-33.6"
"2022-06-30T05:07:44.161","-77.64009","-200","-82.72218","-68.051155","-200","-200","-82.52775","-80.26605","-200","-200","-76.25239","-79.571945","-200","-200","-200","-95.33378","-200","-200","-200","-200","-1.8507179","2.31639","9.276335","-0.12767084","0.007167486","0.28071293","-11.599998","-16.300003","-34.1"
"2022-06-30T05:07:45.280","-77.55674","-74.50831","-200","-200","-200","-200","-82.4935","-200","-200","-67.182","-76.13792","-79.66463","-54.293907","-200","-200","-200","-200","-200","-200","-71.1247","-0.61411273","1.3479356","9.922769","-0.34330627","0.3498629","0.72053593","-19.0","-6.5","-35.9"
"2022-06-30T05:07:46.400","-200","-74.76642","-200","-68.607605","-200","-84.70724","-200","-200","-85.91228","-67.026665","-200","-200","-54.233093","-76.43223","-89.40316","-200","-200","-200","-200","-71.21284","-0.46806642","1.7597382","9.512163","0.024434611","0.037099883","-0.23607905","-15.900002","7.9000015","-38.6"
"2022-06-30T05:07:47.525","-77.48074","-200","-82.44698","-68.724396","-200","-84.66798","-200","-200","-86.089905","-67.16641","-75.8871","-200","-200","-200","-200","-94.248436","-200","-200","-90.44592","-200","-0.8319851","1.8722657","9.616311","0.0061086537","0.021828251","-0.014945834","-16.900002","5.199997","-38.2"
"2022-06-30T05:07:48.639","-77.317154","-200","-82.25562","-69.066345","-200","-200","-82.15628","-80.54194","-200","-200","-200","-80.11491","-200","-76.886696","-200","-200","-200","-200","-200","-200","-0.6332663","1.899799","9.591172","0.0054977885","0.010832677","-0.07908668","-16.599998","5.0","-38.5"
"2022-06-30T05:07:49.769","-77.25742","-200","-200","-200","-200","-200","-82.14717","-80.90046","-200","-200","-200","-80.16649","-54.313213","-200","-200","-200","-200","-200","-90.50211","-71.29388","-0.6979098","1.934515","9.727641","-0.043982297","0.0016696984","0.040642902","-16.5","4.5","-38.5"
