"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T08:44:55.953","-91.0","-200","-93.0","-200","-200","-200","-79.0","-82.0","-88.0","-74.0","-54.0","-73.0","-68.0","-200","-200","-200","-200","-200","-96.0","-64.0","-1.7166426","2.0769699","10.085575","-0.06754133","0.19849049","-0.09053023","6.7999954","-29.7","-43.3"
"2022-06-30T08:44:57.073","-91.0","-64.0","-200","-72.0","-200","-93.0","-79.0","-200","-88.0","-75.500374","-55.00025","-71.99975","-69.500374","-79.0","-200","-200","-200","-200","-200","-67.50088","-1.2785037","1.7106571","9.196129","0.019201534","0.1331279","0.006597345","5.9999924","-28.3","-44.6"
"2022-06-30T08:44:58.197","-200","-63.499874","-88.999","-73.500374","-200","-90.9995","-200","-86.001","-88.0","-76.00066","-200","-200","-70.334274","-80.500374","-88.0","-200","-200","-200","-200","-69.66906","-1.3946224","1.614889","9.800665","0.047912203","-0.058072917","0.051801372","7.0999985","-28.899998","-44.1"
"2022-06-30T08:44:59.318","-200","-61.665054","-87.66489","-77.33678","-200","-92.000496","-80.00083","-86.667885","-200","-200","-200","-72.33344","-200","-75.66289","-89.500374","-200","-200","-200","-96.0","-200","-1.6867151","2.6132712","9.296685","0.016758073","0.032945998","-0.10580186","5.7000046","-32.4","-41.9"
"2022-06-30T08:45:00.442","-88.66473","-200","-86.9975","-200","-200","-200","-81.25281","-85.99975","-200","-74.748314","-58.336277","-72.500374","-200","-72.9925","-200","-200","-200","-200","-96.0","-200","-2.1296425","2.3223755","9.540894","0.014314612","0.036000326","-0.030665435","7.7000046","-31.7","-41.8"
"2022-06-30T08:45:01.567","-87.99738","-60.997627","-200","-200","-200","-200","-82.60629","-200","-89.25219","-74.397606","-60.505997","-72.8012","-70.25056","-200","-200","-200","-200","-200","-95.749565","-69.75194","-1.7046716","2.1511903","9.348161","0.041803546","-0.07456628","0.059131756","8.200005","-31.2","-42.3"
"2022-06-30T08:45:02.692","-87.39611","-60.596905","-87.8004","-77.75331","-200","-90.748184","-83.34193","-86.2004","-89.6028","-74.163605","-61.40749","-200","-69.999695","-71.38921","-200","-200","-200","-200","-200","-68.59811","-1.8926164","2.2697031","9.392453","0.016758073","0.02378302","-0.045937065","8.200005","-31.0","-42.3"
"2022-06-30T08:45:03.803","-200","-61.8364","-88.50354","-79.40759","-200","-89.9963","-200","-86.50171","-89.83673","-200","-200","-200","-71.33918","-70.15204","-200","-200","-200","-200","-200","-200","-2.208651","2.2948422","9.202114","-0.03455461","-0.05013167","0.00598648","8.999992","-31.1","-42.1"
"2022-06-30T08:45:04.920","-200","-200","-87.568436","-79.17192","-200","-200","-82.71763","-86.28579","-200","-200","-62.34384","-74.843636","-200","-70.705315","-88.99983","-200","-200","-200","-200","-200","-3.928885","1.3826514","8.670602","0.5915823","-0.24988462","-1.1149513","21.351997","-24.827","-39.836"
"2022-06-30T08:45:06.036","-86.492645","-200","-200","-200","-200","-200","-81.8706","-200","-89.71642","-73.56495","-62.725754","-76.16017","-70.85906","-200","-200","-200","-200","-200","-200","-68.6654","-2.4277205","2.5809495","9.315839","0.06990335","0.070819646","-0.036774088","23.400002","-17.3","-39.7"
"2022-06-30T08:45:07.165","-85.990456","-63.29776","-200","-79.57855","-200","-90.16435","-81.54804","-200","-88.743454","-73.745895","-63.012516","-76.013885","-69.994194","-71.62511","-200","-200","-200","-200","-200","-68.42594","-2.3750482","2.621651","9.301474","-0.08464556","-0.13076589","0.054244835","25.200005","-18.5","-37.5"
"2022-06-30T08:45:08.288","-200","-64.14285","-86.235855","-79.12733","-200","-88.70288","-200","-85.74539","-88.43518","-200","-200","-200","-69.657745","-72.4538","-200","-200","-200","-200","-94.59621","-69.25487","-1.9177556","2.3211784","9.635465","-0.002178749","-0.01958841","-0.06731735","23.700005","-17.100002","-38.9"
