"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","021","022","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-07-01T22:27:51.508","-200","-92.0","-200","-200","-200","-200","-78.0","-200","-200","-200","-84.0","-200","-200","-88.0","-79.0","-200","-86.0","-200","-79.0","-200","-200","-200","-1.9009962","3.1651347","9.185355","-0.0664316","-0.028023442","-0.013057245","-8.7","-18.6","1.2975"
"2022-07-01T22:27:52.594","-200","-92.50012","-200","-200","-200","-85.0","-77.49988","-82.0","-200","-200","-200","-200","-200","-88.0","-200","-200","-200","-80.0","-77.499626","-200","-67.0","-54.0","-1.661576","2.8179753","9.41879","-0.010842858","0.0800997","0.02115121","-9.3","-18.3","0.9"
"2022-07-01T22:27:53.713","-200","-200","-200","-90.0","-200","-81.49912","-200","-82.50012","-84.0","-200","-200","-200","-200","-200","-200","-82.0","-200","-80.50012","-76.99934","-200","-69.0005","-52.499626","-2.1883004","3.1352072","9.485827","0.4063781","-0.2662609","-0.15477799","-6.8025","-17.1975","0.9"
"2022-07-01T22:27:54.843","-91.0","-200","-86.0","-88.99975","-200","-79.66456","-200","-83.33411","-84.0","-200","-200","-200","-200","-200","-77.99975","-82.0","-200","-200","-200","-200","-69.000336","-51.66572","-2.7162218","2.2840683","9.489418","0.29458976","0.10758864","-0.286114","-6.0975","-15.299999","-0.59999996"
"2022-07-01T22:27:55.948","-87.99925","-200","-200","-200","-200","-200","-82.67089","-200","-200","-200","-200","-200","-200","-86.99917","-76.33178","-200","-84.499626","-200","-79.003","-200","-200","-200","-2.5103204","1.7968484","9.403227","-0.0010690142","-0.08422305","-0.08575021","-4.7999997","-15.9","0.0"
"2022-07-01T22:27:57.060","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-86.999374","-75.99825","-200","-200","-200","-79.604195","-200","-70.002","-51.499","-2.621651","2.0829554","8.883685","0.02397646","-0.0603993","0.05841399","-5.0025","-15.9","-0.0975"
"2022-07-01T22:27:58.194","-85.99783","-200","-200","-88.33261","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-83.00083","-200","-83.00217","-80.84247","-200","-70.60339","-51.398903","-2.1643584","1.7345991","9.38168","0.025198191","-0.062842764","-0.099189244","-5.0025","-15.0975","-0.29999998"
"2022-07-01T22:27:59.311","-200","-200","-200","-89.000626","-200","-81.25119","-200","-83.250435","-82.33195","-81.0","-200","-200","-200","-200","-200","-200","-83.665726","-82.25031","-200","-200","-70.16751","-200","-2.3989902","1.7980455","9.136273","0.15836681","-0.07506007","0.028481591","-5.4","-14.497499","-0.6975"
"2022-07-01T22:28:00.429","-200","-200","-200","-200","-200","-200","-83.003746","-200","-81.74794","-81.50012","-84.0","-200","-200","-87.200096","-75.998604","-83.000626","-83.99988","-200","-200","-200","-200","-200","-2.3092074","1.5071499","9.585187","-0.0047342055","0.031841353","-0.069867715","-6.0","-14.0025","-0.8025"
"2022-07-01T22:28:01.536","-200","-200","-200","-200","-200","-200","-83.40419","-200","-200","-200","-84.0","-200","-200","-88.17117","-76.66856","-200","-200","-200","-200","-200","-200","-200","-2.6288335","1.283292","9.43076","-0.007788532","0.013515393","0.052305337","-4.7999997","-14.3025","-1.1999999"
