estimated
A01
A01
A01
A02
A02
A01
R02
A01
R02
R02
A01
R03
A01
A01
A01
R02
R02
R02
A01
A01
A01
A01
A01
A01
A01
R03
A01
A01
A01
A01
A01
A01
R02
A02
E01
A01
R02
A01
R02
R02
R02
R02
A02
R02
R02
A01
R02
R04
A01
A02
A01
A01
A03
A01
A01
R03
R03
R04
R03
A01
A01
R02
R02
R02
R03
S01
A01
R03
R02
A01
A01
A01
A01
A01
R02
R02
R04
R04
A02
A02
R02
A01
R02
R03
R03
R03
R02
A01
A01
R02
A01
A01
