"Date","UUID","Major","Minor","RSSI"
"2022-05-11T05:22:17.322","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:22:18.409","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72"
"2022-05-11T05:22:19.518","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-11T05:22:20.628","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:22:21.741","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79"
"2022-05-11T05:22:22.847","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79"
"2022-05-11T05:22:23.967","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-11T05:22:25.067","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:22:26.175","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-11T05:22:27.283","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-11T05:22:28.398","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:22:29.506","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:30.612","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:31.727","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:32.833","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:33.954","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:22:36.161","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:22:37.267","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-11T05:22:38.378","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:39.486","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:40.595","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:41.707","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-86"
"2022-05-11T05:22:42.816","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-84"
"2022-05-11T05:22:46.133","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-11T05:22:47.241","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-11T05:22:49.458","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:22:50.569","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:22:51.677","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:22:52.784","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:22:53.891","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:22:54.999","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-11T05:22:56.108","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:22:57.215","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:22:58.324","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:22:59.430","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:23:00.542","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:23:01.647","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:23:02.756","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-11T05:23:03.867","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:23:04.974","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79"
"2022-05-11T05:23:06.089","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:23:08.298","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:09.406","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:10.516","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:23:11.627","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-11T05:23:13.838","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79"
"2022-05-11T05:23:14.946","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-11T05:23:16.056","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:23:17.174","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72"
"2022-05-11T05:23:18.273","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-11T05:23:19.382","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-11T05:23:20.492","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79"
"2022-05-11T05:23:21.600","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:23:22.707","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-84"
"2022-05-11T05:23:26.024","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:23:27.136","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:28.253","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:29.359","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:30.464","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:31.571","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82"
"2022-05-11T05:23:32.677","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82"
"2022-05-11T05:23:33.785","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-83"
"2022-05-11T05:23:34.895","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:23:36.007","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63"
"2022-05-11T05:23:37.113","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:38.220","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:39.330","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-84"
"2022-05-11T05:23:40.444","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-83"
"2022-05-11T05:23:41.549","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-84"
"2022-05-11T05:23:42.657","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-84"
"2022-05-11T05:23:43.762","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79"
"2022-05-11T05:23:47.081","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:23:48.191","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:49.304","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:50.407","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:23:51.514","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:23:53.727","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-11T05:23:54.834","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:23:55.943","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:57.051","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:58.157","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:23:59.268","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:24:00.373","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:24:01.483","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:24:02.589","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80"
"2022-05-11T05:24:03.698","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-11T05:24:04.805","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:24:05.913","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-11T05:24:07.023","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-11T05:24:08.132","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-88"
"2022-05-11T05:24:09.236","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-11T05:24:10.345","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-90"
"2022-05-11T05:24:11.452","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:24:12.559","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:24:13.668","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-11T05:24:16.987","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:24:18.093","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:24:19.203","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:24:20.311","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82"
"2022-05-11T05:24:21.418","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-89"
"2022-05-11T05:24:22.526","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-85"
"2022-05-11T05:24:23.635","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:24:24.739","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:24:25.845","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-11T05:24:26.952","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:24:28.058","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:24:29.164","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:24:30.273","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:24:31.379","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:24:32.489","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79"
"2022-05-11T05:24:35.807","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-11T05:24:38.027","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:24:39.135","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:24:41.349","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82"
"2022-05-11T05:24:42.456","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:24:43.570","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:24:45.782","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-11T05:24:46.887","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:24:47.998","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-11T05:24:49.103","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-11T05:24:50.213","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-83"
