"Date","UUID","Major","Minor","RSSI"
"2022-05-11T05:08:56.690","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:08:57.775","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T05:08:58.885","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:08:59.994","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:01.107","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-11T05:09:02.212","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:03.323","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:04.429","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T05:09:05.536","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:07.747","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:08.859","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:09:09.975","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T05:09:11.077","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63"
"2022-05-11T05:09:12.187","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:13.296","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:14.408","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:15.511","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:16.621","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:17.731","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:09:18.837","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:19.945","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:09:21.059","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:22.163","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:23.282","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:24.383","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:26.598","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:27.706","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T05:09:28.815","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:29.925","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:31.031","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:32.138","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:33.247","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:34.354","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:35.463","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:36.577","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:37.685","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:09:38.790","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:09:39.897","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-11T05:09:41.008","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T05:09:42.118","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:43.222","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:44.331","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:45.439","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T05:09:46.547","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:47.653","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:48.761","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:49.869","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-11T05:09:52.091","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:53.197","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-11T05:09:54.311","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T05:09:55.415","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T05:09:56.522","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
