,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,S04,-88.18086,-71.0,-89.80431,-84.595985,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-84.817015,-57.864228499999996,-67.20232,-85.0,-71.38872,-89.60217,-200,-200,-200,-200,-61.0,-200,-84.0
1,1,S04,-88.18086,-72.501495,-89.80431,-84.595985,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-84.817015,-70.0,-67.20232,-84.499504,-65.0,-89.60217,-200,-200,-200,-200,-61.0,-200,-82.999
2,2,S04,-88.18086,-73.337105,-89.80431,-81.0,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-87.0,-65.4955,-72.0,-83.99801,-65.0,-89.60217,-200,-200,-200,-200,-72.25832,-200,-85.197685
3,3,S04,-88.18086,-74.38251,-89.80431,-82.001,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-87.500496,-62.65424,-75.003,-79.015252,-65.33444,-89.60217,-200,-200,-200,-200,-72.25832,-200,-85.197685
4,4,S04,-87.497505,-73.25224,-89.80431,-82.669556,-89.88067799999999,-200.0,-200,-200.0,-89.99352,-86.99867,-57.864228499999996,-76.33977,-84.502,-71.38872,-89.60217,-200,-200,-200,-200,-64.00998,-200,-86.009315
5,5,S04,-87.331116,-73.40358,-89.80431,-84.595985,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-86.495514,-57.864228499999996,-74.995514,-84.198006,-67.264206,-89.60217,-200,-200,-200,-200,-64.510956,-200,-87.2657
6,6,S04,-86.99602,-73.33509,-89.80431,-84.595985,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-84.817015,-58.965107,-67.20232,-83.825,-67.8179,-89.60217,-200,-200,-200,-200,-64.812325,-200,-88.021484
7,7,S04,-88.18086,-73.872154,-89.80431,-82.75275,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-85.99045,-56.54349,-74.79403,-83.26447,-68.18821,-89.60217,-200,-200,-200,-200,-72.25832,-200,-85.197685
8,8,S04,-88.18086,-74.38251,-89.80431,-81.993225,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-85.822365,-55.093624,-74.15016,-79.015252,-68.746796,-89.60217,-200,-200,-200,-200,-64.50477,-200,-85.197685
9,9,S04,-88.41355,-73.500694,-89.80431,-81.65497,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-85.84839,-57.864228499999996,-73.54199,-82.84227,-71.38872,-89.60217,-200,-200,-200,-200,-64.43079,-200,-87.67843
10,10,S04,-88.51308,-73.558655,-89.80431,-84.595985,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-86.514656,-57.864228499999996,-72.954575,-82.39624,-68.52088,-89.60217,-200,-200,-200,-200,-64.50441,-200,-87.13938
11,11,S04,-87.70518,-73.49966,-89.80431,-82.584785,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-84.817015,-55.666077,-67.20232,-81.82632,-68.5765,-89.60217,-200,-200,-200,-200,-64.79411,-200,-86.99203
12,12,S04,-87.09665,-73.35395,-89.80431,-82.37982,-89.88067799999999,-200.0,-200,-200.0,-89.67855,-86.10666,-56.22659,-73.888535,-82.32899,-68.62123,-89.60217,-200,-200,-200,-200,-72.25832,-200,-85.197685
13,13,S04,-88.18086,-74.38251,-89.80431,-82.21964,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-85.56732,-56.780716,-73.16101,-79.015252,-68.560875,-89.60217,-200,-200,-200,-200,-65.55516,-200,-85.197685
14,14,S04,-87.433685,-72.87095,-89.80431,-81.985214,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-85.31789,-57.864228499999996,-72.173775,-82.660164,-71.38872,-89.60217,-200,-200,-200,-200,-66.181335,-200,-87.10904
15,15,S04,-87.599106,-72.54413,-89.80431,-84.595985,-89.88067799999999,-200.0,-200,-200.0,-89.61734,-85.28921,-56.592644,-71.70703,-82.60443,-69.86349,-89.60217,-200,-200,-200,-200,-66.61604,-200,-86.991905
16,16,S04,-87.63806,-72.7395,-89.80431,-82.18097,-89.88067799999999,-200.0,-200,-200.0,-89.565216,-84.817015,-56.146427,-67.20232,-82.15858,-70.128296,-89.60217,-200,-200,-200,-200,-66.90175,-200,-87.08985
17,17,S04,-88.18086,-73.28697,-89.80431,-82.34507,-89.88067799999999,-200.0,-200,-200.0,-89.520256,-85.34922,-55.682148,-71.81619,-81.54339,-70.595406,-89.60217,-200,-200,-200,-200,-72.25832,-200,-85.197685
18,18,S04,-88.18086,-74.38251,-89.80431,-82.40037,-89.88067799999999,-200.0,-200,-200.0,-88.393823,-85.480545,-55.286842,-71.35349,-79.015252,-71.00294,-89.60217,-200,-200,-200,-200,-67.06867,-200,-85.197685
19,19,S04,-88.18086,-73.26636,-89.80431,-82.448074,-89.88067799999999,-200.0,-200,-200.0,-89.481026,-85.444305,-57.864228499999996,-70.94982,-81.4325,-71.38872,-89.60217,-200,-200,-200,-200,-67.2897,-200,-86.72089
20,20,S04,-87.30985,-73.179276,-89.80431,-84.595985,-89.88067799999999,-200.0,-200,-200.0,-89.446465,-85.340546,-57.864228499999996,-70.59421,-81.1277,-71.07457,-89.60217,-200,-200,-200,-200,-67.843636,-200,-86.491165
21,21,S04,-87.79027,-73.29961,-89.80431,-82.565094,-89.88067799999999,-200.0,-200,-200.0,-89.897125,-84.817015,-55.264023,-67.20232,-80.98708,-71.68833,-89.60217,-200,-200,-200,-200,-68.129456,-200,-86.84985
