,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,A05,-73.0,-78.0,-74.104105,-66.27257750000001,-61.0,-61.0,-68.0,-63.0,-88.0,-80.2694475,-88.7363395,-200,-79.0,-83.0,-64.0,-75.354315,-84.937202,-77.0,-74.0,-86.0,-87.0,-84.0
1,1,A05,-73.0,-78.500496,-74.104105,-66.27257750000001,-61.5005,-62.243447,-68.0,-65.502495,-74.8826,-80.0,-88.7363395,-200,-80.001,-83.0,-63.4995,-74.0,-84.937202,-78.001,-76.502495,-86.0,-86.499504,-80.997
2,2,A05,-73.33444,-80.33976,-75.0,-66.0,-63.00532,-62.243447,-69.00333,-67.00665,-74.8826,-80.500496,-88.0,-200,-81.004,-86.298375,-64.21028749999999,-74.0,-84.937202,-80.58931,-77.67221,-87.154854,-85.608665,-82.33578
3,3,A05,-73.250244,-80.90918500000001,-75.0,-63.497505,-64.01096,-58.998,-70.76471,-67.439695,-79.49151,-82.33976,-88.500496,-200,-82.36883,-84.00333,-62.66356,-75.67221,-87.0,-80.58931,-74.970288,-87.154854,-85.608665,-81.831505
4,4,A05,-75.96676,-80.505974,-74.66556,-62.32779,-67.69843,-58.329784,-63.46606,-65.746254,-76.98603,-83.512955,-89.33643,-200,-81.506485,-84.505974,-61.993023,-75.354315,-85.999,-78.00066,-78.00648,-84.99667,-85.66357,-82.25125
5,5,A05,-75.96676,-80.60596,-73.99452,-61.993526,-64.41353,-58.49851,-70.40755,-64.583275,-75.73082,-80.2694475,-88.7363395,-200,-81.60637,-85.010735,-61.387264,-75.354315,-85.330444,-78.25224,-78.00517,-84.24228,-85.24477,-81.39084
6,6,A05,-72.59243,-81.35165,-74.104105,-66.27257750000001,-64.68276,-62.243447,-70.16868,-64.31459,-74.8826,-81.99242,-88.7363395,-200,-81.50346,-85.34832,-60.982136,-74.496,-84.937202,-78.80836,-77.83459,-84.193245,-84.992836,-80.6457
7,7,A05,-71.98278,-82.47246,-74.6028,-62.197227,-64.87579,-58.600006,-69.850876,-63.828865,-74.8826,-81.14518,-89.75523,-200,-81.869316,-86.298375,-64.21028749999999,-74.19323,-84.99551,-80.58931,-77.858826,-87.154854,-85.608665,-80.11145
8,8,A05,-71.39913,-80.90918500000001,-74.161095,-62.33346,-64.89186,-58.667885,-69.35284,-67.439695,-75.17813,-80.39119,-89.60239,-200,-82.36883,-85.29728,-60.83821,-73.99073,-84.996414,-78.33177,-74.970288,-87.154854,-84.65464,-81.831505
9,9,A05,-75.96676,-82.79935,-73.990944,-62.43114,-67.69843,-58.42347,-63.46606,-67.439695,-74.469086,-79.82327,-88.7363395,-200,-82.36883,-85.25883,-60.60047,-74.28518,-85.33643,-77.84353,-78.00642,-83.990746,-84.55871,-79.70904
10,10,A05,-73.15815,-82.70656,-73.99212,-66.27257750000001,-65.13659,-58.11004,-69.42796,-63.721664,-74.2538,-80.2694475,-88.7363395,-200,-81.627556,-85.11269,-60.29859,-75.354315,-85.58022,-77.47577,-77.7735,-83.84556,-84.48645,-79.51064
11,11,A05,-73.95239,-82.631935,-74.104105,-63.022038,-65.33339,-62.243447,-69.48837,-63.63789,-74.8826,-79.84379,-88.7363395,-200,-81.43862,-85.84009,-59.950214,-74.37763,-84.937202,-77.18836,-77.58619,-83.994865,-84.54607,-79.66794
12,12,A05,-74.379875,-83.056335,-73.87695,-62.903393,-65.300995,-57.981182,-69.440926,-63.57052,-74.8826,-79.86029,-89.71482,-200,-81.28668,-86.298375,-64.21028749999999,-74.449875,-85.76385,-80.58931,-77.626396,-87.154854,-85.608665,-79.797356
13,13,A05,-74.7316,-80.90918500000001,-73.67872,-63.01921,-65.183624,-57.877556,-69.40115,-67.439695,-73.44499,-79.97102,-89.62237,-200,-82.36883,-85.95279,-59.760735,-74.50797,-85.44301,-77.37969,-74.970288,-87.154854,-85.122086,-81.831505
14,14,A05,-75.96676,-82.87083,-73.61278,-63.114502,-67.69843,-57.792294,-63.46606,-63.806564,-73.045074,-80.15407,-89.550125,-200,-81.16167,-85.77662,-59.692104,-75.23589,-85.2906,-77.43996,-77.389465,-84.34372,-85.30454,-80.08627
15,15,A05,-74.84602,-82.54402,-73.82814,-66.27257750000001,-65.59026,-57.81103,-69.28285,-63.91423,-73.145935,-80.2694475,-89.80887,-200,-81.14708,-85.37334,-59.63367,-75.304825,-84.970894,-77.58069,-77.18773,-84.30742,-85.547714,-80.332275
16,16,A05,-74.94345,-82.10298,-74.104105,-66.27257750000001,-65.46375,-62.243447,-69.18079,-64.0059,-74.8826,-79.803345,-88.7363395,-200,-80.965805,-85.02542,-59.503704,-75.447945,-84.937202,-77.86938,-77.01369,-84.76334,-85.75476,-80.46495
17,17,A05,-75.42527,-81.869,-73.758224,-62.83353,-65.42878,-58.671272,-69.16716,-64.08498,-74.8826,-79.42123,-88.7363395,-200,-80.650314,-86.298375,-64.21028749999999,-75.65096,-84.79309,-80.58931,-76.93725,-87.154854,-85.608665,-80.5807
18,18,A05,-75.24239,-80.90918500000001,-73.618355,-62.678726,-65.541664,-58.538315,-63.46606,-67.439695,-72.93744,-79.08785,-89.67691,-200,-82.36883,-84.797295,-59.39032,-75.752686,-84.979416,-80.58931,-74.970288,-87.154854,-85.608665,-81.831505
19,19,A05,-75.96676,-81.66289,-73.797935,-62.62473,-67.69843,-58.42232,-63.46606,-64.53099,-72.94308,-78.93785,-89.06619,-200,-82.36883,-84.59633,-59.362278,-75.354315,-85.29927,-77.80022,-76.79807,-85.32598,-86.012924,-81.32926
20,20,A05,-75.96676,-81.41101,-74.027985,-66.27257750000001,-65.50442,-58.60751,-69.37068,-64.63653,-72.77903,-80.2694475,-88.7363395,-200,-80.37507,-84.41779,-59.337364,-75.354315,-85.352104,-77.89068,-76.67442,-85.29846,-86.23816,-81.37538
21,21,A05,-75.79972,-81.18558,-74.104105,-66.27257750000001,-65.471085,-62.243447,-69.34519,-64.66152,-74.8826,-78.87336,-89.362816,-200,-80.060745,-84.65453,-59.381157,-75.770454,-84.937202,-77.89853,-76.56377,-85.19517,-86.43658,-81.284485
22,22,A05,-75.81349,-80.91875,-74.094826,-62.502216,-65.95105,-62.243447,-69.32238,-64.68389,-74.8826,-78.61737,-89.62412,-200,-79.91904,-86.298375,-64.21028749999999,-75.78624,-85.39865,-80.58931,-76.46407,-87.154854,-85.608665,-81.26635
23,23,A05,-75.89191,-80.90918500000001,-74.15465,-62.466133,-66.69438,-58.496967,-69.17433,-67.439695,-72.79661,-78.57801,-89.23737,-200,-82.36883,-84.74031,-59.356857,-75.80037,-85.44001,-79.00575,-74.970288,-87.154854,-86.47533,-81.831505
24,24,A05,-75.96676,-80.73868,-74.46353,-62.43408,-67.69843,-58.530212,-63.46606,-64.95904,-72.96275,-78.60404,-88.75906,-200,-79.8583,-84.69464,-59.334843,-75.87685,-85.47702,-79.13755,-76.43545,-85.33125,-86.57609,-81.188225
25,25,A05,-76.28129,-80.63457,-74.7434,-66.27257750000001,-66.712685,-58.49641,-69.225266,-64.96157,-73.03727,-80.2694475,-88.7363395,-200,-79.80358,-84.59316,-59.314793,-75.354315,-85.44662,-79.447525,-76.349495,-85.66667,-86.730606,-81.23683
26,26,A05,-76.20224,-80.539314,-74.104105,-62.603657,-66.61288,-62.243447,-69.09202,-64.96387,-74.8826,-78.62775,-88.7363395,-200,-79.754005,-84.50033,-59.296448,-75.822754,-84.937202,-79.79008,-76.27085,-85.96465,-86.808914,-81.10648
27,27,A05,-75.7111,-80.394966,-74.51926,-62.692673,-66.57803,-58.404095,-68.97011,-64.9077,-74.8826,-78.35807,-88.519424,-200,-79.82861,-86.298375,-64.21028749999999,-75.71361,-85.233986,-80.58931,-76.76708,-87.154854,-85.608665,-81.04358
28,28,A05,-75.320015,-80.90918500000001,-74.430725,-62.89671,-66.545906,-58.26014,-68.97181,-67.439695,-73.034706,-77.99663,-88.54907,-200,-82.36883,-84.52873,-59.165897,-75.73029,-85.04034,-80.58931,-74.970288,-87.154854,-85.608665,-81.831505
29,29,A05,-75.96676,-80.09513,-74.34939,-63.022655,-67.69843,-58.128433,-63.46606,-64.91295,-73.0985,-77.66335,-88.755714,-200,-79.95515,-84.44376,-59.101097,-75.354315,-84.97971,-80.46132,-76.72445,-86.363525,-86.58084,-81.831505
30,30,A05,-75.96676,-79.981064,-74.32997,-63.312702,-66.46174,-58.064285,-68.80665,-64.917786,-73.21972,-80.2694475,-88.7363395,-200,-79.787155,-84.365166,-59.20448,-76.25725,-84.937202,-80.31789,-76.63057,-86.4041,-86.60526,-80.87442
31,31,A05,-75.18813,-80.08893,-74.104105,-66.27257750000001,-66.330215,-62.243447,-68.5994,-64.81338,-74.8826,-77.953896,-88.7363395,-200,-79.85456,-86.298375,-59.407265,-76.24295,-84.937202,-80.47035,-76.4366,-86.19409,-86.45716,-80.77238
32,32,A05,-75.06652,-80.241806,-74.039795,-63.351772,-66.15532,-62.243447,-67.97968,-64.71649,-73.576324,-77.8495,-89.06132,-200,-80.08025,-86.298375,-64.21028749999999,-76.175285,-84.69663,-80.58931,-76.09857,-86.00283,-85.608665,-80.73111
33,33,A05,-74.79068,-80.90918500000001,-73.87739,-63.3878,-65.94049,-58.394173,-67.45559,-67.439695,-73.901085,-77.75237,-89.22837,-200,-82.36883,-84.505936,-59.49091,-76.48649,-84.43561,-80.55537,-74.970288,-87.154854,-85.608665,-81.831505
