,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,A10,-79.923,-78.0,-84.0,-73.505844,-70.81812,-71.0,-63.0,-62.0,-80.0,-85.244245,-200,-200,-85.0,-89.35728,-73.0,-70.044425,-82.0,-80.0,-64.0,-200,-73.0,-83.0
1,1,A10,-76.0,-78.500496,-76.629625,-73.505844,-70.0,-71.0,-62.4995,-60.4985,-81.001,-85.244245,-200,-200,-84.499504,-89.35728,-73.0,-66.0,-79.80413,-81.501495,-66.002,-200,-72.499504,-81.999
2,2,A10,-76.0,-79.33643,-82.999,-74.0,-68.999,-69.99618000000001,-62.332443,-59.997337,-81.00046499999999,-87.994,-200,-200,-84.66689,-89.35728,-71.1455,-66.0,-79.497505,-83.34043,-66.33577,-200,-72.66689,-82.33378
3,3,A10,-76.33444,-84.500435,-79.654915,-74.0,-68.66489,-70.331116,-63.255733,-59.24277,-81.00066,-85.320465,-200,-200,-85.75773,-89.35728,-73.668884,-67.00333,-78.99667,-82.41573,-66.19673499999999,-200,-76.92745500000001,-84.20327
4,4,A10,-79.01945,-82.52442,-78.48306,-74.33444,-70.81812,-70.75125,-63.99257,-63.4762615,-81.75574,-83.47757,-200,-200,-85.89264499999999,-89.35728,-72.997,-68.00947,-78.745766,-82.751236,-65.9995,-200,-73.25424,-83.00499
5,5,A10,-79.923,-83.227844,-77.77812,-73.49501,-70.81812,-70.59921,-62.59681,-59.598415,-82.00757,-85.244245,-200,-200,-86.00915,-89.35728,-71.985664,-70.044425,-77.78527,-83.20636,-66.60677,-200,-73.60757,-83.206375
6,6,A10,-79.01551,-83.69829,-76.629625,-73.505844,-70.763214,-69.99618000000001,-62.49553,-60.005974,-81.00046499999999,-85.244245,-200,-200,-86.34701,-89.35728,-72.1578,-67.80516,-79.80413,-83.68045,-66.84321,-200,-74.01357,-83.34106
7,7,A10,-78.84318,-83.889046,-78.15518,-72.99004,-72.025475,-69.99618000000001,-62.422913,-61.030895,-81.00046499999999,-82.57136,-200,-200,-85.85653,-89.35728,-71.1455,-68.00793,-77.99141,-84.02036,-66.71964,-200,-74.45122,-83.14454
8,8,A10,-78.86616,-84.500435,-77.839355,-73.16144,-72.360565,-70.66723,-62.497547,-62.578876,-81.32746,-82.30469,-200,-200,-85.48709,-89.35728,-71.1455,-68.59293,-77.84613,-82.41573,-66.19673499999999,-200,-76.92745500000001,-84.20327
9,9,A10,-79.78879,-84.93805,-77.47214,-73.43087,-70.81812,-70.42291,-63.99257,-63.4762615,-80.98639,-82.55312,-200,-200,-85.89264499999999,-89.35728,-71.54851,-69.42156,-77.736694,-83.11241,-67.91988,-200,-74.78085,-82.86718
10,10,A10,-79.923,-85.75784,-77.18516,-73.89247,-72.8939,-69.85089,-62.091534,-62.39559,-80.60016,-85.244245,-200,-200,-86.47533,-89.35728,-71.08957,-70.044425,-77.65118,-82.51893,-67.580925,-200,-75.03847,-82.8826
11,11,A10,-79.69723,-86.31149,-76.629625,-73.505844,-72.907616,-70.79688,-61.765022,-62.353813,-80.29832,-85.244245,-200,-200,-86.9532,-89.35728,-70.73091,-69.6048,-79.80413,-82.35851,-67.51957,-200,-75.87932,-82.895
12,12,A10,-79.41236,-86.66987,-76.74315,-73.90495,-72.33791,-69.99618000000001,-61.593536,-62.416595,-81.00046499999999,-82.86958,-200,-200,-87.44354,-89.35728,-71.1455,-69.75215,-77.582405,-82.42084,-67.566246,-200,-77.44559,-82.710884
13,13,A10,-79.17798,-84.500435,-76.37946,-73.91499,-72.19661,-71.24079,-61.630207,-62.73987,-79.84435,-83.23298,-200,-200,-85.89264499999999,-89.35728,-70.336876,-70.74782,-77.42866,-82.41573,-66.19673499999999,-200,-76.92745500000001,-84.20327
14,14,A10,-79.79342,-86.97029,-76.25501,-73.92325,-70.81812,-71.31455,-63.99257,-63.4762615,-79.47084,-83.525215,-200,-200,-85.89264499999999,-89.35728,-70.01267,-72.12377,-77.299774,-82.292656,-67.15431,-200,-77.67603,-82.55653
15,15,A10,-79.923,-86.71951,-76.23348,-73.930176,-70.81812,-71.466606,-61.577,-62.84626,-78.977295,-85.244245,-200,-200,-87.8546,-89.35728,-69.65067,-70.044425,-77.19003,-82.267944,-67.056854,-200,-77.872246,-82.59397
16,16,A10,-79.642006,-86.582726,-76.629625,-73.505844,-72.274666,-71.84935,-61.531097,-62.699383,-79.40136,-85.244245,-200,-200,-88.28902,-89.35728,-69.764595,-72.78875,-79.80413,-82.32619,-66.734116,-200,-77.96197,-82.626274
17,17,A10,-79.43182,-86.68959,-76.374016,-74.0205,-72.249886,-69.99618000000001,-61.49105,-62.722054,-81.00046499999999,-83.6685,-200,-200,-88.8229,-89.35728,-71.1455,-72.726,-77.413574,-82.4524,-66.377144,-200,-78.04024,-82.50365
18,18,A10,-79.17305,-84.500435,-76.49662,-73.939316,-71.891075,-72.33865,-61.455772,-63.4762615,-79.21032,-83.87884,-200,-200,-85.89264499999999,-89.35728,-70.10153,-72.595856,-77.533195,-82.41573,-66.19673499999999,-200,-76.92745500000001,-84.20327
19,19,A10,-79.088776,-86.78373,-76.60463,-74.0193,-70.81812,-72.46392,-63.99257,-63.4762615,-79.043655,-84.05792,-200,-200,-85.89264499999999,-89.35728,-69.86766,-72.409355,-77.566734,-82.34806,-66.134514,-200,-77.821815,-84.20327
20,20,A10,-79.923,-86.729836,-77.113174,-73.505844,-70.81812,-72.50243,-61.42443,-62.885708,-78.896835,-85.244245,-200,-200,-88.83625,-89.35728,-69.661644,-70.044425,-77.66529,-82.25536,-65.91897,-200,-77.69654,-82.68299
21,21,A10,-79.082664,-86.61551,-76.629625,-73.505844,-71.58153,-72.26159,-61.33029,-62.89357,-78.90393,-84.132866,-200,-200,-88.70433,-89.35728,-69.75368,-72.72504,-79.80413,-82.635025,-65.72606,-200,-77.84878,-82.42973
22,22,A10,-79.011116,-86.51253,-77.17178,-73.80239,-71.46227,-69.99618000000001,-61.309235,-62.834515,-81.00046499999999,-84.34906,-200,-200,-88.6559,-89.35728,-71.1455,-73.00756,-77.687416,-83.35953,-65.42478,-200,-77.85842,-82.13697
23,23,A10,-78.88291,-84.500435,-77.097084,-73.60969,-71.21353,-72.11212,-61.351852,-62.908813,-78.64593,-84.467674,-200,-200,-88.74473,-89.35728,-69.63778,-73.198326,-77.64359,-82.41573,-66.19673499999999,-200,-76.92745500000001,-84.20327
24,24,A10,-78.70506,-86.35752,-77.0294,-73.43722,-70.81812,-71.97748,-63.99257,-63.4762615,-78.60475,-84.573044,-200,-200,-85.89264499999999,-89.35728,-69.405876,-73.617935,-77.4805,-83.46074,-65.70704,-200,-78.05223,-84.20327
