,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
13,13,R04,-79.102615,-64.266716,-82.84574,-77.48118,-83.92753,-88.7796,-84.76122,-83.39303,-82.840836,-71.26904,-68.25776,-78.48147,-71.401184,-56.940773,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
14,14,R04,-79.94074,-67.09084,-82.34603,-77.19315,-84.204704,-88.70386,-84.011566,-83.35484,-82.79617,-71.42519,-68.23053,-77.73742,-74.582775,-57.432323,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
15,15,R04,-79.76939,-64.413055,-82.31682,-77.17276,-82.81503000000001,-87.00449,-84.5281,-83.32283,-82.60099,-71.55815,-69.27688,-77.76111,-71.6206,-58.205246,-89.77653,-200,-200,-200,-200,-66.15573,-200,-89.24837
16,16,R04,-80.10594,-64.53931,-82.21207,-77.155975,-84.27184,-88.2795,-84.24743,-83.97519,-82.47363,-71.7524,-72.655637,-77.950134,-71.65078,-57.865444,-89.79824,-200,-200,-200,-200,-65.75197,-200,-88.865105
17,17,R04,-80.47497,-64.72485,-82.120674,-74.534035,-84.17066,-87.91819,-84.077965,-82.62015,-82.81494,-74.41937,-69.07147,-78.48147,-71.90333,-58.10349,-89.726234,-200,-200,-200,-200,-65.32327,-200,-89.129776
18,18,R04,-80.94375,-65.032,-82.84574,-77.412544,-83.93159,-87.9247,-84.28789,-82.17305,-83.25929,-71.92188,-69.149864,-78.48147,-72.62871,-58.0157,-89.83378,-200,-200,-200,-200,-66.6814325,-200,-89.59677
19,19,R04,-79.94074,-67.09084,-82.84574,-77.29328,-83.72097,-88.15659,-84.011566,-82.00919,-82.79617,-72.14303,-69.29704,-77.635895,-74.582775,-57.939114,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
20,20,R04,-81.08515,-65.64869,-81.968315,-76.95174,-82.81503000000001,-87.00449,-84.13056,-82.00853,-83.24146,-72.339485,-72.655637,-77.43714,-73.341896,-58.087177,-88.85175,-200,-200,-200,-200,-64.95827,-200,-89.476364
21,21,R04,-81.07952,-65.804085,-81.9705,-76.65376,-83.671394,-88.14534,-83.98975,-83.97519,-83.09333,-72.51532,-72.655637,-77.046524,-73.848015,-57.865444,-88.85175,-200,-200,-200,-200,-64.64338,-200,-89.37029
22,22,R04,-81.010704,-65.94408,-81.84027,-74.534035,-83.62702,-88.27287,-83.99041,-81.87041,-83.08738,-74.41937,-69.04844,-78.48147,-74.17645,-58.14995,-88.85175,-200,-200,-200,-200,-64.44406,-200,-89.61989
23,23,R04,-81.19512,-66.009224,-82.84574,-76.391266,-83.6508,-88.519196,-84.42285,-81.87897,-83.081985,-74.41937,-69.04496,-76.6995,-74.582775,-58.140038,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
24,24,R04,-79.94074,-67.09084,-81.786705,-76.158066,-83.98081,-88.7411,-84.011566,-82.14168,-82.79617,-72.418724,-69.04187,-76.71936,-74.582775,-58.13111,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
25,25,R04,-81.30319,-66.008675,-81.676476,-76.08153,-82.81503000000001,-87.00449,-84.39753,-82.318016,-83.0172,-72.3312,-69.10519,-76.801,-74.41234,-57.999638,-88.85175,-200,-200,-200,-200,-64.84322,-200,-89.84328
26,26,R04,-81.343796,-66.00817,-81.75573,-74.534035,-83.80232,-89.06553,-84.43264,-83.97519,-82.72483,-72.19161,-72.655637,-76.93667,-74.32777,-57.865444,-88.85175,-200,-200,-200,-200,-65.335365,-200,-89.98077
27,27,R04,-81.15371,-65.95086,-81.88651,-74.534035,-83.58075,-89.001724,-84.521736,-82.83788,-82.513084,-74.41937,-69.35348,-78.48147,-74.30866,-57.760143,-88.85175,-200,-200,-200,-200,-65.70974,-200,-89.617205
28,28,R04,-80.86728,-65.84243,-82.84574,-76.01258,-83.66143,-89.11817,-84.77062,-83.02215,-82.42899,-72.35527,-69.26998,-78.48147,-74.404816,-57.482754,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
29,29,R04,-79.94074,-67.09084,-81.72242,-75.95011,-82.81503000000001,-89.05461,-84.011566,-83.077736,-82.79617,-72.39192,-69.253815,-76.94046,-74.582775,-57.227924,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
30,30,R04,-80.87451,-66.2321,-81.73785,-75.953094,-82.81503000000001,-87.00449,-84.72867,-83.24015,-82.46008,-72.42572,-72.655637,-76.88565,-74.326744,-57.048527,-89.85215,-200,-200,-200,-200,-65.85574,-200,-89.617205
31,31,R04,-80.93464,-66.219696,-81.75212,-74.534035,-83.51352,-89.051575,-84.79659,-83.97519,-82.48893,-72.56587,-72.655637,-76.77845,-74.25451,-57.865444,-89.74422,-200,-200,-200,-200,-65.92633,-200,-89.617205
32,32,R04,-80.93807,-66.15564,-81.765366,-74.534035,-83.59445,-88.885445,-84.85979,-83.22707,-82.6208,-74.41937,-68.947655,-76.67961,-74.24091,-56.937,-89.64506,-200,-200,-200,-200,-65.69122,-200,-89.617205
33,33,R04,-79.94074,-66.0959,-82.84574,-75.89755,-83.883255,-88.67786,-84.91873,-83.21494,-82.950584,-72.53564,-68.72324,-78.48147,-74.228264,-56.780083,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
34,34,R04,-79.94074,-67.09084,-81.8302,-75.84653,-83.784355,-88.48471,-84.011566,-83.361206,-82.79617,-72.61254,-68.57189,-76.588165,-74.582775,-56.476532,-89.83151,-200,-200,-200,-200,-65.47612,-200,-89.617205
35,35,R04,-80.99297,-66.19294,-81.89068,-75.743904,-82.81503000000001,-87.00449,-84.820946,-83.394226,-83.20791,-72.58087,-72.655637,-76.61017,-74.52665,-56.090008,-89.84069,-200,-200,-200,-200,-65.16482,-200,-89.617205
36,36,R04,-81.19718,-66.183235,-82.04913,-74.534035,-83.8472,-88.459656,-84.679054,-83.97519,-83.29805,-72.50031,-72.655637,-76.63064,-74.856544,-57.865444,-89.849205,-200,-200,-200,-200,-64.93336,-200,-89.617205
37,37,R04,-81.48905,-66.124435,-82.197556,-75.75784,-83.85499,-88.436226,-84.49621,-83.97519,-83.43234,-74.41937,-68.48631,-78.48147,-75.16555,-55.77965,-89.80461,-200,-200,-200,-200,-64.88254,-200,-89.617205
38,38,R04,-79.94074,-65.92169,-82.84574,-75.610504,-83.81198,-88.41428,-84.32434,-83.832794,-83.60772,-72.575745,-68.35348,-78.48147,-75.55492,-55.58954,-89.86641,-200,-200,-200,-200,-66.6814325,-200,-89.82344
39,39,R04,-79.94074,-67.09084,-82.53564,-75.525925,-83.77163,-88.39369,-84.011566,-84.09269,-82.79617,-72.59683,-68.22988,-76.70143,-74.582775,-55.41114,-88.85175,-200,-200,-200,-200,-64.88882,-200,-89.617205
40,40,R04,-81.613846,-65.87683,-82.70593,-75.49874,-82.81503000000001,-87.00449,-84.45457,-84.28688,-83.870155,-72.5675,-68.217995,-76.76761,-76.019226,-55.145138,-89.87322,-200,-200,-200,-200,-64.78962,-200,-89.67516
41,41,R04,-81.681984,-65.882774,-82.86625,-74.534035,-83.78285,-88.37434,-84.43264,-83.97519,-84.16577,-72.53988,-72.655637,-76.7793,-76.35897,-57.865444,-89.8796,-200,-200,-200,-200,-64.6971,-200,-89.58856
42,42,R04,-81.74613,-65.9362,-83.21027,-74.534035,-83.79342,-88.404785,-84.31631,-83.97519,-84.444786,-74.41937,-68.15593,-76.79027,-76.58279,-54.943398,-89.835884,-200,-200,-200,-200,-64.66157,-200,-89.55857
43,43,R04,-81.85482,-65.93923,-82.84574,-75.422356,-83.996284,-88.38526,-84.25383,-84.27278,-84.708435,-72.70674,-68.097786,-78.48147,-76.79403,-55.139027,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.48018
44,44,R04,-79.94074,-67.09084,-83.39151,-75.350815,-84.28341,-88.36684,-84.011566,-84.25951,-82.79617,-72.768585,-68.092926,-76.84974,-74.582775,-55.27585,-89.69647,-200,-200,-200,-200,-64.527695,-200,-89.617205
45,45,R04,-82.053055,-65.84784,-83.56277,-75.18428,-82.81503000000001,-87.00449,-84.14761,-84.246994,-82.79617,-72.77957,-72.655637,-76.711044,-76.66143,-55.025463,-89.56524,-200,-200,-200,-200,-64.40207,-200,-89.50602
46,46,R04,-82.098,-65.808136,-83.86614,-74.97859,-84.4598,-88.34943,-84.09387,-83.97519,-84.81643,-72.789955,-72.655637,-76.43563,-76.67738,-57.865444,-89.44153,-200,-200,-200,-200,-64.28399,-200,-89.57946
47,47,R04,-82.187645,-65.863625,-83.825584,-74.534035,-84.438126,-88.61573,-84.229164,-84.283005,-84.73137,-74.41937,-68.13752,-78.48147,-76.45835,-55.071392,-89.42041,-200,-200,-200,-200,-64.27017,-200,-89.7946
48,48,R04,-82.225685,-65.962555,-82.84574,-74.93096,-84.18347,-88.72738,-84.45009,-84.079735,-84.55765,-72.79979,-68.3255,-78.48147,-76.25079,-55.114876,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.997406
49,49,R04,-79.94074,-67.09084,-83.461266,-74.88607,-84.174934,-88.55385,-84.011566,-83.93459,-82.79617,-72.76255,-68.59915,-76.70174,-74.582775,-55.109528,-88.85175,-200,-200,-200,-200,-64.16069,-200,-89.617205
50,50,R04,-82.30829,-65.826035,-83.25468,-74.98717,-82.81503000000001,-87.00449,-84.38327,-84.03132,-84.20767,-72.542015,-72.655637,-76.90572,-76.14656,-55.058147,-89.353,-200,-200,-200,-200,-64.10518,-200,-89.90188
51,51,R04,-82.15509,-65.74226,-83.19686,-74.534035,-84.21314,-88.43559,-84.31982,-83.97519,-83.9677,-72.37879,-72.655637,-77.004425,-76.001564,-57.865444,-89.336365,-200,-200,-200,-200,-64.10018,-200,-89.76416
52,52,R04,-81.7793,-65.70835,-83.187836,-74.534035,-84.2494,-88.36944,-84.259514,-83.8902,-83.96918,-74.41937,-68.85744,-76.91056,-75.909744,-55.10155,-89.32062,-200,-200,-200,-200,-63.954075,-200,-89.77527
53,53,R04,-81.42242,-65.63059,-82.84574,-75.03523,-84.28384,-88.123116,-84.20219,-83.756355,-84.061966,-72.49905,-68.95912,-78.48147,-75.86818,-55.418022,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.78579
54,54,R04,-79.94074,-67.09084,-83.13356,-74.845055,-84.407936,-87.00449,-84.011566,-83.81367,-82.79617,-72.659004,-69.14957,-76.91473,-74.582775,-55.581676,-88.85175,-200,-200,-200,-200,-64.2372,-200,-89.617205
55,55,R04,-81.4945,-66.14635,-82.945404,-74.85231,-82.81503000000001,-87.00449,-84.011566,-83.86809,-84.286736,-72.765564,-69.47036,-76.91867,-75.64658,-55.646236,-89.21258,-200,-200,-200,-200,-64.41238,-200,-89.70265
56,56,R04,-81.38095,-66.13973,-82.8118,-74.534035,-84.252815,-87.75198,-83.87538,-83.97519,-84.45518,-72.68547,-72.655637,-77.152824,-75.52653,-57.865444,-89.11012,-200,-200,-200,-200,-64.5322,-200,-89.5775
57,57,R04,-81.136856,-66.13343,-82.84574,-74.534035,-84.105255,-87.44464,-83.74573,-83.69136,-84.43459,-74.41937,-69.72779,-78.48147,-75.41228,-55.662285,-88.92072,-200,-200,-200,-200,-64.64592,-200,-89.41264
58,58,R04,-80.995,-66.08246,-82.84574,-74.672966,-84.100494,-87.42448,-83.757164,-83.52334,-84.3699,-72.6997,-69.92563,-78.48147,-75.348595,-55.72278,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.21021
59,59,R04,-79.94074,-67.09084,-82.729866,-74.5955,-84.27634,-87.360054,-84.011566,-83.45424,-82.79617,-72.71324,-70.0673,-77.237564,-74.582775,-55.825462,-88.85175,-200,-200,-200,-200,-64.84567,-200,-89.617205
60,60,R04,-80.63449,-66.617165,-82.65186,-74.7063,-82.81503000000001,-87.00449,-83.76806,-83.38847,-84.26332,-72.726135,-70.24771,-77.2724,-75.33292,-56.01321,-88.8326,-200,-200,-200,-200,-65.08116,-200,-89.154915
61,61,R04,-80.29114,-66.72384,-82.57757,-74.534035,-84.35386,-87.434006,-83.6889,-83.97519,-84.20664,-72.783295,-72.655637,-77.26,-75.31798,-57.865444,-88.79456,-200,-200,-200,-200,-65.30506,-200,-89.19338
62,62,R04,-79.96401,-66.87022,-82.41705,-74.534035,-84.248245,-87.45946,-83.61345,-83.23568,-84.242165,-74.41937,-70.37346,-78.48147,-75.30374,-56.192085,-88.849434,-200,-200,-200,-200,-65.47267,-200,-89.3207
63,63,R04,-79.741776,-67.188194,-82.84574,-74.53627,-84.23713,-87.48371,-83.67529,-83.135124,-84.18666,-72.83777,-70.49302,-78.48147,-75.29017,-56.31779,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
64,64,R04,-79.94074,-67.09084,-82.71177,-74.42039,-84.44993,-87.00449,-84.011566,-82.94959,-82.79617,-72.84502,-70.56138,-77.24821,-74.582775,-56.48231,-88.85175,-200,-200,-200,-200,-65.360855,-200,-89.617205
65,65,R04,-79.44055,-67.00172,-82.903366,-74.40125,-82.81503000000001,-87.00449,-83.42261,-82.77277,-84.22293,-72.80733,-70.67165,-77.32743,-75.41102,-56.817585,-88.94699,-200,-200,-200,-200,-65.2544,-200,-89.617205
66,66,R04,-79.197914,-66.957184,-83.13067,-74.534035,-84.474464,-87.148674,-83.226,-83.97519,-84.16849,-72.771385,-72.655637,-77.538124,-75.52628,-57.865444,-89.039825,-200,-200,-200,-200,-65.24296,-200,-89.44186
67,67,R04,-78.92196,-66.87029,-83.30294,-74.534035,-84.275246,-87.09735,-83.03839,-82.82761,-84.11655,-74.41937,-70.95701,-78.48147,-75.5918,-57.048325,-89.08312,-200,-200,-200,-200,-65.32179,-200,-89.37684
68,68,R04,-78.614235,-66.69869,-82.84574,-74.51914,-84.040726,-86.69163,-82.90368,-82.790695,-84.200165,-72.959366,-71.18381,-78.48147,-75.65431,-57.09063,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.35989
69,69,R04,-79.94074,-67.09084,-82.84574,-74.63133,-83.90574,-87.00449,-84.011566,-82.71097,-82.79617,-73.09435,-71.399895,-77.51392,-74.582775,-57.131,-88.85175,-200,-200,-200,-200,-65.66554,-200,-89.617205
70,70,R04,-78.409386,-66.712036,-83.289474,-74.78323,-82.81503000000001,-87.00449,-82.77509,-82.76827,-84.19129,-73.17885,-72.14307,-77.49087,-75.31494,-57.865444,-89.12436,-200,-200,-200,-200,-65.94856,-200,-89.34375
71,71,R04,-78.12521,-66.6363,-83.27663,-74.534035,-83.68824,-86.52726,-82.60809,-83.97519,-84.227104,-73.2595,-72.655637,-77.513664,-75.16814,-57.865444,-89.11878,-200,-200,-200,-200,-65.99546,-200,-89.37313
72,72,R04,-77.85396,-66.56398,-83.30869,-74.65806,-83.48062,-86.41491,-82.44863,-83.97519,-84.30553,-74.41937,-72.31539,-78.48147,-75.337654,-57.346878,-89.113464,-200,-200,-200,-200,-65.99566,-200,-89.40114
73,73,R04,-78.08161,-66.49492,-82.84574,-74.583664,-83.28241,-87.00449,-82.29636,-82.64538,-84.38041,-73.42497,-72.39052,-77.44604,-75.5879,-57.420086,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
74,74,R04,-79.94074,-67.09084,-83.33931,-74.64707,-83.358315,-87.00449,-84.011566,-82.48375,-82.79617,-73.58297,-72.5067,-77.381546,-74.582775,-57.44574,-88.85175,-200,-200,-200,-200,-66.12922,-200,-89.617205
75,75,R04,-78.16639,-66.42896,-83.3243,-74.79688,-82.81503000000001,-87.00449,-82.195045,-82.329475,-84.54024,-73.73385,-72.88427,-77.36456,-75.606094,-57.558624,-88.85175,-200,-200,-200,-200,-66.25667,-200,-89.38325
76,76,R04,-78.11489,-66.36597,-83.17739,-74.534035,-83.4308,-86.13013,-82.142365,-83.97519,-84.69288,-73.78971,-72.655637,-77.392815,-75.623474,-57.865444,-89.153076,-200,-200,-200,-200,-66.24529,-200,-89.36619
77,77,R04,-78.0657,-66.393906,-83.5228,-74.534035,-83.54415,-85.85833,-82.224205,-83.97519,-84.83868,-74.41937,-72.9338,-78.48147,-75.595985,-57.44565,-89.05705,-200,-200,-200,-200,-66.27872,-200,-89.39436
78,78,R04,-78.018715,-66.464615,-82.84574,-74.53835,-83.65242,-85.68746,-82.47851,-82.226425,-85.06606,-73.97533,-73.02541,-78.48147,-75.52567,-57.381866,-89.27713,-200,-200,-200,-200,-66.6814325,-200,-89.617205
79,79,R04,-79.94074,-67.09084,-83.45561,-74.33629,-83.75585,-87.00449,-84.011566,-82.172226,-82.79617,-74.10858,-73.112854,-77.28659,-74.582775,-57.365032,-88.85175,-200,-200,-200,-200,-66.531815,-200,-89.617205
80,80,R04,-77.88573,-66.40016,-83.34735,-74.18797,-82.81503000000001,-87.00449,-82.50146,-82.07631,-82.79617,-74.14783,-73.06362,-77.27389,-75.41447,-57.39301,-89.26481,-200,-200,-200,-200,-66.64089,-200,-89.28806
81,81,R04,-77.714645,-66.2946,-83.15583,-74.04645,-83.85465,-85.61281,-82.523384,-83.97519,-85.063156,-74.09732,-72.655637,-77.217476,-75.35223,-57.865444,-89.25306,-200,-200,-200,-200,-66.612595,-200,-89.27529
82,82,R04,-77.6392,-66.19373,-83.10494,-74.534035,-83.90505,-85.45314,-82.500374,-82.072945,-85.10438,-74.41937,-73.105,-78.48147,-75.24877,-57.375706,-89.28618,-200,-200,-200,-200,-66.58556,-200,-89.2631
83,83,R04,-77.69905,-66.31704,-82.84574,-74.13306,-83.77729,-85.30067,-82.478386,-82.06973,-85.18775,-74.41937,-73.14452,-78.48147,-75.41367,-57.271168,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.42841
84,84,R04,-79.94074,-67.09084,-83.14433,-74.26002,-83.699165,-87.00449,-84.011566,-82.15477,-82.79617,-73.91712,-73.138145,-77.29633,-74.582775,-57.259243,-88.85175,-200,-200,-200,-200,-66.603836,-200,-89.617205
85,85,R04,-77.888115,-66.0835,-83.225945,-74.4697,-82.81503000000001,-87.00449,-82.36953,-82.456154,-85.09158,-73.78889,-72.655637,-77.32744,-75.08791,-57.335766,-89.05208,-200,-200,-200,-200,-66.753456,-200,-89.453674
86,86,R04,-78.15667,-65.99203,-83.21601,-75.11186,-83.93208,-85.37564,-82.265495,-83.97519,-84.99968,-73.75423,-72.655637,-77.44545,-74.776596,-57.865444,-88.78435,-200,-200,-200,-200,-66.76431,-200,-89.34533
87,87,R04,-78.32548,-66.124054,-83.20652,-74.84199,-83.93507,-85.35908,-82.20995,-82.568085,-84.95577,-74.41937,-73.043884,-78.48147,-74.47906,-57.408894,-88.52871,-200,-200,-200,-200,-66.686676,-200,-89.33009
88,88,R04,-78.44291,-66.20637,-82.84574,-74.672485,-83.76229,-85.343254,-84.011566,-82.63106,-84.826,-73.765015,-72.953835,-78.48147,-74.19468,-57.34701,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
89,89,R04,-79.94074,-67.09084,-83.109604,-74.554665,-83.72883,-85.37217,-84.011566,-82.73519,-82.79617,-73.68752,-72.823784,-77.51403,-74.582775,-57.28787,-88.85175,-200,-200,-200,-200,-67.0523,-200,-89.617205
90,90,R04,-78.51125,-66.06571,-82.88526,-74.442116,-82.81503000000001,-87.00449,-82.37626,-82.70289,-84.83363,-73.61346,-72.69953,-77.57954,-73.835106,-57.18745,-88.549515,-200,-200,-200,-200,-67.18188,-200,-89.4478
91,91,R04,-78.62045,-65.93127,-82.67084,-74.534035,-83.60909,-85.53181,-82.44749,-83.97519,-84.66541,-73.49879,-72.655637,-77.55401,-73.62301,-57.865444,-88.52527,-200,-200,-200,-200,-67.17388,-200,-89.51618
92,92,R04,-78.68097,-65.7589,-82.72916,-74.534035,-83.494644,-85.46444,-82.51557,-83.97519,-84.50463,-74.41937,-72.53683,-77.837814,-73.46413,-57.354736,-88.546196,-200,-200,-200,-200,-67.166245,-200,-89.62554
93,93,R04,-78.95809,-65.6818,-82.84574,-74.510704,-83.341385,-85.531944,-82.58065,-83.111244,-84.438644,-73.301445,-72.38135,-78.48147,-73.619156,-57.470776,-88.52213,-200,-200,-200,-200,-66.6814325,-200,-89.774025
94,94,R04,-79.94074,-67.09084,-82.84574,-74.532234,-83.194885,-87.00449,-84.011566,-83.413704,-82.79617,-73.156654,-72.232765,-77.75694,-74.582775,-57.669403,-88.85175,-200,-200,-200,-200,-67.07113,-200,-89.617205
95,95,R04,-78.916084,-65.651924,-82.477844,-74.42086,-82.81503000000001,-87.00449,-82.862045,-83.6589,-84.331726,-72.97441,-72.31039,-77.67967,-73.32901,-57.859276,-88.45512,-200,-200,-200,-200,-66.980225,-200,-89.871925
96,96,R04,-78.87593,-65.62336,-82.23762,-74.49028,-83.449356,-85.508575,-83.218704,-83.97519,-84.229515,-72.80019,-72.655637,-77.51792,-73.05163,-57.865444,-88.39109,-200,-200,-200,-200,-67.02497,-200,-89.96547
97,97,R04,-79.05668,-65.59605,-81.964134,-74.534035,-83.56114,-85.31055,-83.64731,-84.11265,-84.087975,-74.41937,-72.20895,-78.48147,-72.96173,-57.865444,-88.32991,-200,-200,-200,-200,-67.06774,-200,-89.617205
98,98,R04,-79.14183,-65.56994,-82.84574,-74.600555,-83.40509,-85.121284,-84.01325,-84.15157,-84.08412,-72.633644,-72.11199,-78.48147,-72.9196,-57.827515,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.617205
99,99,R04,-79.94074,-67.09084,-81.834206,-74.70595,-83.255905,-87.00449,-84.011566,-84.101074,-82.79617,-72.4306,-71.97544,-77.40728,-74.582775,-57.92271,-88.35937,-200,-200,-200,-200,-66.6814325,-200,-89.617205
100,100,R04,-79.52992,-65.544975,-81.753815,-74.762764,-82.81503000000001,-87.00449,-84.2317,-84.09664,-84.255684,-72.280304,-72.655637,-77.25762,-72.87932,-58.01372,-88.43146,-200,-200,-200,-200,-67.196335,-200,-89.617205
101,101,R04,-79.506714,-65.5211,-81.67696,-74.534035,-83.20089,-85.20374,-84.440544,-83.97519,-84.33209,-72.13661,-72.655637,-77.2024,-72.840805,-57.865444,-88.45643,-200,-200,-200,-200,-67.27541,-200,-89.617205
102,102,R04,-79.52832,-65.58586,-81.51587,-74.534035,-83.06069,-85.58971,-84.37746,-84.00474,-84.27374,-74.41937,-71.97652,-78.48147,-72.93536,-57.969315,-88.43639,-200,-200,-200,-200,-67.307175,-200,-89.617205
103,103,R04,-79.68036,-65.64777,-82.84574,-74.86096,-82.839066,-86.0025,-84.36093,-83.96071,-84.21796,-71.99924,-72.065254,-78.48147,-73.025764,-57.970657,-88.6367,-200,-200,-200,-200,-66.6814325,-200,-89.617205
104,104,R04,-79.94074,-67.09084,-81.53707,-74.910934,-82.67096,-87.00449,-84.011566,-83.91861,-82.79617,-72.08686,-72.28162,-77.32519,-74.582775,-57.971943,-88.85175,-200,-200,-200,-200,-67.16223,-200,-89.617205
105,105,R04,-79.38783,-65.57563,-81.51355,-74.95871,-82.81503000000001,-87.00449,-84.16999,-83.70312,-84.120834,-72.214424,-72.75146,-77.398674,-73.15599,-57.885593,-88.7404,-200,-200,-200,-200,-67.111305,-200,-89.617205
106,106,R04,-79.2395,-65.59421,-81.447266,-74.96052,-82.72915,-86.0901,-84.03121,-83.97519,-83.98419,-72.2926,-72.655637,-77.46892,-73.280495,-57.865444,-88.795654,-200,-200,-200,-200,-67.062614,-200,-89.617205
107,107,R04,-79.14146,-65.52442,-81.3401,-74.534035,-82.82856,-86.26153,-83.89851,-83.62852,-83.853546,-74.41937,-72.71852,-78.48147,-73.31199,-58.021957,-88.89233,-200,-200,-200,-200,-66.97226,-200,-89.85553
108,108,R04,-79.94074,-65.457695,-82.84574,-75.22531,-82.87984,-86.42541,-83.77164,-83.4696,-83.816185,-72.32357,-72.90613,-78.48147,-73.25456,-58.064774,-88.85175,-200,-200,-200,-200,-66.6814325,-200,-89.642685
109,109,R04,-79.94074,-67.09084,-81.193855,-75.39078,-82.92886,-87.00449,-84.011566,-83.27386,-82.79617,-72.35318,-73.21692,-77.667625,-74.582775,-58.06194,-88.85175,-200,-200,-200,-200,-66.97348,-200,-89.617205
110,110,R04,-79.09149,-65.3939,-81.09781,-75.505135,-82.81503000000001,-87.00449,-83.65033,-83.393234,-83.82423,-72.38149,-72.655637,-77.857574,-73.287186,-58.146774,-89.02858,-200,-200,-200,-200,-66.97464,-200,-89.61452
