,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,A09,-65.0,-75.263916,-67.0,-62.0,-64.90254,-67.0,-67.00366,-65.558754,-73.0,-69.0,-89.0,-200,-81.07821799999999,-83.0,-70.0,-79.0,-88.16173,-85.22904500000001,-75.97692,-85.0,-87.2950745,-83.673454
1,1,A09,-70.450052,-83.0,-64.998,-62.0,-64.90254,-65.498505,-67.00366,-65.558754,-73.500496,-69.500496,-89.42162,-200,-81.07821799999999,-81.498505,-70.0,-77.09401249999999,-88.999,-85.0,-78.0,-84.499504,-88.998,-84.0
2,2,A09,-70.450052,-82.499504,-63.995342,-62.334442,-67.0,-64.662895,-66.0,-65.0,-75.33976,-76.95691,-89.42162,-200,-84.995,-80.997345,-70.33444,-77.09401249999999,-88.99934,-85.500496,-75.497505,-83.66357,-87.995346,-86.502495
3,3,A09,-69.004,-80.3258,-69.08394,-68.05883499999999,-64.497505,-63.7509745,-65.499504,-64.499504,-74.5805,-69.33311,-89.42162,-200,-83.99335,-80.99802,-70.75374,-81.002,-88.16173,-84.32978,-74.32779,-83.49651,-87.744774,-86.0
4,4,A09,-67.99934,-78.985054,-63.996517,-63.76072,-63.996674,-63.7509745,-66.67022,-64.66689,-74.5805,-69.249245,-89.42162,-200,-81.981064,-82.989362,-71.44996499999999,-81.33577,-89.503,-85.22904500000001,-73.23829,-85.56563,-87.2950745,-85.74825
5,5,A09,-68.503,-75.263916,-63.997223,-64.011536,-64.501,-64.49602,-67.00366,-65.558754,-74.75074,-69.1988,-89.42162,-200,-81.07821799999999,-81.80798,-70.3988,-80.49601,-89.80598,-85.22904500000001,-75.97692,-85.56563,-88.403595,-83.673454
6,6,A09,-68.603584,-78.78569,-64.337105,-64.009575,-64.90254,-64.80041,-67.00366,-65.002495,-74.5988,-76.95691,-89.42162,-200,-81.07821799999999,-81.84057,-70.84024,-77.09401249999999,-89.6692,-85.00199,-73.99962,-83.39602,-88.50481,-85.59682
7,7,A09,-70.450052,-78.31294,-65.3135,-64.00817,-64.60199,-65.00398,-65.99801,-65.60916,-75.3457,-76.95691,-89.42162,-200,-80.77055,-81.86393,-71.44982,-79.383675,-89.42458,-85.20398,-74.5088,-83.66822,-87.9912,-85.32583
8,8,A09,-68.67086,-78.12054,-69.08394,-68.05883499999999,-64.330124,-63.7509745,-65.39124,-66.0149,-74.5805,-68.99536,-89.42162,-200,-79.79127,-82.989362,-71.90897,-79.997375,-88.16173,-84.99966,-74.2877,-84.009926,-87.60435,-84.83845
9,9,A09,-68.42601,-78.23428,-65.40228,-64.13645,-64.86792,-63.7509745,-65.66425,-66.3058,-75.295044,-69.142586,-89.42162,-200,-79.52877,-82.989362,-71.44996499999999,-79.99776,-89.36967,-85.22904500000001,-75.02648,-85.56563,-87.2950745,-84.212685
