,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,S03,-87.59,-78.0,-89.37533,-81.0,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-86.0,-56.35879,-67.0,-84.0,-69.99091,-89.945565,-200,-200,-200,-200,-73.0,-200,-86.0
1,1,S03,-87.59,-74.997,-89.37533,-81.0,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-86.0,-56.35879,-68.501495,-80.997,-69.99091,-89.945565,-200,-200,-200,-200,-71.498505,-200,-86.500496
2,2,S03,-87.59,-73.994675,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-82.75219,-54.0,-68.33377,-79.994675,-69.0,-89.945565,-200,-200,-200,-200,-70.997345,-200,-87.33643
3,3,S03,-89.66556,-73.240776,-89.37533,-81.33444,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-82.75219,-53.4995,-67.504878,-80.24776,-71.002,-89.945565,-200,-200,-200,-200,-70.49452,-200,-88.00697
4,4,S03,-87.59,-70.925476,-89.37533,-80.998505,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-84.66223,-52.998,-68.501495,-78.23532,-71.00133,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
5,5,S03,-88.49103,-73.19205,-89.37533,-80.79642,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-83.99203,-52.746758,-68.4,-79.18567,-72.76321,-89.945565,-200,-200,-200,-200,-69.78726,-200,-87.39839
6,6,S03,-88.18926,-72.820045,-89.37533,-80.49156,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-83.99364,-56.35879,-68.162415,-78.98446,-69.99091,-89.945565,-200,-200,-200,-200,-68.974846,-200,-87.50048
7,7,S03,-87.987434,-72.26025,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-89.98289,-82.75219,-51.786064,-67.552444,-79.133286,-74.63264,-89.945565,-200,-200,-200,-200,-68.24582,-200,-87.2806
8,8,S03,-87.842735,-71.8386,-89.37533,-80.27299,-89.2883075,-200,-89.558044,-89.67598000000001,-89.98579,-84.67353,-51.48296,-67.504878,-79.37471,-74.525276,-89.945565,-200,-200,-200,-200,-68.83452,-200,-86.98565
9,9,S03,-87.59,-70.925476,-89.37533,-80.62568,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-84.57483,-51.558727,-68.90365,-78.23532,-74.30176,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
10,10,S03,-87.73374,-71.62517,-89.37533,-81.13348,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-84.88848,-51.74513,-68.566574,-79.679474,-74.1334,-89.945565,-200,-200,-200,-200,-67.95536,-200,-86.63906
11,11,S03,-87.53248,-71.347916,-89.37533,-81.43622,-89.2883075,-200,-89.558044,-89.67598000000001,-89.729034,-85.01751,-56.35879,-68.2955,-79.81894,-69.99091,-89.945565,-200,-200,-200,-200,-67.96054,-200,-86.46595
12,12,S03,-87.37063,-70.925476,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-89.52831,-82.75219,-51.65863,-68.558266,-80.128006,-74.58226,-89.945565,-200,-200,-200,-200,-68.175934,-200,-86.42068
13,13,S03,-87.237465,-70.75177,-89.37533,-81.29668,-89.2883075,-200,-89.558044,-89.67598000000001,-89.78936,-85.01566,-51.272224,-67.504878,-80.20667,-74.41515,-89.945565,-200,-200,-200,-200,-68.54748,-200,-86.29251
14,14,S03,-87.59,-70.925476,-89.37533,-81.36013,-89.2883075,-200,-89.558044,-89.67598000000001,-89.71267,-84.91698,-50.9543,-68.77854,-78.23532,-74.27766,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
15,15,S03,-87.48669,-71.19488,-89.37533,-81.75187,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.1049,-50.868206,-68.62838,-80.358086,-74.703674,-89.945565,-200,-200,-200,-200,-69.03937,-200,-86.267815
16,16,S03,-87.614456,-71.25893,-89.37533,-81.93072,-89.2883075,-200,-89.558044,-89.67598000000001,-89.828804,-85.433754,-56.35879,-68.49884,-80.01138,-69.99091,-89.945565,-200,-200,-200,-200,-69.37376,-200,-86.246506
17,17,S03,-87.48602,-71.39021,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-89.92768,-82.75219,-51.04819,-68.83824,-79.63351,-74.98198,-89.945565,-200,-200,-200,-200,-69.66224,-200,-86.37872
18,18,S03,-87.29857,-71.36218,-89.37533,-81.86054,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.63791,-51.36257,-67.504878,-79.30062,-75.062965,-89.945565,-200,-200,-200,-200,-70.969574,-200,-86.4952
19,19,S03,-87.59,-70.925476,-89.37533,-81.79871,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.665215,-51.938465,-69.13724,-78.23532,-75.20902,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
20,20,S03,-87.34896,-71.54358,-89.37533,-81.675026,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.761116,-52.44579,-69.47163,-80.10513,-75.19401,-89.945565,-200,-200,-200,-200,-70.82807,-200,-86.39238
21,21,S03,-87.32496,-71.30939,-89.37533,-81.6965,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.57125,-56.35879,-69.37437,-79.83383,-69.99091,-89.945565,-200,-200,-200,-200,-70.6336,-200,-86.43253
22,22,S03,-87.2374,-71.03467,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-82.75219,-52.896492,-69.28676,-79.58943,-75.455734,-89.945565,-200,-200,-200,-200,-70.393456,-200,-86.40496
23,23,S03,-87.15851,-70.72407,-89.37533,-81.6521,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-82.75219,-53.233776,-67.504878,-79.42969,-75.55779,-89.945565,-200,-200,-200,-200,-70.177124,-200,-86.441666
24,24,S03,-87.59,-70.925476,-89.37533,-81.55018,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.79786,-53.537617,-69.45415,-78.23532,-75.649734,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
25,25,S03,-87.21043,-70.740585,-89.37533,-81.39748,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.93824,-53.812912,-69.48683,-79.22433,-75.73303,-89.945565,-200,-200,-200,-200,-70.22789,-200,-86.415215
26,26,S03,-87.19782,-70.81397,-89.37533,-81.37431,-89.2883075,-200,-89.558044,-89.67598000000001,-89.93643,-85.942055,-56.35879,-69.51673,-79.09471,-69.99091,-89.945565,-200,-200,-200,-200,-70.21424,-200,-86.50757
27,27,S03,-87.24457,-70.7677,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-89.80846,-82.75219,-54.00375,-69.60105,-78.97563,-75.749016,-89.945565,-200,-200,-200,-200,-70.20176,-200,-86.42187
28,28,S03,-87.23067,-70.83618,-89.37533,-81.63727,-89.2883075,-200,-89.558044,-89.67598000000001,-89.62942,-82.75219,-54.178352,-67.504878,-78.86583,-75.76364,-89.945565,-200,-200,-200,-200,-68.83452,-200,-86.28727
29,29,S03,-87.59,-70.925476,-89.37533,-81.4907,-89.2883075,-200,-89.558044,-89.67598000000001,-89.4672,-85.70601,-54.45245,-69.51207,-78.23532,-75.72023,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
30,30,S03,-87.551315,-70.73621,-89.37533,-81.3551,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.548325,-54.983074,-69.375305,-78.818695,-75.34674,-89.945565,-200,-200,-200,-200,-70.133446,-200,-86.32607
31,31,S03,-87.68462,-70.64345,-89.37533,-81.38956,-89.2883075,-200,-89.558044,-89.67598000000001,-89.439224,-85.34661,-56.35879,-69.08812,-78.668106,-69.99091,-89.945565,-200,-200,-200,-200,-70.07046,-200,-86.30865
32,32,S03,-87.70148,-70.557144,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-89.355354,-82.75219,-54.929554,-68.92594,-78.42295,-75.32786,-89.945565,-200,-200,-200,-200,-69.95773,-200,-86.18741
33,33,S03,-87.717155,-70.373245,-89.37533,-80.94897,-89.2883075,-200,-89.558044,-89.67598000000001,-89.278305,-85.216194,-54.986748,-67.504878,-78.14259,-75.25691,-89.945565,-200,-200,-200,-200,-69.90656,-200,-86.074326
34,34,S03,-87.59,-70.925476,-89.37533,-80.53802,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-85.04109,-54.93493,-68.77467,-78.23532,-75.033356,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
35,35,S03,-87.59,-70.20134,-89.37533,-80.20483,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-84.82519,-54.834896,-68.7352,-78.8488,-74.87654,-89.945565,-200,-200,-200,-200,-69.91147,-200,-85.96861
36,36,S03,-87.680084,-70.140915,-89.37533,-79.89273,-89.2883075,-200,-89.95038,-89.67598000000001,-89.20726,-84.46675,-56.35879,-68.597626,-78.60491,-69.99091,-89.945565,-200,-200,-200,-200,-69.86435,-200,-85.86959
37,37,S03,-87.645424,-70.08421,-89.37533,-81.01310000000001,-89.2883075,-200,-89.846176,-89.67598000000001,-89.19598,-82.75219,-54.63946,-68.46853,-78.37605,-74.678986,-89.945565,-200,-200,-200,-200,-69.87127,-200,-85.77667
38,38,S03,-87.56266,-70.030914,-89.37533,-79.699265,-89.2883075,-200,-89.558044,-89.67598000000001,-89.13208,-82.75219,-54.4564,-67.504878,-78.25925,-74.493935,-89.945565,-200,-200,-200,-200,-69.97834,-200,-85.88596
39,39,S03,-87.59,-70.925476,-89.37533,-79.468254,-89.2883075,-200,-89.558044,-89.67598000000001,-89.07263,-84.18413,-54.384018,-68.10139,-78.23532,-74.71789,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
40,40,S03,-87.5844,-69.8834,-89.37533,-79.29946,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-83.76705,-56.35879,-67.65843,-78.14929,-74.87923,-89.945565,-200,-200,-200,-200,-70.12852,-200,-85.988846
41,41,S03,-87.55567,-69.647896,-89.37533,-79.38147,-89.2883075,-200,-89.95929,-89.67598000000001,-88.86208,-83.37638,-56.35879,-67.240875,-77.949196,-69.99091,-89.945565,-200,-200,-200,-200,-70.1222,-200,-85.941154
42,42,S03,-87.57729,-69.473434,-89.37533,-81.01310000000001,-89.2883075,-200,-89.961395,-89.67598000000001,-88.81815,-82.75219,-54.315983,-66.894585,-77.85598,-74.44709,-89.945565,-200,-200,-200,-200,-70.11625,-200,-85.94397
43,43,S03,-87.742355,-69.35605,-89.37533,-79.79364,-89.2883075,-200,-89.96336,-89.67598000000001,-88.8273,-83.05948,-54.20327,-67.504878,-77.95773,-74.13618,-89.945565,-200,-200,-200,-200,-70.15887,-200,-85.94663
44,44,S03,-87.59,-70.925476,-89.37533,-79.66106,-89.2883075,-200,-89.558044,-89.67598000000001,-88.93529,-82.71245,-54.386368,-66.852135,-78.23532,-73.74707,-89.945565,-200,-200,-200,-200,-68.83452,-200,-85.60322
45,45,S03,-87.94597,-70.925476,-89.37533,-79.58277,-89.2883075,-200,-89.558044,-89.67598000000001,-87.98093,-82.67778,-54.989597,-66.90623,-77.9126,-73.33194,-89.945565,-200,-200,-200,-200,-70.10345,-200,-85.94915
46,46,S03,-88.09091,-69.52779,-89.37533,-79.50865,-89.2883075,-200,-89.558044,-89.67598000000001,-88.93847,-82.838,-56.35879,-66.91062,-78.010345,-69.99091,-89.945565,-200,-200,-200,-200,-70.145996,-200,-85.90471
47,47,S03,-88.13376,-69.73721,-89.37533,-81.01310000000001,-89.2883075,-200,-89.558044,-89.67598000000001,-88.844124,-82.75219,-55.227386,-67.05445,-78.19608,-72.79788,-89.945565,-200,-200,-200,-200,-70.18624,-200,-85.955696
48,48,S03,-87.59,-69.98222,-89.37533,-79.48497,-89.2883075,-200,-89.558044,-89.67598000000001,-88.70696,-82.79792,-55.640827,-67.504878,-78.37223,-72.24541,-89.945565,-200,-200,-200,-200,-70.13069,-200,-86.00406
