,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,S02,-88.0,-69.0,-86.67798,-79.0,-87.17285,-88.784445,-87.0,-86.18728,-87.73855,-86.0,-58.0,-61.0,-79.0,-68.80610999999999,-200,-200,-200,-200,-200.0,-69.0,-200,-87.0
1,1,S02,-88.500496,-68.499504,-88.999,-73.902495,-87.0,-86.0,-86.499504,-86.18728,-88.0,-86.500496,-58.0,-62.001,-78.499504,-68.80610999999999,-200,-200,-200,-200,-200.0,-69.0,-200,-85.999
2,2,S02,-86.99534,-67.329124,-87.66156,-73.902495,-88.001,-86.0,-86.66689,-88.999,-84.997,-78.00018,-58.0,-63.67288,-76.99468,-71.0,-200,-200,-200,-200,-200.0,-70.67221,-200,-86.33378
3,3,S02,-85.486046,-66.491035,-86.67798,-80.001,-87.17285,-88.3411,-85.826004,-89.33378,-83.994675,-84.99534,-57.4995,-70.2391075,-75.989044,-68.497505,-200,-200,-200,-200,-200.0,-67.36478,-200,-86.501495
4,4,S02,-85.681535,-65.12827,-86.67798,-80.33511,-87.17285,-89.262215,-85.826004,-89.501495,-87.73855,-82.98255,-57.66689,-65.013954,-73.306295,-67.66223,-200,-200,-200,-200,-200.0,-72.516945,-200,-87.150314
5,5,S02,-85.590065,-66.59405,-88.25025,-79.495514,-87.17285,-88.784445,-86.24726,-89.4,-87.73855,-82.17653,-58.002495,-66.02308,-74.97932,-68.75424,-200,-200,-200,-200,-200.0,-72.20993,-200,-85.99522
6,6,S02,-85.99904,-66.49323,-87.59244,-78.78806,-89.75373,-88.80437,-85.99483,-86.18728,-84.75124,-81.80716,-58.0,-67.037384,-74.813126,-68.80610999999999,-200,-200,-200,-200,-200.0,-71.8349,-200,-85.486916
7,7,S02,-86.29227,-66.42095,-87.3222,-73.902495,-88.99402,-88.66786,-85.826004,-86.18728,-85.81354,-78.00018,-57.192432,-70.2391075,-74.69397,-68.3992,-200,-200,-200,-200,-200.0,-71.419464,-200,-85.415565
8,8,S02,-86.642456,-66.36651,-86.67798,-77.6361,-88.48592,-89.156166,-85.99805,-86.18728,-86.86341,-81.10271,-57.499184,-70.2391075,-74.474884,-68.50116,-200,-200,-200,-200,-200.0,-67.36478,-200,-85.74982
9,9,S02,-85.681535,-65.12827,-87.421524,-76.81017,-88.41472,-89.523964,-85.826004,-89.61716,-87.73855,-80.5721,-57.719116,-67.471535,-73.306295,-68.57426,-200,-200,-200,-200,-200.0,-71.23588,-200,-87.150314
10,10,S02,-86.10354,-66.32396,-87.49634,-76.834724,-87.17285,-88.784445,-86.25696,-89.31335,-87.76268,-80.27351,-57.884773,-67.53989,-74.53584,-68.62932,-200,-200,-200,-200,-200.0,-70.86024,-200,-86.12711
11,11,S02,-85.88138,-66.18413,-87.5548,-76.73782,-88.23175,-89.34705,-86.4593,-86.18728,-87.92271,-80.13901,-58.0,-67.70939,-74.58486,-68.80610999999999,-200,-200,-200,-200,-200.0,-70.45254,-200,-86.113686
12,12,S02,-85.698586,-66.06908,-88.235504,-73.902495,-87.97268,-89.099174,-86.833244,-89.491486,-87.58342,-78.00018,-57.665977,-70.2391075,-74.91667,-68.90452,-200,-200,-200,-200,-200.0,-70.21426,-200,-86.1998
