,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,A08,-61.661378,-77.526455,-63.0,-67.0,-62.0,-70.04692,-71.25794,-70.93197,-61.0,-72.152095,-86.87324749999999,-88.0,-76.62216000000001,-79.0,-79.24453700000001,-82.6995,-200.0,-88.39638,-82.27168,-83.644643,-200,-86.0
1,1,A08,-60.0,-77.0,-63.0,-68.001,-70.384895,-69.0,-71.25794,-70.93197,-61.5005,-72.152095,-86.87324749999999,-87.499504,-85.995,-79.500496,-78.0,-82.0,-200.0,-88.39638,-82.27168,-83.644643,-200,-85.499504
2,2,A08,-61.001,-77.500496,-63.334442,-66.99734,-70.384895,-69.500496,-73.0,-70.0,-71.329185,-80.0,-86.87324749999999,-88.67022,-84.658905,-80.59857,-78.0,-80.999,-200.0,-84.0,-82.27168,-87.4955,-200,-86.00133
3,3,A08,-62.003994,-77.66755,-65.269455,-66.242775,-66.004,-69.66755,-72.499504,-70.0,-62.67088,-78.498505,-86.87324749999999,-85.5523925,-83.486046,-82.677536,-79.00333,-83.34043,-200.0,-84.0,-87.997,-86.6609,-200,-86.13118
4,4,A08,-62.254734,-77.24775,-62.9985,-64.29981,-65.66822,-68.74426,-73.33577,-69.66556,-63.25722,-77.662895,-89.73978,-88.75324,-76.62216000000001,-83.01046,-79.75772,-83.75822,-200.0,-86.00665,-85.99135,-85.48754,-200,-86.504486
5,5,A08,-61.661378,-77.526455,-62.796413,-66.193634,-65.75175,-70.04692,-74.76171,-71.00848,-63.40755,-77.999504,-89.59006,-88.60079,-83.590065,-82.60356,-79.24453700000001,-82.6995,-200.0,-87.01196,-84.98655,-83.97214,-200,-86.604774
6,6,A08,-62.40557,-77.19761,-63.000668,-66.160774,-70.384895,-70.01036,-71.25794,-70.93197,-63.50809,-72.152095,-89.32021,-87.82002,-82.98082,-81.99202,-79.199585,-84.00954,-200.0,-88.39638,-82.27168,-83.644643,-200,-85.993034
7,7,A08,-62.50645,-77.33378,-63.00057,-66.137215,-70.384895,-70.85712,-74.20277,-71.20915,-71.329185,-79.416336,-86.87324749999999,-87.26023,-82.544,-80.59857,-78.99601,-84.34733,-200.0,-87.21193,-85.19166,-84.825386,-200,-85.700966
8,8,A08,-62.72532,-77.724495,-65.269455,-66.76613,-66.409164,-71.171135,-74.16836,-71.34337,-63.72672,-79.85479,-88.54058,-85.5523925,-76.62216000000001,-80.59857,-79.143135,-84.29643,-200.0,-87.345665,-84.650024,-84.41135,-200,-86.13118
9,9,A08,-61.661378,-77.88946,-63.000496,-64.29981,-65.83061,-72.05432,-73.99714,-71.14651,-64.02073,-79.14336,-88.08267,-87.7439,-76.62216000000001,-81.11394,-79.24453700000001,-84.258095,-200.0,-87.5881,-83.38243,-83.84082,-200,-85.9983
10,10,A08,-61.661378,-77.526455,-63.116524,-66.212845,-65.4158,-70.04692,-73.738846,-71.51556,-64.01832,-78.478165,-88.18916,-87.65754,-76.62216000000001,-80.58188,-79.24453700000001,-82.6995,-200.0,-87.90003,-84.108955,-83.39495,-200,-86.23067
11,11,A08,-62.63151,-77.90229,-63.20983,-65.76791,-67.948654,-72.04802,-71.25794,-70.93197,-64.01639,-72.152095,-86.87324749999999,-87.48248,-82.99097,-80.16608,-79.383286,-84.460304,-200.0,-88.39638,-82.27168,-83.644643,-200,-86.52315
12,12,A08,-62.5582,-77.91261,-63.286602,-65.40182,-70.384895,-71.93733,-73.76916,-70.99136,-71.329185,-78.77091,-86.87324749999999,-86.949814,-82.41158,-80.59857,-79.33879,-84.306076,-200.0,-87.67947,-84.096306,-83.88132,-200,-86.13118
13,13,A08,-62.921707,-78.30974,-65.269455,-65.636215,-68.30287,-72.13773,-73.79354,-70.67543,-63.917637,-78.68949,-88.591644,-85.5523925,-82.05127,-79.93731,-78.880554,-83.98486,-200.0,-87.50209,-83.66367,-83.69853,-200,-86.13118
14,14,A08,-63.31795,-77.526455,-63.441174,-64.29981,-68.693344,-72.48617,-73.61928,-70.51264,-63.925068,-78.525345,-88.9228,-86.413055,-76.62216000000001,-79.749084,-78.406364,-83.71558,-200.0,-87.64762,-83.113396,-83.5453,-200,-86.47232
15,15,A08,-61.661378,-77.526455,-63.15064,-65.582504,-69.01462,-70.04692,-73.4732,-70.93197,-63.931393,-78.65838,-89.561264,-86.20932,-76.62216000000001,-79.59129,-79.24453700000001,-82.6995,-200.0,-87.67941,-83.734665,-83.41483,-200,-86.51993
16,16,A08,-63.469696,-78.19158,-62.97955,-65.53617,-70.384895,-72.360695,-71.25794,-70.93197,-63.93685,-72.152095,-89.85159,-86.35177,-82.2406,-79.37251,-79.45227,-83.48631,-200.0,-88.39638,-82.27168,-83.644643,-200,-86.64489
17,17,A08,-63.261185,-78.17541,-63.056496,-65.571144,-70.384895,-72.332,-73.43324,-70.195755,-71.329185,-78.771645,-86.87324749999999,-86.02363,-82.309105,-80.59857,-79.83623,-83.28852,-200.0,-87.62205,-83.58821,-83.46139,-200,-86.13118
18,18,A08,-63.160854,-77.76369,-65.269455,-65.53011,-69.10351,-72.23157,-73.557884,-69.92594,-63.941616,-78.94891,-89.94295,-85.5523925,-82.029724,-79.42243,-79.610596,-83.11596,-200.0,-87.57256,-83.54142,-83.35119,-200,-86.13118
19,19,A08,-63.148724,-77.32908,-63.699024,-64.29981,-69.1792,-71.999405,-73.96824,-69.69317,-63.945812,-79.028175,-86.87324749999999,-86.16562,-76.62216000000001,-79.46599,-80.016975,-83.179474,-200.0,-87.7556,-83.349785,-83.25412,-200,-87.07091
20,20,A08,-61.661378,-77.526455,-63.582188,-65.49366,-69.16495,-70.04692,-74.329735,-70.93197,-63.949535,-79.026146,-86.87324749999999,-85.879166,-76.62216000000001,-79.36067,-79.24453700000001,-82.6995,-200.0,-87.77316,-83.18097,-83.23665,-200,-87.36717
21,21,A08,-62.922512,-77.16175,-63.345444,-65.593216,-68.9263,-72.27451,-71.25794,-70.93197,-63.886784,-72.152095,-86.87324749999999,-85.622795,-81.86825,-79.19834,-79.800224,-83.373436,-200.0,-88.39638,-82.27168,-83.644643,-200,-87.48448
22,22,A08,-62.721542,-76.944336,-63.259674,-65.61915,-70.384895,-72.52072,-74.92595,-69.56549,-71.329185,-78.68052,-86.87324749999999,-85.710594,-81.72738,-80.59857,-79.67643,-83.15049,-200.0,-87.582466,-82.27168,-83.41927,-200,-87.65746
23,23,A08,-62.60777,-77.0141,-65.269455,-64.29981,-68.78791,-72.80627,-75.261284,-69.45302,-63.830254,-78.371185,-86.87324749999999,-85.5523925,-81.675125,-79.185234,-79.43346,-82.8859,-200.0,-87.47788,-82.27168,-83.58379,-200,-86.13118
24,24,A08,-62.569023,-77.39569,-63.983967,-64.29981,-68.87126,-73.06499,-75.30837,-69.3531,-63.84073,-78.09253,-86.87324749999999,-86.22199,-76.62216000000001,-79.30093,-79.34208,-82.769554,-200.0,-87.38367,-83.374825,-83.73286,-200,-87.54792
25,25,A08,-61.661378,-77.526455,-64.0448,-65.70434,-68.6815,-70.04692,-75.41273,-69.26368,-63.970024,-77.90174,-86.87324749999999,-86.08894,-81.62869,-79.40575,-79.24453700000001,-82.6995,-200.0,-88.39638,-83.6805,-83.6291,-200,-87.44924
