,index,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022
0,0,A07,-71.0,-84.95578,-75.0,-83.0,-70.0,-69.0,-55.0,-63.0,-79.51180249999999,-82.0,-89.25276,-200,-83.32081,-86.321047,-71.82469,-64.0,-70.0,-77.67196,-66.99681,-89.23778,-80.304436,-81.4415125
1,1,A07,-71.500496,-84.95578,-76.001,-77.995,-70.0,-70.001,-56.87032,-67.85049,-80.0,-81.499504,-89.25276,-200,-83.32081,-86.321047,-74.0,-64.0,-75.005,-79.0,-66.99681,-89.23778,-88.0,-81.4415125
2,2,A07,-76.06688,-85.0,-74.99734,-76.658905,-70.447895,-70.669556,-57.002,-63.5005,-80.500496,-82.00133,-89.25276,-200,-86.0,-88.998,-70.997,-66.19636,-77.00998,-78.499504,-69.0,-89.23778,-83.4955,-79.0
3,3,A07,-76.06688,-85.500496,-74.494514,-76.24128,-68.66223,-70.24925,-57.670216,-63.667557,-79.99867,-81.05194,-89.25276,-200,-86.500496,-88.32979,-69.994675,-65.67221,-78.51794,-77.99801,-67.999,-89.23778,-82.326454,-79.500496
4,4,A07,-72.670876,-86.33643,-77.222035,-71.957115,-68.74727,-69.48385,-57.753235,-63.751247,-79.51180249999999,-81.497505,-89.25276,-200,-86.33311,-86.321047,-69.240776,-66.00648,-77.38483049999999,-78.502,-67.99934,-89.23778,-81.74078,-80.670876
5,5,A07,-73.257225,-87.00697,-74.59682,-75.99005,-69.20319,-71.61554,-57.60079,-63.80159,-79.51180249999999,-80.78964,-89.25276,-200,-86.249245,-86.321047,-71.82469,-66.00517,-77.603546,-77.67196,-69.76172,-89.23778,-80.304436,-82.76769
6,6,A07,-73.81233,-84.95578,-74.834946,-75.65233,-70.017235,-71.680786,-56.87032,-67.85049,-80.502495,-81.16475,-89.25276,-200,-83.32081,-89.002,-69.79922,-65.83459,-77.33142,-78.400406,-66.99681,-89.23778,-80.5789,-81.4415125
7,7,A07,-76.06688,-87.00556,-75.00567,-74.970566,-70.447895,-71.58102,-57.668533,-64.344376,-80.80557,-81.43369,-89.25276,-200,-85.79402,-89.608765,-69.83329,-66.19636,-78.30865,-78.33246,-68.798,-89.23778,-79.80184,-82.00515
8,8,A07,-74.18359,-87.51373,-77.222035,-71.957115,-69.868164,-71.505875,-58.010193,-64.733536,-80.49916,-81.05194,-89.25276,-200,-85.31986,-86.321047,-70.443886,-66.298454,-77.38483049999999,-78.283745,-68.323166,-89.23778,-79.24471,-81.15576
9,9,A07,-74.30323,-87.58499,-77.222035,-71.957115,-70.01455,-69.48385,-58.138206,-65.285324,-79.51180249999999,-81.506935,-89.25276,-200,-84.979904,-86.321047,-71.82469,-66.64785,-77.38483049999999,-78.24705,-68.129265,-89.23778,-81.15303,-80.54677
10,10,A07,-74.522675,-87.25067,-75.13426,-74.32771,-70.4772,-71.56324,-58.354332,-65.716545,-79.51180249999999,-81.44808,-89.25276,-200,-84.85317,-86.321047,-71.82469,-66.9209,-78.78606,-77.67196,-68.50054,-89.23778,-80.304436,-81.38137
11,11,A07,-74.69417,-84.95578,-75.234764,-73.941414,-70.53242,-71.60937,-56.87032,-67.85049,-79.839836,-81.50637,-89.25276,-200,-83.32081,-86.321047,-71.033134,-67.03487,-78.81089,-78.21837,-66.99681,-89.23778,-80.67092,-81.4415125
12,12,A07,-76.06688,-87.33766,-75.52681,-74.58128,-70.447895,-71.55016,-58.63375,-65.535255,-79.34322,-81.45718,-89.25276,-200,-84.754135,-86.321047,-71.26146,-66.19636,-78.72525,-77.98408,-68.32635,-89.23778,-80.49445,-81.10493
13,13,A07,-74.9377,-87.302,-75.767105,-75.39924,-70.38353,-71.500534,-58.377857,-65.28893,-79.651634,-81.05194,-89.25276,-200,-84.56887,-86.321047,-71.55069,-67.42012,-77.38483049999999,-77.69415,-68.29188,-89.23778,-80.25209,-80.777
14,14,A07,-75.13807,-87.1755,-77.222035,-71.957115,-70.52936,-69.48385,-58.253555,-65.17265,-79.51180249999999,-81.867,-89.25276,-200,-84.41644,-86.321047,-71.82469,-67.65286,-77.38483049999999,-77.54131,-68.26352,-89.23778,-79.86849,-80.79866
15,15,A07,-75.21583,-87.43031,-76.41961,-75.273,-70.56909,-72.386986,-58.232147,-64.98922,-79.51180249999999,-82.13151,-89.25276,-200,-84.378876,-86.321047,-71.82469,-67.682175,-78.557625,-77.67196,-66.99681,-89.23778,-80.304436,-80.81682
16,16,A07,-75.36646,-84.95578,-76.55304,-75.24995,-70.60337,-72.3562,-56.87032,-67.85049,-79.79404,-82.12105,-89.25276,-200,-83.32081,-86.321047,-72.46877,-67.389244,-78.32689,-77.32675,-66.99681,-89.23778,-80.55502,-81.4415125
17,17,A07,-76.06688,-87.47841,-76.827255,-75.230064,-70.447895,-72.17853,-58.45234,-67.85049,-79.81405,-82.036514,-89.25276,-200,-84.346886,-86.321047,-72.5167,-66.19636,-77.87715,-77.45986,-68.239746,-89.23778,-80.35177,-80.325714
18,18,A07,-76.06688,-87.28124,-77.222035,-75.137314,-70.55788,-71.80649,-58.418232,-64.75142,-80.10146,-81.05194,-89.25276,-200,-84.31929,-86.321047,-72.726364,-66.90747,-77.38483049999999,-77.500595,-68.30393,-89.23778,-80.09903,-79.742935
19,19,A07,-75.41686,-86.95842,-77.222035,-71.957115,-70.5178,-69.48385,-58.388184,-64.69476,-79.51180249999999,-82.03389,-89.25276,-200,-84.069,-86.321047,-73.22545,-66.5549,-77.38483049999999,-77.536476,-68.279755,-89.23778,-79.58901,-79.68691
20,20,A07,-75.76244,-84.95578,-77.44351,-75.199295,-70.275894,-71.75103,-58.36149,-64.64485,-79.51180249999999,-82.03156,-89.25276,-200,-83.776665,-86.321047,-71.82469,-66.37921,-77.72782,-77.67196,-68.63568,-89.23778,-80.304436,-79.99678
21,21,A07,-76.06688,-84.95578,-77.9864,-75.39189,-70.25766,-71.83357,-56.87032,-67.85049,-80.59947,-82.42601,-89.25276,-200,-83.32081,-86.321047,-73.05764,-66.48633,-77.672935,-77.29329,-66.99681,-89.23778,-80.02987,-81.4415125
22,22,A07,-76.06688,-87.17693,-78.46869,-75.63035,-70.447895,-71.78043,-58.403687,-65.28817,-81.10865,-82.84509,-89.25276,-200,-84.479675,-86.321047,-72.98165,-66.19636,-77.62459,-76.94347,-69.02107,-89.23778,-80.16007,-79.859474
23,23,A07,-76.199814,-87.37106,-79.296875,-71.957115,-70.43248,-71.793976,-58.4417,-65.66566,-81.40208,-81.05194,-89.25276,-200,-84.51406,-86.321047,-72.98291,-66.51907,-77.6504,-76.500824,-69.707275,-89.23778,-80.02237,-79.73659
24,24,A07,-76.450966,-87.61089,-77.222035,-71.957115,-70.46749,-69.48385,-58.41445,-65.686966,-79.51180249999999,-82.916336,-89.25276,-200,-84.48129,-86.321047,-73.18231,-66.36366,-77.38483049999999,-76.09977,-69.79271,-89.23778,-79.83591,-79.68964
25,25,A07,-76.677216,-87.89069,-79.66044,-75.78141,-70.55926,-69.48385,-58.62915,-65.5212,-81.51688,-83.04111,-89.25276,-200,-84.4516,-86.321047,-71.82469,-66.28201,-77.475235,-77.67196,-69.869675,-89.23778,-80.304436,-81.4415125
26,26,A07,-76.8822,-84.95578,-79.86646,-75.7949,-71.1094,-71.62667,-56.87032,-67.85049,-81.68763,-83.21353,-89.25276,-200,-83.32081,-86.321047,-73.68068,-66.32385,-77.317444,-76.393196,-66.99681,-89.23778,-79.60622,-81.4415125
27,27,A07,-76.06688,-88.14421,-80.17385,-75.74731,-70.447895,-71.531876,-58.534214,-67.85049,-81.77436,-83.31509,-89.25276,-200,-84.484436,-86.321047,-73.82376,-66.19636,-77.112785,-76.137184,-69.93941,-89.23778,-79.33779,-79.523705
28,28,A07,-77.06889,-88.315216,-80.74645,-71.957115,-71.04633,-71.50164,-58.503845,-65.310356,-81.979996,-81.05194,-89.25276,-200,-84.57275,-86.321047,-73.83431,-66.305435,-76.9264,-75.84515,-69.94303,-89.23778,-79.0912,-79.37259
29,29,A07,-77.0066,-88.296844,-77.222035,-71.957115,-71.04376,-69.48385,-58.642574,-65.17572,-79.51180249999999,-83.242,-89.25276,-200,-84.824425,-86.321047,-71.82469,-66.23289,-77.38483049999999,-75.575874,-69.88808,-89.23778,-79.25286,-79.40915
30,30,A07,-77.006226,-88.621056,-81.10195,-75.645485,-70.932495,-71.3626,-58.77092,-65.39312,-82.228,-83.33771,-89.25276,-200,-85.05649,-86.321047,-71.82469,-66.22021,-76.75587,-77.67196,-70.34921,-89.23778,-80.304436,-79.49959
31,31,A07,-77.00588,-84.95578,-81.207436,-75.495094,-70.82925,-71.39731,-56.87032,-67.85049,-82.3341,-83.53337,-89.25276,-200,-83.32081,-86.321047,-74.1936,-66.26186,-76.599205,-75.54452,-66.99681,-89.23778,-79.78352,-81.4415125
32,32,A07,-76.06688,-88.58654,-81.25059,-75.52316,-70.447895,-71.376076,-58.89001,-67.85049,-82.31463,-83.71542,-89.25276,-200,-85.27118,-86.321047,-74.23945,-66.19636,-76.51033,-75.30172,-70.55211,-89.23778,-79.79509,-79.416245
33,33,A07,-76.06688,-88.50016,-77.222035,-71.957115,-71.10079,-71.35633,-59.00082,-65.59358,-82.296745,-81.05194,-89.25276,-200,-85.41697,-86.321047,-74.22614,-66.195595,-76.70032,-75.12833,-70.630936,-89.23778,-79.753334,-79.33914
34,34,A07,-77.27777,-88.58029,-77.222035,-75.65801,-71.19898,-69.48385,-59.104176,-65.77904,-79.51180249999999,-83.88523,-89.25276,-200,-85.447586,-86.321047,-71.82469,-66.082085,-77.38483049999999,-74.96659,-70.70409,-89.23778,-79.66269,-79.26759
35,35,A07,-77.53007,-88.654854,-81.29063,-75.83656,-71.23981,-71.28621,-59.14983,-65.84428,-82.28026,-83.94204,-89.25276,-200,-85.47615,-86.321047,-71.82469,-65.97598,-76.609474,-77.67196,-70.877174,-89.23778,-80.304436,-79.56864
36,36,A07,-77.659775,-84.95578,-81.380394,-75.95018,-71.47923,-71.322586,-56.87032,-67.85049,-82.6461,-83.995255,-89.25276,-200,-83.32081,-86.321047,-74.10495,-65.876595,-76.57746,-75.22311,-66.99681,-89.23778,-79.47603,-81.4415125
37,37,A07,-76.06688,-88.7761,-81.205635,-76.004456,-70.447895,-71.40695,-59.142292,-65.85245,-82.878716,-84.04519,-89.25276,-200,-83.32081,-86.321047,-73.939064,-66.19636,-76.49591,-75.21188,-70.78013,-89.23778,-79.351494,-79.48754
38,38,A07,-77.47057,-88.9404,-81.04227,-76.36096,-71.30631,-71.53582,-59.08552,-65.80837,-82.99012,-81.05194,-89.25276,-200,-85.34996,-86.321047,-73.78471,-65.83303,-76.41968,-75.25105,-70.58748,-89.23778,-79.33402,-79.4627
39,39,A07,-77.34467,-89.14459,-77.222035,-71.957115,-71.143776,-69.48385,-59.081318,-65.76717,-79.51180249999999,-83.84634,-89.25276,-200,-85.43295,-86.321047,-73.84754,-65.792076,-77.38483049999999,-75.140396,-70.50763,-89.23778,-79.3176,-79.33883
40,40,A07,-77.32734,-89.28651,-81.19104,-76.24221,-70.99077,-71.706116,-59.272038,-65.778885,-83.094025,-83.85381,-89.25276,-200,-85.461136,-86.321047,-71.82469,-65.65619,-76.39857,-77.67196,-70.6315,-89.23778,-80.304436,-79.222595
