timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,accer_x,accer_y,accer_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z
2022-06-30 22:11:20 +0000,-77.0,-70.0,-87.0,-74.0,-87.0,-200.0,-200.0,-200.0,-83.0,-75.0,-200.0,-78.0,-200.0,-61.0,-200.0,-200.0,-200.0,-200.0,-200.0,-63.0,-200.0, -200.0, 0.0269622802734375,-0.315521240234375,-0.9412078857421875,-0.07579462975263596,-0.08154279738664627,0.06142980605363846,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:21 +0000,-77.0,-68.999,-83.997,-76.002,-200.0,-90.0,-200.0,-200.0,-83.500496,-74.499504,-78.0,-80.002,-200.0,-62.001,-93.0,-200.0,-200.0,-200.0,-94.0,-64.001,-200.0, -200.0, -0.015899658203125,-0.31640625,-0.9838104248046875,-0.2525060176849365,0.18644151091575623,-0.0259288027882576,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:22 +0000,-76.66556,-200.0,-82.66023,-76.67021,-200.0,-88.498505,-90.0,-82.0,-84.00199,-200.0,-77.499504,-200.0,-73.0,-62.335106,-90.998,-200.0,-200.0,-200.0,-94.0,-200.0,-200.0, -200.0, -0.018402099609375,-0.2624053955078125,-0.9765167236328125,-0.030179208144545555,0.03858307749032974,0.2810516357421875,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:23 +0000,-200.0,-72.34376,-81.99053,-200.0,-85.498505,-87.32845,-86.997,-82.500496,-200.0,-75.33577,-75.3258,-78.32912,-73.500496,-62.502487,-90.32979,-200.0,-200.0,-200.0,-200.0,-60.99068,-200.0, -200.0, -0.00811767578125,-0.246856689453125,-1.02093505859375,-0.05784838646650314,-0.15942880511283875,-0.23448920249938965,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:24 +0000,-77.25324,-73.76769,-200.0,-77.25672,-85.66623,-86.49053,-85.994675,-81.99867,-84.50498,-75.75473,-74.2368,-77.49103,-73.66755,-200.0,-200.0,-200.0,-200.0,-200.0,-94.0,-59.734303,-200.0, -200.0, -0.0181121826171875,-0.2968292236328125,-0.965240478515625,0.07511525601148605,0.08304668217897415,-0.2022138237953186,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:25 +0000,-77.606766,-74.21949,-82.80201,-77.81193,-86.25374,-200.0,-85.49252,-200.0,-85.21234,-76.00676,-200.0,-77.39165,-73.751236,-64.019905,-90.49851,-200.0,-200.0,-200.0,-94.0,-59.18091,-200.0, -200.0, 0.0006866455078125,-0.33056640625,-0.9583587646484375,0.01894253119826317,0.04204652085900307,-0.0139608234167099,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:26 +0000,-77.6735,-74.521645,-84.023544,-78.01355,-86.809555,-86.99843,-200.0,-200.0,-85.68542,-76.514725,-73.98648,-200.0,-200.0,-64.355934,-91.40957,-200.0,-200.0,-200.0,-200.0,-58.980503,-200.0, -200.0, -0.0024566650390625,-0.380859375,-0.9076690673828125,-0.04284200444817543,-0.006966296583414078,-0.13516448438167572,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:27 +0000,-77.72135,-200.0,-84.899345,-77.86502,-200.0,-87.168396,-86.00001,-82.502495,-86.17114,-200.0,-73.98878,-200.0,-74.40875,-64.45032,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0, -200.0, 0.1408538818359375,-0.47320556640625,-0.9132232666015625,-0.23857209086418152,-0.14909866452217102,-0.27294445037841797,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:28 +0000,-200.0,-74.59174,-85.81769,-200.0,-200.0,-87.14372,-85.83031,-83.00796,-200.0,-76.58584,-74.13696,-78.85252,-74.848495,-64.65074,-200.0,-200.0,-200.0,-200.0,-200.0,-58.83682,-200.0, -200.0, 0.0252532958984375,-0.403778076171875,-0.869171142578125,0.09480054676532745,-0.09296802431344986,0.19522328674793243,-55.38409423828125,40.398162841796875,-119.79496765136719
2022-06-30 22:11:29 +0000,-77.88672,-74.51521,-200.0,-78.14114,-88.1995,-87.25446,-85.562096,-83.176315,-86.27834,-76.76874,-73.60193,-79.31377,-75.017235,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.728592,-200.0, -200.0, 0.083831787109375,-0.43597412109375,-0.8781585693359375,0.19173747301101685,-0.12230487167835236,-0.19765342772006989,-55.38409423828125,40.398162841796875,-119.79496765136719
