"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error","AP RSSI"
"2022-06-16T04:30:10.012","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-77","-77.0","0.0","-56"
"2022-06-16T04:30:11.101","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-70.994","35.928036","-55"
"2022-06-16T04:30:12.215","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-67.98602","35.832435440399955","-58"
"2022-06-16T04:30:14.423","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-65.47209","55.832128968099916","-57"
"2022-06-16T04:30:15.533","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-63.959816","35.51940675385596","-55"
"2022-06-16T04:30:16.640","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-63.28782","10.809760352400023","-56"
"2022-06-16T04:30:19.964","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-76","-65.15069","117.70752747610005","-56"
"2022-06-16T04:30:21.071","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-78","-66.81251","125.15993250009993","-56"
"2022-06-16T04:30:22.178","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-59","-65.90559","47.68717324810005","-55"
"2022-06-16T04:30:24.394","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.28187","27.89815069689998","-55"
"2022-06-16T04:30:25.505","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-84","-67.10051","285.5927622601","-56"
"2022-06-16T04:30:26.616","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-83","-68.53487","209.23998591690005","-55"
"2022-06-16T04:30:29.936","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-68.23643","10.474479144899991","-56"
"2022-06-16T04:30:31.048","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-66","-68.05851","4.237463420099993","-55"
"2022-06-16T04:30:32.157","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-67","-67.9787","0.9578536900000068","-56"
"2022-06-16T04:30:34.369","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-67.40549","54.841282140100006","-56"
"2022-06-16T04:30:35.476","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-66.89625","47.55826406249993","-56"
"2022-06-16T04:30:36.588","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-66.440475","41.479718225625085","-56"
"2022-06-16T04:30:39.908","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-64","-66.2849","5.220768009999969","-55"
"2022-06-16T04:30:41.017","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.20563","1.4535436968999984","-56"
"2022-06-16T04:30:42.125","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.13344","1.2846862335999845","-56"
"2022-06-16T04:30:44.339","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.77602","33.36240704040003","-56"
"2022-06-16T04:30:45.446","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.44766","29.676999475599988","-55"
"2022-06-16T04:30:46.558","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-76","-66.03413","99.31856485689991","-56"
"2022-06-16T04:30:49.880","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-75","-66.52225","71.8722450625","-56"
"2022-06-16T04:30:50.988","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.44092","2.076250446400016","-56"
"2022-06-16T04:30:52.100","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-64","-66.31273","5.348720052900009","-55"
"2022-06-16T04:30:54.314","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.986374","35.83667366787598","-56"
"2022-06-16T04:30:55.423","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.6813","32.27716968999992","-55"
"2022-06-16T04:30:56.530","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.39554","29.111851891599965","-55"
"2022-06-16T04:30:59.849","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-76","-65.92257","101.55459540490014","-55"
"2022-06-16T04:31:00.960","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-76","-66.41796","91.81549056160011","-56"
"2022-06-16T04:31:02.063","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-76","-66.8843","83.09598649000007","-56"
"2022-06-16T04:31:04.276","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-66.55231","42.93276633610007","-55"
"2022-06-16T04:31:05.387","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-66.23895","38.924497102500034","-56"
"2022-06-16T04:31:06.492","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.942856","35.317537436736075","-55"
"2022-06-16T04:31:09.811","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-78","-66.51109","131.9950529881001","-56"
"2022-06-16T04:31:10.919","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.44033","2.0745505089000087","-55"
"2022-06-16T04:31:12.025","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.373276","1.8858869721760114","-56"
"2022-06-16T04:31:14.238","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.309685","1.7152747992250046","-56"
"2022-06-16T04:31:15.345","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-66.01892","36.227397966399934","-56"
"2022-06-16T04:31:16.453","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.7428","32.97975184000003","-56"
"2022-06-16T04:31:19.772","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-64","-65.66317","2.7661344488999795","-56"
"2022-06-16T04:31:20.879","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-64","-65.58746","2.520029251599978","-56"
"2022-06-16T04:31:21.988","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-64","-65.51545","2.296588702500004","-56"
"2022-06-16T04:31:24.214","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-65.26604","27.73117728160004","-55"
"2022-06-16T04:31:25.317","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-59","-64.98348","35.8020329104","-55"
"2022-06-16T04:31:26.431","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-60","-64.75935","22.651412422499977","-55"
"2022-06-16T04:31:29.757","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-79","-65.398285","185.00665094122496","-55"
"2022-06-16T04:31:30.860","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-77","-65.91768","122.8178165823999","-55"
"2022-06-16T04:31:31.967","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-65.87668","0.7685678223999881","-56"
"2022-06-16T04:31:34.177","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-65.83758","0.7015402564000045","-55"
"2022-06-16T04:31:35.289","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-79","-66.42362","158.1653339044","-55"
"2022-06-16T04:31:36.394","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-76","-66.84935","83.73439542249997","-55"
"2022-06-16T04:31:39.716","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.76725","3.123172562500015","-55"
"2022-06-16T04:31:40.823","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.688896","2.852369698815999","-55"
"2022-06-16T04:31:41.929","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-65","-66.6141","2.6053188099999787","-55"
