estimated
A09
A09
A09
A09
A07
A09
A09
A09
A09
A09
A09
A06
A09
A09
A09
A09
A06
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A11
A09
A09
A09
A09
A11
A09
A11
A09
A08
A11
A09
A09
A09
A06
A09
A06
A09
A09
A09
A09
A09
A08
A08
A08
A11
A10
A09
A11
A08
A09
A11
A09
A08
A08
A08
A09
A08
A06
A07
A11
E03
A09
A09
A11
A11
A04
A09
A09
A09
A09
A09
A09
A09
A09
A09
A06
A09
A09
A09
A09
A06
A09
A09
A09
A09
A06
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A11
A09
A04
A09
A05
A05
