timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,accer_x,accer_y,accer_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z
2022-06-30 17:33:42 +0000,-200.0,-200.0,-81.0,-200.0,-200.0,-73.0,-64.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.0,-83.0,-200.0,-60.0,-78.0,-92.0,-200.0,-200.0,-70.0, -84.0, 0.0005950927734375,-0.2246856689453125,-0.96173095703125,-0.004147873260080814,0.0070368703454732895,-0.024150343611836433,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:43 +0000,-64.0,-78.0,-80.499504,-200.0,-80.0,-71.999,-64.0,-69.0,-200.0,-200.0,-200.0,-200.0,-79.499504,-84.001,-75.0,-200.0,-75.497505,-85.994,-200.0,-200.0,-70.0, -81.998, 0.0287017822265625,-0.217193603515625,-0.9636383056640625,-0.015431154519319534,-0.004465322010219097,-0.02677249163389206,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:44 +0000,-64.0,-79.001,-200.0,-68.0,-80.0,-72.33378,-63.665558,-70.001,-200.0,-78.0,-95.0,-200.0,-78.99801,-200.0,-74.499504,-66.006,-74.66223,-84.65824,-67.0,-200.0,-72.3411, -80.995346, 0.0033111572265625,-0.12359619140625,-0.977020263671875,0.13950888812541962,-0.052322592586278915,0.10088133811950684,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:45 +0000,-65.33777,-81.34176,-84.011314,-66.999,-200.0,-74.767204,-200.0,-71.004,-86.0,-78.500496,-200.0,-200.0,-200.0,-84.33511,-74.66689,-66.00399,-200.0,-86.003006,-67.0,-200.0,-200.0, -80.49303, 0.023834228515625,-0.1770172119140625,-0.992279052734375,-0.033252228051424026,0.029134714975953102,-0.013442305848002434,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:46 +0000,-200.0,-200.0,-84.260216,-65.66156,-78.66223,-200.0,-65.51196,-200.0,-85.499504,-79.00199,-200.0,-200.0,-200.0,-84.502495,-74.49901,-65.75124,-200.0,-200.0,-67.0,-200.0,-72.25523, -200.0, 0.0156402587890625,-0.143035888671875,-1.052215576171875,-0.088614821434021,0.026940271258354187,0.026970364153385162,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:47 +0000,-200.0,-200.0,-84.20756,-64.99152,-78.243774,-76.23105,-65.00357,-73.2687,-83.99468,-79.253235,-92.998,-200.0,-79.25026,-84.60318,-200.0,-65.599205,-73.74028,-85.59762,-200.0,-200.0,-71.59641, -80.19086, 0.04571533203125,-0.1595458984375,-0.988189697265625,0.07129335403442383,-0.01787353865802288,-0.07742954045534134,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:48 +0000,-65.00099,-81.50747,-200.0,-200.0,-77.78966,-77.04036,-64.49385,-73.21432,-200.0,-200.0,-92.99867,-200.0,-79.402,-84.840225,-74.39802,-200.0,-73.590454,-85.4962,-200.0,-200.0,-70.81638, -79.81906, 0.059783935546875,-0.12188720703125,-1.0369415283203125,-0.01936810463666916,-0.04314720258116722,0.038849927484989166,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:49 +0000,-64.7984,-81.20238,-200.0,-64.79085,-77.48595,-77.03445,-63.981853,-73.17795,-84.49951,-200.0,-92.243774,-200.0,-79.67319,-200.0,-74.330475,-67.19456,-73.99936,-85.1304,-67.25175,-200.0,-70.257126, -79.55249, 0.0445709228515625,-0.1215362548828125,-0.9916534423828125,-0.02370479702949524,0.003052515210583806,0.057983674108982086,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:50 +0000,-64.83261,-80.82862,-84.17233,-64.82635,-200.0,-77.80598,-200.0,-73.29841,-84.398415,-80.41632,-200.0,-200.0,-200.0,-84.57056,-74.28204,-66.57988,-200.0,-84.85487,-66.998405,-200.0,-200.0, -79.222374, 0.0522918701171875,-0.1019134521484375,-1.0089874267578125,0.0037619813811033964,-0.006651777308434248,-0.035109784454107285,-83.45936584472656,3.6083984375,-107.59664916992188
2022-06-30 17:33:51 +0000,-64.85714,-200.0,-83.56091,-64.85179,-77.56128,-200.0,-63.725536,-200.0,-83.821686,-80.85478,-91.587265,-200.0,-79.13491,-84.36744,-74.50423,-65.85822,-200.0,-200.0,-66.99867,-200.0,-70.094536, -200.0, 0.0533905029296875,-0.1196136474609375,-0.990203857421875,0.010639328509569168,0.020261328667402267,0.01612437516450882,-83.45936584472656,3.6083984375,-107.59664916992188
