"Date","UUID","Major","Minor","RSSI"
"2022-05-12T00:27:49.414","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72"
"2022-05-12T00:27:50.503","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69"
"2022-05-12T00:27:51.610","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:27:52.725","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:27:53.831","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:27:54.937","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-12T00:27:56.049","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-12T00:27:57.158","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:27:59.369","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-12T00:28:00.477","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71"
"2022-05-12T00:28:01.589","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-12T00:28:03.802","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69"
"2022-05-12T00:28:04.913","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68"
"2022-05-12T00:28:06.022","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:28:07.127","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-12T00:28:08.239","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-12T00:28:09.352","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:28:10.455","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-12T00:28:11.566","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-12T00:28:13.780","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:28:14.889","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-12T00:28:15.995","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65"
"2022-05-12T00:28:17.104","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-12T00:28:18.212","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:28:19.320","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:28:20.430","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:28:21.535","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72"
"2022-05-12T00:28:22.643","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68"
"2022-05-12T00:28:23.749","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-12T00:28:24.858","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68"
"2022-05-12T00:28:27.071","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-12T00:28:28.180","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-12T00:28:29.287","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:28:30.394","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-12T00:28:31.502","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-12T00:28:32.611","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:28:33.718","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-86"
"2022-05-12T00:28:35.931","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67"
"2022-05-12T00:28:37.038","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-12T00:28:38.149","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-66"
"2022-05-12T00:28:39.255","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-92"
"2022-05-12T00:28:40.365","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-12T00:28:41.473","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-12T00:28:42.582","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80"
"2022-05-12T00:28:44.799","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-12T00:28:45.904","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:28:47.012","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69"
"2022-05-12T00:28:48.120","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69"
"2022-05-12T00:28:49.223","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-12T00:28:50.333","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-12T00:28:51.439","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-12T00:28:53.654","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-12T00:28:54.765","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-83"
"2022-05-12T00:28:55.870","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-94"
"2022-05-12T00:28:56.980","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80"
"2022-05-12T00:28:58.087","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-84"
"2022-05-12T00:28:59.196","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80"
"2022-05-12T00:29:00.303","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:29:01.411","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:29:02.517","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-12T00:29:03.623","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82"
"2022-05-12T00:29:04.731","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-85"
"2022-05-12T00:29:06.941","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:29:08.050","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76"
"2022-05-12T00:29:09.159","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:29:10.263","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:29:12.473","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-83"
"2022-05-12T00:29:13.585","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:29:14.698","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82"
"2022-05-12T00:29:15.800","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
