"Date","UUID","Major","Minor","RSSI"
"2022-05-12T00:12:03.172","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-85"
"2022-05-12T00:12:04.268","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81"
"2022-05-12T00:12:05.374","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72"
"2022-05-12T00:12:07.588","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71"
"2022-05-12T00:12:08.701","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-12T00:12:09.810","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-12T00:12:10.916","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71"
"2022-05-12T00:12:12.024","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:12:14.238","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-12T00:12:15.349","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78"
"2022-05-12T00:12:17.563","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:12:18.672","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:12:19.783","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:12:21.999","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77"
"2022-05-12T00:12:24.214","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-86"
"2022-05-12T00:12:25.326","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70"
"2022-05-12T00:12:26.435","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:12:27.545","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75"
"2022-05-12T00:12:28.652","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74"
"2022-05-12T00:12:29.761","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73"
"2022-05-12T00:12:31.974","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69"
