timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,accer_x,accer_y,accer_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z
2022-06-30 20:20:34 +0000,-200.0,-200.0,-82.0,-200.0,-200.0,-84.0,-200.0,-91.0,-200.0,-200.0,-73.0,-200.0,-73.0,-58.0,-200.0,-200.0,-200.0,-200.0,-200.0,-76.0,-200.0, -200.0, -0.0316314697265625,-0.2189483642578125,-0.9932098388671875,0.014831410720944405,-0.036133501678705215,-0.014372548088431358,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:35 +0000,-200.0,-64.0,-82.0,-200.0,-79.0,-84.0,-79.0,-87.496506,-200.0,-200.0,-71.999,-82.0,-72.499504,-56.999,-200.0,-200.0,-200.0,-200.0,-200.0,-72.496506,-200.0, -200.0, -0.05609130859375,-0.2007598876953125,-0.9799957275390625,-0.012678244151175022,0.01509959064424038,-0.008205732330679893,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:36 +0000,-77.0,-64.0,-200.0,-80.0,-79.0,-84.0,-81.002,-84.32047,-200.0,-75.0,-71.330444,-83.501495,-73.00133,-58.337105,-200.0,-200.0,-200.0,-200.0,-200.0,-71.327126,-200.0, -200.0, -0.051177978515625,-0.1916046142578125,-0.984710693359375,0.047268711030483246,0.07772515714168549,0.020973991602659225,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:37 +0000,-77.0,-64.0,-80.99667,-77.497505,-80.00333,-200.0,-81.67021,-82.729324,-82.0,-75.0,-200.0,-83.66821,-75.01495,-200.0,-200.0,-200.0,-200.0,-200.0,-94.0,-69.98605,-200.0, -200.0, -0.054901123046875,-0.21600341796875,-0.94305419921875,-0.0773368626832962,-0.05907823517918587,0.06220105662941933,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:38 +0000,-77.668884,-63.748257,-80.494026,-76.32779,-200.0,-200.0,-200.0,-200.0,-82.0,-75.668884,-72.50598,-200.0,-200.0,-58.25224,-89.0,-90.0,-200.0,-200.0,-92.498505,-200.0,-200.0, -200.0, -0.0406951904296875,-0.182830810546875,-0.9990997314453125,-0.022417157888412476,-0.029687320813536644,0.08846621960401535,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:39 +0000,-76.74526,-200.0,-80.19165,-77.755745,-80.75772,-85.00698,-81.753235,-200.0,-80.99667,-200.0,-73.01074,-200.0,-76.833435,-58.60597,-89.0,-90.500496,-200.0,-200.0,-91.32845,-67.76259,-200.0, -200.0, -0.1204986572265625,-0.1638946533203125,-0.9686737060546875,-0.25706374645233154,-0.13656264543533325,-0.19626352190971375,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:40 +0000,-200.0,-63.596817,-79.98942,-200.0,-80.806755,-85.41035,-82.20796,-82.17693,-200.0,-200.0,-73.00892,-82.24127,-77.03141,-59.18195,-89.33444,-91.33643,-200.0,-200.0,-200.0,-66.44525,-200.0, -200.0, -0.068267822265625,-0.1403961181640625,-1.2129974365234375,-0.44790855050086975,-0.6526097655296326,-0.22311058640480042,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:41 +0000,-76.18965,-63.495533,-200.0,-80.03146,-80.839554,-86.01952,-82.17267,-81.9772,-81.501,-75.75224,-73.15415,-81.78766,-77.46643,-59.44837,-200.0,-200.0,-200.0,-200.0,-200.0,-65.647285,-200.0, -200.0, -0.054595947265625,-0.2263641357421875,-0.9787750244140625,0.07475173473358154,-0.014666827395558357,-0.24641989171504974,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:42 +0000,-75.818054,-63.569458,-80.430595,-80.19583,-81.3027,-200.0,-82.000824,-81.980545,-81.19721,-75.397606,-200.0,-81.99339,-77.794106,-200.0,-89.50199,-92.51047,-200.0,-200.0,-91.245766,-64.78758,-200.0, -200.0, -0.0751495361328125,-0.1943359375,-0.9788055419921875,-0.04031466692686081,-0.05000511184334755,-0.14173902571201324,-18.161056518554688,44.34938049316406,-135.48529052734375
2022-06-30 20:20:43 +0000,-76.28435,-63.62514,-80.63357,-80.02059,-200.0,-86.309746,-200.0,-200.0,-81.84256,-75.33013,-73.26354,-82.72707,-200.0,-58.74373,-88.79322,-92.811935,-200.0,-200.0,-91.19602,-200.0,-200.0, -200.0, -0.0419769287109375,-0.265625,-1.0170745849609375,-0.04129178076982498,-0.0038011297583580017,0.0022652847692370415,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:44 +0000,-77.92889,-200.0,-81.25654,-200.0,-82.55686,-86.39902,-82.38872,-83.40571,-81.86563,-200.0,-73.34903,-200.0,-78.28235,-58.076965,-88.4889,-200.0,-200.0,-200.0,-91.33246,-200.0,-200.0, -200.0, -0.0419769287109375,-0.265625,-1.0170745849609375,-0.04129178076982498,-0.0038011297583580017,0.0022652847692370415,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:45 +0000,-200.0,-63.668655,-81.757515,-200.0,-82.95656,-86.46878,-82.80794,-83.82295,-200.0,-200.0,-73.52339,-82.63304,-78.886215,-57.540764,-89.14996,-200.0,-200.0,-200.0,-200.0,-65.27658,-200.0, -200.0, -0.014556884765625,-0.2779998779296875,-1.0216217041015625,0.014494786970317364,-0.1031077429652214,0.12849272787570953,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:46 +0000,-200.0,-63.49242,-200.0,-80.147255,-83.066765,-86.41927,-82.93384,-83.52481,-82.78833,-76.014465,-73.37538,-82.211296,-79.28591,-57.68254,-200.0,-200.0,-200.0,-200.0,-200.0,-65.458595,-200.0, -200.0, -0.0472869873046875,-0.2490997314453125,-0.984161376953125,0.00729466462507844,0.00207699928432703,0.03393160179257393,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:47 +0000,-78.05323,-63.25026,-82.26688,-79.31756,-83.06028,-200.0,-83.91186,-83.2795,-83.16116,-76.14193,-200.0,-81.76652,-79.89162,-200.0,-88.74258,-200.0,-200.0,-200.0,-91.72337,-65.41404,-200.0, -200.0, -0.0472869873046875,-0.2490997314453125,-0.984161376953125,0.00729466462507844,0.00207699928432703,0.03393160179257393,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:48 +0000,-77.83638,-63.40811,-82.51344,-78.65033,-200.0,-200.0,-200.0,-200.0,-83.14414,-76.12545,-74.153435,-200.0,-200.0,-57.1699,-88.77246,-92.67415,-200.0,-200.0,-91.75915,-200.0,-200.0, -200.0, -0.1690673828125,-0.0918731689453125,-0.9073333740234375,-0.2128337025642395,-0.1782621443271637,-0.045156825333833694,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:49 +0000,-77.46364,-200.0,-82.55453,-78.29567,-83.59613,-86.47569,-83.8296,-82.98364,-83.13014,-76.8515,-74.39376,-200.0,-79.30977,-57.49327,-89.113335,-92.28227,-200.0,-200.0,-91.78711,-65.10604,-200.0, -200.0, -0.01446533203125,-0.2665863037109375,-0.9637451171875,-0.19606325030326843,0.10853579640388489,0.04421646147966385,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:50 +0000,-200.0,-63.373653,-82.510414,-200.0,-83.630226,-86.613205,-83.75955,-82.64731,-200.0,-200.0,-74.6011,-80.91477,-78.80781,-57.533585,-200.0,-92.3751,-200.0,-95.0,-200.0,-64.8438,-200.0, -200.0, 0.0527496337890625,-0.313018798828125,-0.962158203125,-0.17915616929531097,-0.06255418807268143,-0.07165127992630005,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:51 +0000,-77.331604,-63.42348,-200.0,-78.269,-83.18232,-87.15243,-84.09689,-82.516266,-83.65968,-77.06025,-74.55577,-80.38118,-78.67149,-57.34254,-200.0,-200.0,-200.0,-95.0,-200.0,-64.45846,-200.0, -200.0, 0.0484466552734375,-0.280517578125,-0.9968414306640625,0.19072148203849792,0.1577848345041275,0.06522161513566971,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:52 +0000,-77.38803,-63.466953,-82.848946,-78.415146,-82.94236,-200.0,-84.391205,-200.0,-83.77284,-77.68631,-200.0,-79.84243,-78.76694,-200.0,-89.29664,-200.0,-200.0,-200.0,-92.02082,-64.04687,-200.0, -200.0, 0.0234527587890625,-0.260345458984375,-0.9786529541015625,0.029693447053432465,-0.0538664273917675,-0.024960743263363838,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:53 +0000,-77.43672,-63.289722,-82.93164,-78.62077,-200.0,-200.0,-200.0,-200.0,-84.02957,-77.71279,-74.87505,-79.298096,-200.0,-57.46162,-89.4503,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0, -200.0, 0.0181427001953125,-0.241424560546875,-0.9769744873046875,0.04127100855112076,-0.0054637412540614605,-0.029221801087260246,-11.723297119140625,52.980560302734375,-140.1652374267578
2022-06-30 20:20:54 +0000,-77.25298,-200.0,-83.005104,-78.80018,-200.0,-87.1403,-84.3631,-82.55274,-84.55517,-200.0,-74.67735,-200.0,-78.920494,-57.567406,-89.58114,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0, -200.0, 0.0157928466796875,-0.218536376953125,-0.9463653564453125,-0.1347796469926834,0.1631993055343628,-0.021871477365493774,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:20:55 +0000,-200.0,-63.61363,-83.20303,-200.0,-82.58729,-87.05431,-84.40689,-82.656715,-200.0,-200.0,-74.500404,-79.12481,-78.85966,-57.26555,-89.05759,-200.0,-200.0,-200.0,-200.0,-63.612442,-200.0, -200.0, 0.11358642578125,-0.172149658203125,-1.0096893310546875,-0.4452509582042694,0.29054155945777893,1.6222355365753174,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:20:56 +0000,-77.73771,-63.96961,-200.0,-78.52716,-82.40937,-87.481476,-84.38,-82.81785,-84.44344,-77.258316,-74.02227,-79.044,-78.8686,-56.993626,-200.0,-200.0,-200.0,-200.0,-200.0,-63.432796,-200.0, -200.0, -0.0313873291015625,-0.126953125,-0.9598236083984375,-0.0258110910654068,0.04567214846611023,0.1190456971526146,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:20:57 +0000,-77.68698,-64.48154,-82.871346,-78.14708,-82.31623,-200.0,-200.0,-83.02815,-84.06912,-76.71101,-200.0,-78.83468,-79.00009,-200.0,-89.27945,-200.0,-200.0,-200.0,-200.0,-63.47028,-200.0, -200.0, 0.0771484375,-0.1950531005859375,-1.046661376953125,-0.19901803135871887,-0.14682193100452423,0.09422104060649872,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:20:58 +0000,-77.707664,-64.88368,-82.63251,-77.87301,-200.0,-200.0,-200.0,-200.0,-83.86629,-76.157036,-73.71243,-200.0,-200.0,-56.870636,-89.25937,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0, -200.0, -0.0042724609375,-0.1448211669921875,-1.01806640625,0.007867776788771152,0.036074645817279816,-0.01750868558883667,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:20:59 +0000,-77.91754,-200.0,-82.53476,-77.62611,-82.29607,-87.448364,-200.0,-83.2176,-83.93855,-75.93994,-73.72965,-200.0,-79.05997,-56.8185,-89.17277,-200.0,-200.0,-200.0,-200.0,-63.695293,-200.0, -200.0, 0.0063629150390625,-0.1663665771484375,-0.9713134765625,-0.07696455717086792,0.03819718584418297,-0.01872441917657852,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:21:00 +0000,-200.0,-65.19004,-82.387054,-200.0,-82.33949,-87.749176,-84.86576,-83.574326,-200.0,-200.0,-73.57059,-78.845604,-78.70683,-56.654255,-200.0,-200.0,-200.0,-200.0,-200.0,-63.837475,-200.0, -200.0, 0.061676025390625,-0.0496063232421875,-1.1677093505859375,0.10725028812885284,-0.3263200521469116,-0.03449565917253494,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:21:01 +0000,-77.98432,-65.47034,-200.0,-200.0,-82.37904,-87.82891,-85.1825,-200.0,-83.818954,-75.481285,-73.31076,-78.72795,-78.38241,-56.44652,-200.0,-200.0,-200.0,-200.0,-200.0,-63.966965,-200.0, -200.0, -0.0187530517578125,-0.174560546875,-0.9510040283203125,-0.030071882531046867,-0.06204313039779663,-0.05776635929942131,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:21:02 +0000,-78.1649,-65.72784,-82.53559,-77.34071,-82.53178,-200.0,-85.59073,-83.53994,-83.76991,-75.386856,-200.0,-78.49796,-78.027695,-200.0,-200.0,-200.0,-200.0,-200.0,-92.31028,-64.08544,-200.0, -200.0, -0.03558349609375,-0.1612396240234375,-0.9537506103515625,8.149272616719827e-05,-0.027181552723050117,0.04799415543675423,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:21:03 +0000,-78.5632,-65.96527,-82.61698,-77.02092,-200.0,-200.0,-200.0,-200.0,-83.725044,-75.2396,-73.237915,-200.0,-200.0,-56.254974,-89.425705,-200.0,-200.0,-200.0,-92.55293,-200.0,-200.0, -200.0, -0.033111572265625,-0.151214599609375,-1.020416259765625,-0.004171575419604778,0.04544790834188461,0.01423353049904108,-74.8970947265625,46.1829833984375,-139.03773498535156
2022-06-30 20:21:04 +0000,-79.09966,-200.0,-82.52895,-76.84488,-200.0,-87.962845,-85.84767,-83.97466,-83.626976,-200.0,-73.17052,-200.0,-78.13507,-56.132206,-89.33482,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0, -200.0, -0.032012939453125,-0.088104248046875,-1.01361083984375,-0.015852199867367744,-0.14859773218631744,-0.41199979186058044,-44.92823791503906,45.76286315917969,-112.54080200195312
