"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","021","022","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-07-01T07:43:00.910","-87.0","-200","-82.0","-85.0","-200","-88.0","-200","-79.0","-200","-200","-200","-200","-200","-94.0","-73.0","-57.0","-69.0","-76.0","-64.0","-200","-200","-200","2.6324248","1.5215151","9.283517","-0.39057195","0.28122708","-0.025809057","-39.6975","48.0975","-25.5"
"2022-07-01T07:43:02.012","-200","-200","-200","-200","-200","-86.499626","-74.0","-79.50012","-200","-91.0","-200","-200","-94.0","-200","-76.50088","-55.499626","-71.500626","-81.50137","-200","-200","-80.0","-83.0","2.231396","2.6839","9.454702","-0.014278975","-0.09750936","-0.04230242","-44.655","38.392498","-20.039999"
"2022-07-01T07:43:03.132","-200","-92.0","-200","-88.00075","-200","-200","-72.499626","-82.33578","-83.0","-92.500374","-200","-200","-200","-200","-200","-200","-69.99917","-84.33661","-64.50012","-200","-80.50012","-81.499626","1.5813702","2.3247697","9.3182335","-0.04054618","0.010613783","-0.10705414","-45.3975","35.0025","-17.4975"
"2022-07-01T07:43:04.249","-87.50012","-92.50012","-87.00125","-86.33244","-200","-200","-76.00267","-200","-83.50012","-91.99983","-200","-200","-200","-200","-200","-52.99767","-200","-200","-64.666885","-200","-81.000496","-200","1.2880806","2.9999347","9.67018","-0.08697194","0.025274549","-0.3849978","-45.6","32.1","-16.8"
"2022-07-01T07:43:05.369","-85.33161","-200","-87.00083","-88.00225","-200","-87.00017","-200","-82.00125","-85.00133","-200","-200","-200","-200","-200","-76.66739","-53.24869","-70.24982","-200","-67.00424","-200","-200","-200","1.0749966","2.956839","9.25359","0.06818783","0.013057245","-0.056352317","-44.302498","27.0","-15.5025"
"2022-07-01T07:43:06.499","-84.49725","-200","-87.501495","-200","-200","-83.744446","-76.75331","-82.001","-200","-200","-200","-200","-93.49988","-200","-78.503746","-52.797607","-69.59791","-84.50275","-200","-200","-200","-78.664055","1.6424223","2.5091233","9.348161","-0.3618613","-0.01198823","-0.25366178","-43.7025","27.8025","-15.8025"
"2022-07-01T07:43:07.611","-200","-200","-200","-86.5976","-200","-82.19092","-77.203995","-82.16826","-85.50187","-200","-200","-200","-200","-200","-77.800896","-200","-71.00466","-83.3989","-200","-200","-81.25081","-77.99688","0.8714894","2.1092918","9.370906","-0.003894266","-0.105450615","-0.28053987","-42.899998","27.6975","-15.5025"
"2022-07-01T07:43:08.734","-83.99631","-200","-87.601494","-85.32554","-200","-200","-76.50012","-200","-83.7964","-91.499","-200","-200","-200","-200","-200","-53.333782","-200","-82.99725","-67.805786","-200","-80.3981","-78.799904","1.0761937","2.694674","9.452309","-0.07903069","0.22014056","-0.09605856","-40.8","23.3025","-14.099999"
"2022-07-01T07:43:09.851","-85.0015","-200","-200","-85.99765","-200","-80.81952","-200","-200","-83.83049","-200","-200","-200","-200","-94.0","-77.6668","-53.71714","-200","-200","-66.6663","-200","-79.4943","-200","-1.1312603","3.0238767","9.208099","-0.30505082","-0.5464953","-0.8382598","-24.457499","8.5725","-12.247499"
"2022-07-01T07:43:10.967","-85.14507","-200","-86.66364","-200","-200","-80.98925","-75.70929","-82.57542","-200","-200","-200","-200","-200","-93.66639","-76.99579","-54.635445","-70.57264","-82.71008","-68.00833","-200","-200","-79.33569","0.961272","2.8048072","9.176975","0.07918341","0.03932445","-0.2499966","-16.297499","10.4025","-14.7"
"2022-07-01T07:43:12.086","-200","-200","-200","-200","-200","-80.86452","-74.73722","-81.872406","-200","-91.8001","-200","-200","-200","-200","-76.99632","-200","-70.24825","-81.48573","-200","-200","-79.85458","-80.4377","0.6631939","2.7246015","9.457097","0.060246583","0.077198096","-0.019089539","-13.799999","12.0975","-15.5025"
"2022-07-01T07:43:13.211","-200","-200","-200","-85.36749","-200","-200","-74.20492","-82.785675","-83.42351","-92.33586","-200","-200","-200","-200","-200","-200","-70.894554","-80.86932","-68.889915","-200","-78.7381","-79.62596","0.61291564","2.706645","9.2547865","-0.022831088","-0.10789407","-0.14676037","-12.3975","11.6025","-13.8975"
"2022-07-01T07:43:14.319","-85.50505","-200","-86.56822","-84.9891","-200","-80.54264","-200","-200","-83.24402","-200","-200","-200","-200","-200","-200","-55.013508","-200","-200","-70.02595","-200","-77.8686","-200","0.80684596","2.6084828","9.403227","-0.030772336","-0.005879578","-0.10888673","-12.997499","11.497499","-14.197499"
"2022-07-01T07:43:15.433","-86.1225","-200","-87.25312","-85.19304","-200","-80.48761","-200","-83.61877","-84.11553","-200","-200","-200","-200","-94.000374","-77.67094","-55.316395","-70.093895","-200","-70.327576","-200","-200","-200","0.7338228","2.480393","9.294291","-0.027107146","0.011835515","-0.0062613687","-11.7","12.3975","-14.3025"
"2022-07-01T07:43:16.553","-200","-200","-87.561775","-200","-200","-81.27494","-73.98129","-83.46904","-200","-200","-200","-200","-200","-94.2009","-77.70431","-55.56461","-70.08521","-80.78116","-200","-200","-200","-78.99379","0.736217","2.3558946","9.629479","0.033368513","0.020387627","0.091477074","-12.8025","12.5025","-14.3025"
"2022-07-01T07:43:17.675","-200","-200","-200","-85.73014","-200","-81.847115","-73.983025","-83.93962","-83.698135","-92.14378","-200","-200","-200","-200","-77.63917","-200","-70.92877","-80.61642","-200","-200","-77.679085","-78.69016","0.5590461","1.9536686","9.463082","0.04558582","-0.054748796","-0.010537425","-11.7975","13.4025","-15.299999"
"2022-07-01T07:43:18.786","-86.11008","-200","-87.5048","-85.83818","-200","-200","-73.98447","-200","-83.72606","-91.999565","-200","-200","-200","-200","-200","-56.19722","-200","-80.73413","-69.649826","-200","-78.078735","-78.441345","0.6871359","1.9512744","9.726444","-0.0008399397","0.024663685","0.01695151","-12.202499","13.799999","-15.3975"
"2022-07-01T07:43:19.899","-85.82242","-200","-87.5506","-85.7721","-200","-81.7015","-200","-200","-84.08969","-200","-200","-200","-200","-200","-77.75495","-56.49701","-200","-200","-69.08405","-200","-78.15712","-200","0.45489833","1.970428","9.696517","0.038255434","0.019776762","-0.08811731","-11.099999","14.197499","-15.299999"
"2022-07-01T07:43:21.027","-85.32704","-200","-87.84408","-200","-200","-81.50293","-73.74919","-83.55021","-200","-200","-200","-200","-200","-93.99983","-76.98593","-56.82799","-70.382545","-80.360916","-68.84093","-200","-200","-78.48888","-3.6739025","3.8043866","13.528437","-0.21525364","-0.23861924","-0.805884","3.2549999","29.4525","-21.615"
"2022-07-01T07:43:22.142","-200","-200","-200","-200","-77.0","-81.53718","-73.54712","-83.58327","-200","-92.11198","-200","-200","-92.66589","-93.85607","-76.692955","-200","-69.839905","-80.55489","-200","-200","-77.27756","-79.08101","1.0642227","2.9712043","8.67539","0.16409367","0.10102184","0.39263365","-3.3","26.099998","-25.297499"
"2022-07-01T07:43:23.265","-200","-93.000496","-200","-85.71535","-200","-200","-73.1649","-84.30102","-84.16145","-91.390686","-200","-200","-91.99825","-200","-200","-200","-200","-80.998985","-68.264595","-200","-76.59563","-78.70754","0.4249708","3.6128504","9.101558","-0.025885414","-0.11461359","-0.014202617","-2.3025","24.9975","-23.1975"
"2022-07-01T07:43:24.376","-84.74942","-200","-200","-86.010574","-200","-200","-72.9595","-200","-83.70857","-91.63203","-200","-200","-200","-93.87422","-200","-57.253265","-200","-200","-67.48842","-200","-76.14117","-200","0.7230489","2.7497406","9.391256","-0.01488984","0.07047858","0.15806139","-2.1","26.699999","-24.9"
"2022-07-01T07:43:25.495","-84.25332","-200","-87.38336","-85.94499","-200","-81.95661","-200","-83.76228","-84.210976","-200","-200","-200","-200","-200","-76.23179","-57.431526","-69.644226","-200","-67.45672","-200","-200","-200","0.61411273","3.0538042","9.300277","0.003436117","0.015500706","-0.054519724","-1.8","24.2025","-24.0975"
"2022-07-01T07:43:26.611","-200","-200","-87.134674","-200","-200","-82.51174","-73.02338","-83.2858","-200","-200","-200","-200","-200","-200","-75.89225","-57.650578","-69.47262","-81.12885","-200","-200","-75.54791","-78.52098","0.7110779","3.016694","9.314642","0.010155635","0.016111571","0.020616703","-1.8","24.3","-23.699999"
"2022-07-01T07:43:27.730","-200","-91.748184","-200","-85.886986","-75.499626","-200","-72.96374","-82.86119","-83.74299","-91.40809","-200","-200","-200","-200","-75.59194","-200","-69.50499","-80.81402","-200","-200","-75.145966","-78.55207","0.7146692","3.1352072","9.221268","0.04925101","-0.025427265","-0.010537425","-1.8","24.0","-23.4975"
"2022-07-01T07:43:28.850","-84.44257","-90.9963","-86.780876","-85.5439","-74.99934","-200","-73.742966","-200","-83.51322","-91.375916","-200","-200","-200","-200","-200","-57.72922","-200","-80.53346","-67.61284","-200","-75.19574","-78.51818","0.94570965","1.316811","10.551247","-0.6000987","-0.2410627","-0.7826711","-3.5925","33.915","-27.5175"
