"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","021","022","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T10:38:17.035","-200","-92.0","-76.0","-73.0","-200","-85.0","-200","-77.0","-200","-200","-200","-200","-88.0","-93.0","-84.0","-62.0","-200","-85.0","-61.0","-200","-74.0","-77.0","-0.56982","1.578976","9.520543","-0.01392773","0.030380365","-0.007106399","13.5","7.5","-47.3"
"2022-06-30T10:38:18.152","-76.0","-200","-75.49988","-200","-200","-200","-56.0","-78.00025","-200","-83.0","-97.0","-200","-200","-200","-85.500374","-63.00025","-71.0","-200","-61.0","-200","-200","-79.500626","-1.0690111","1.8052281","9.622296","0.014172072","0.012665273","-0.012604185","15.300003","6.9000015","-46.8"
"2022-06-30T10:38:19.285","-74.99975","-200","-200","-200","-71.0","-78.998505","-56.500126","-200","-79.0","-81.499626","-97.50012","-200","-200","-200","-84.99983","-200","-70.49988","-200","-61.0","-200","-200","-80.33444","-1.2449849","1.9129672","9.676167","0.003787363","0.02304998","0.022215134","15.899994","6.5999985","-47.1"
"2022-06-30T10:38:20.424","-74.66622","-89.9995","-75.666725","-80.50188","-67.99925","-76.99734","-56.66689","-74.330444","-79.50012","-80.665726","-200","-200","-88.0","-91.499626","-200","-200","-72.33478","-87.500626","-200","-200","-74.0","-200","-1.5394717","2.0602105","9.351752","-0.05607743","-0.0062715495","-0.080410235","15.800003","6.0","-46.5"
"2022-06-30T10:38:21.554","-200","-89.999664","-76.5015","-80.33444","-67.999504","-75.996254","-200","-72.99551","-80.000496","-200","-200","-200","-88.0","-92.33378","-82.74594","-65.66905","-200","-86.66639","-63.253937","-200","-74.0","-79.74981","-1.6280571","1.5071499","9.65821","0.061208695","0.024271712","-0.09812532","16.5","7.699997","-45.9"
"2022-06-30T10:38:22.678","-200","-90.25018","-200","-80.25069","-200","-200","-55.74856","-200","-200","-81.500755","-96.999664","-200","-200","-200","-82.796906","-70.76068","-200","-85.49775","-64.60719","-200","-74.50088","-79.599396","-1.2198458","1.7070658","9.574412","-0.035308015","0.012665273","0.026491191","16.899994","8.0","-45.8"
"2022-06-30T10:38:23.796","-73.74806","-200","-200","-200","-200","-76.3982","-55.1972","-200","-80.751686","-81.19971","-200","-200","-90.003494","-200","-83.16577","-200","-72.50137","-200","-67.016975","-200","-200","-79.49904","-1.3120226","1.7381904","9.464279","0.054489177","-0.014212797","0.034432437","16.199997","7.4000015","-46.3"
"2022-06-30T10:38:24.912","-73.1968","-200","-200","-78.7962","-68.5005","-75.82924","-54.829327","-200","-80.6009","-81.50113","-200","-200","-200","-200","-200","-200","-73.80499","-200","-200","-200","-200","-200","-1.4999673","1.8447324","9.524135","0.041050144","0.08108218","-0.00832813","15.5","8.400002","-46.5"
"2022-06-30T10:38:26.043","-72.828995","-89.5982","-78.2063","-77.32346","-69.4031","-76.28514","-200","-71.99341","-81.672295","-200","-200","-200","-200","-91.99975","-200","-70.608086","-75.17708","-85.1973","-67.15832","-200","-77.008194","-200","-3.2142158","1.8339585","9.040505","0.11252137","-0.31659108","-1.4438615","16.300003","8.400002","-45.8"
"2022-06-30T10:38:27.163","-200","-89.8329","-79.343765","-77.276955","-200","-200","-200","-73.66881","-200","-82.00421","-200","-200","-200","-91.1974","-82.13545","-70.00398","-200","-84.15969","-67.13835","-200","-78.0114","-79.2835","-1.6364368","1.2497733","9.350554","0.06059783","-0.21091141","-0.035817064","-2.300003","2.199997","-48.3"
"2022-06-30T10:38:28.281","-73.716286","-200","-79.43812","-200","-200","-200","-54.278732","-75.58562","-200","-81.625404","-200","-200","-200","-200","-81.361824","-69.57206","-74.86405","-200","-66.785706","-200","-200","-79.62603","-1.3120226","1.0761937","9.539697","-0.07440339","-0.013601934","0.14133386","-6.0","0.0","-47.9"
"2022-06-30T10:38:29.406","-73.87815","-200","-200","-200","-70.005325","-75.61874","-53.865314","-200","-82.00698","-81.3304","-97.500626","-200","-90.60459","-200","-80.42223","-200","-74.755104","-200","-200","-200","-200","-78.99385","-1.2988545","1.1887212","9.731233","0.00928515","-0.005660685","-0.030930143","-6.699997","1.0","-47.2"
"2022-06-30T10:38:30.534","-74.56604","-90.71963","-80.13942","-77.62031","-70.43591","-75.09975","-200","-75.763954","-82.38438","-200","-200","-200","-90.83823","-90.159775","-200","-69.75211","-74.67026","-84.4243","-200","-200","-79.30382","-200","-1.5382746","1.0450691","9.540894","0.06731735","0.048095457","-0.0016086113","-6.0","1.2000008","-48.1"
"2022-06-30T10:38:31.666","-200","-91.133255","-81.24742","-77.550606","-70.50704","-74.68395","-200","-75.79048","-82.67828","-200","-200","-200","-90.43014","-89.56167","-79.66947","-69.77997","-200","-84.74908","-67.720215","-200","-80.7786","-78.385956","-1.6005238","1.0223241","9.557653","0.0025656316","-0.034371354","-0.008938994","-5.199997","1.0999985","-47.7"
"2022-06-30T10:38:32.786","-200","-200","-81.93227","-77.6976","-200","-200","-53.54335","-75.608894","-200","-81.29689","-97.8014","-200","-200","-88.86039","-79.885025","-69.59944","-200","-84.777275","-67.37612","-200","-200","-79.367676","-1.8746599","1.1324574","9.648633","-0.0047647506","0.017552195","-0.0009977461","-4.300003","0.9000015","-48.2"
"2022-06-30T10:38:33.907","-75.01573","-200","-200","-200","-200","-74.5282","-53.285404","-200","-82.60949","-81.36192","-200","-200","-89.87154","-200","-80.06497","-69.45151","-75.31222","-200","-67.088875","-200","-200","-80.272285","-2.0003555","1.1061212","9.514558","-0.020647246","-0.015434529","0.008776098","-3.699997","1.0","-48.2"
"2022-06-30T10:38:35.034","-75.38425","-90.78118","-200","-77.170616","-70.899536","-74.48326","-53.166515","-200","-82.275635","-81.58637","-200","-200","-88.98704","-89.21317","-200","-200","-75.930786","-85.0027","-200","-200","-79.67982","-200","-2.3786395","0.34476504","9.544485","-0.5667608","0.078638725","1.6294016","4.656006","7.4869995","-46.548"
"2022-06-30T10:38:36.170","-75.94712","-90.60053","-81.93853","-76.900856","-70.50404","-75.54884","-200","-200","-82.25218","-200","-200","-200","-88.58267","-200","-200","-70.51914","-76.362076","-84.26251","-200","-200","-79.40803","-200","-2.220622","1.1755531","9.688137","0.68917817","0.25701135","0.0912429","28.600006","6.0999985","-39.6"
"2022-06-30T10:38:37.285","-200","-200","-81.43327","-77.697014","-200","-200","-52.982185","-75.46008","-200","-81.22481","-200","-200","-200","-89.29297","-79.50801","-70.241714","-200","-84.070015","-66.76653","-200","-79.555275","-80.80266","-2.2170308","1.1671734","9.725247","-0.02431244","0.19225965","-0.0009977461","26.600006","1.5999985","-41.3"
"2022-06-30T10:38:38.407","-75.32062","-200","-81.004944","-200","-200","-200","-52.82592","-75.50602","-200","-80.84077","-96.66264","-200","-200","-200","-79.10316","-69.85643","-200","-200","-66.489685","-200","-200","-81.91971","-2.2002714","1.3922282","9.24521","0.007452554","0.041986804","-0.01565851","27.800003","2.5","-40.4"
"2022-06-30T10:38:39.535","-74.929535","-90.45249","-200","-200","-71.01238","-74.92048","-52.69171","-200","-82.38997","-80.576126","-95.84845","-200","-88.43629","-200","-78.682625","-200","-76.41237","-200","-66.31814","-200","-200","-200","-2.6611552","1.388637","9.390059","0.04288274","0.040154207","0.064364836","28.899994","2.5","-39.6"
"2022-06-30T10:38:40.659","-74.589874","-90.243835","-80.857574","-77.49878","-70.33068","-74.305824","-200","-76.25447","-82.58181","-200","-95.3632","-200","-87.54836","-88.61842","-200","-200","-76.38206","-84.143326","-200","-200","-78.99754","-200","-2.6431987","1.1420342","9.1829605","0.025167646","-0.034982216","0.11995357","29.800003","2.5","-39.2"
"2022-06-30T10:38:41.791","-200","-90.303444","-80.798485","-77.80893","-70.06811","-75.19457","-200","-76.23576","-200","-200","-200","-200","-86.95329","-88.65089","-78.31383","-70.34865","-200","-84.57381","-66.23259","-200","-78.997734","-82.13195","-2.7928362","0.80445176","9.419987","0.0050090933","0.048706323","-0.007717264","29.699997","2.699997","-39.1"
"2022-06-30T10:38:42.906","-200","-200","-80.81156","-200","-200","-200","-52.64405","-200","-200","-80.60364","-200","-200","-200","-88.836075","-79.03118","-70.131325","-200","-85.1544","-66.27969","-200","-78.9979","-82.772385","-2.6288335","1.1611878","9.755175","-0.08723156","0.043819398","0.04359542","31.100006","0.70000076","-38.4"
"2022-06-30T10:38:44.031","-74.29199","-200","-200","-200","-70.136604","-75.61232","-52.537354","-200","-82.33501","-80.689354","-200","-200","-87.03023","-200","-79.379036","-200","-76.56245","-200","-66.32167","-200","-200","-82.84774","-2.4732103","1.1899183","9.324219","0.026389375","-0.033149622","-0.06269514","30.899994","-0.099998474","-38.7"
"2022-06-30T10:38:45.162","-73.844376","-90.06063","-200","-77.69153","-69.92048","-75.460075","-52.44298","-75.66829","-82.37817","-80.940575","-200","-200","-86.75253","-88.99513","-200","-200","-76.85044","-84.62518","-200","-200","-79.54928","-200","-3.333926","1.8590976","10.724827","-0.36517525","0.54106367","1.5585412","32.048996","-3.6500015","-37.729"
"2022-06-30T10:38:46.288","-73.50378","-89.160706","-80.147896","-77.83324","-69.40644","-75.65659","-200","-75.10572","-82.1708","-200","-200","-200","-87.02819","-89.33999","-200","-71.16681","-200","-85.139275","-66.6369","-200","-79.83813","-200","-1.448492","0.93732995","9.847352","-0.026145034","0.0737518","0.17676404","25.399994","-20.3","-38.9"
"2022-06-30T10:38:47.408","-200","-88.111885","-79.73133","-77.2019","-200","-200","-200","-74.66953","-200","-81.610054","-94.87292","-200","-200","-89.38282","-79.080414","-71.15709","-200","-85.0146","-66.81529","-200","-79.66391","-82.6235","-2.719813","1.5394717","9.111135","-0.0408058","0.054814972","0.11751011","25.800003","-22.099998","-37.1"
"2022-06-30T10:38:48.523","-73.087204","-200","-79.357635","-200","-200","-200","-52.533722","-200","-200","-81.78987","-94.480125","-200","-200","-200","-78.81093","-71.14837","-77.3507","-200","-66.97715","-200","-200","-82.36682","-3.2094274","1.8207904","9.088389","-0.032864552","0.0896343","0.09063204","26.899994","-23.7","-35.7"
"2022-06-30T10:38:49.647","-73.08258","-87.55255","-200","-200","-69.197334","-75.56872","-52.615124","-200","-81.81117","-81.39397","-94.25073","-200","-86.65815","-89.42071","-200","-200","-78.43755","-200","-200","-200","-80.091446","-200","-3.514688","1.9644425","8.961497","0.0031764973","-0.005049819","-0.040703986","26.699997","-25.3","-34.9"
