"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","021","022","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T10:29:18.189","-200","-200","-86.0","-200","-200","-200","-61.0","-67.0","-200","-86.0","-86.0","-200","-200","-200","-63.0","-73.0","-200","-76.0","-67.0","-200","-200","-76.0","-1.1923125","2.517503","9.151836","-0.11227703","-0.0563625","0.05214753","10.800003","5.4000015","-50.7"
"2022-06-30T10:29:19.303","-71.0","-200","-200","-200","-200","-71.0","-64.00075","-200","-70.0","-81.999","-86.50012","-200","-84.0","-200","-60.499374","-200","-79.0","-200","-65.99975","-200","-200","-200","-0.80325466","2.409764","9.604341","-0.018203788","0.040765073","0.08024733","10.199997","5.5","-50.4"
"2022-06-30T10:29:20.445","-69.499626","-80.0","-80.99875","-73.0","-74.0","-72.00025","-65.334946","-67.0","-72.0005","-81.332115","-200","-200","-82.99975","-88.0","-200","-200","-80.500374","-76.0","-200","-200","-82.0","-200","-1.5610195","2.645593","9.534908","-0.00048869476","-0.0423126","0.01610648","13.0","5.4000015","-50.2"
"2022-06-30T10:29:21.583","-68.665726","-83.00075","-81.33278","-73.0","-79.00125","-73.001","-200","-64.99834","-72.33395","-200","-200","-200","-81.33178","-92.50112","-66.67139","-71.99975","-81.00066","-77.00083","-69.002335","-200","-83.00025","-200","-1.1097125","2.777274","9.157822","0.055100042","-0.06430375","-0.04009312","12.199997","3.0","-47.4"
"2022-06-30T10:29:22.712","-200","-87.67105","-82.75206","-73.0","-200","-200","-64.75019","-64.49788","-200","-82.751564","-200","-200","-200","-92.66755","-69.00762","-72.66705","-200","-79.505","-70.75481","-200","-85.33544","-80.50112","-1.2856863","2.847903","9.345766","-0.023090709","-0.07774278","0.01610648","11.899994","3.699997","-48.1"
"2022-06-30T10:29:23.823","-70.001625","-200","-200","-200","-200","-74.50337","-64.1985","-200","-200","-82.6008","-200","-200","-200","-200","-68.8055","-72.24956","-81.25094","-200","-71.40579","-200","-200","-81.00117","-1.1456255","2.7365725","9.258378","-0.026145034","0.019995656","0.041151956","11.600006","3.4000015","-48.0"
"2022-06-30T10:29:24.945","-70.4025","-86.25081","-200","-72.49912","-73.996666","-76.00719","-64.66756","-200","-72.75119","-200","-200","-200","-83.75306","-200","-200","-200","-81.0","-200","-200","-200","-84.24969","-200","-1.3694834","2.6491842","9.496601","0.02211332","0.04992805","-0.0040520728","12.199997","3.9000015","-48.0"
"2022-06-30T10:29:26.082","-70.66997","-85.9999","-81.5982","-72.1984","-71.493126","-75.67113","-200","-64.5986","-73.0017","-200","-200","-200","-84.0032","-93.25168","-200","-71.99889","-81.50229","-78.200096","-200","-200","-83.1966","-200","-1.3802572","2.8383262","9.0716305","0.0062308237","0.04504113","-0.029097546","12.800003","4.0999985","-47.6"
"2022-06-30T10:29:27.199","-200","-86.33478","-80.99575","-71.99776","-71.7954","-200","-200","-64.498375","-200","-200","-200","-200","-200","-200","-71.85179","-71.66422","-200","-77.16202","-71.67271","-200","-82.15911","-81.50175","-1.3275849","2.5773582","9.31105","-0.009040808","0.037099883","0.054590993","13.5","3.800003","-47.8"
"2022-06-30T10:29:28.316","-200","-200","-80.27744","-200","-200","-200","-63.565086","-64.42672","-200","-81.99792","-200","-200","-200","-200","-72.59202","-71.56872","-200","-76.27602","-71.57598","-200","-200","-82.20349","-1.5358804","2.421735","9.5253315","-0.05119051","0.016330464","0.05520186","14.399994","4.0999985","-47.3"
"2022-06-30T10:29:29.442","-70.28607","-85.99908","-200","-200","-70.155365","-75.8622","-62.86338","-200","-73.50371","-81.71065","-200","-200","-85.00724","-200","-72.895645","-200","-80.854935","-200","-71.377266","-200","-200","-83.00657","-3.5565867","2.2972364","9.43914","-0.23139575","0.80923355","1.60008","20.477997","3.6559982","-45.551"
"2022-06-30T10:29:30.572","-70.62827","-85.49483","-200","-71.42294","-68.98276","-73.86212","-62.654","-63.74246","-73.43128","-81.74713","-200","-200","-84.43106","-93.000595","-200","-200","-81.88195","-76.99776","-200","-200","-80.98596","-200","-1.9572599","2.1942859","9.25359","-0.0267559","-0.07774278","-0.024210624","32.399994","-12.700001","-38.2"
"2022-06-30T10:29:31.693","-200","-86.11343","-79.485916","-71.74789","-67.72402","-72.192116","-200","-63.0972","-73.3769","-200","-200","-200","-83.872345","-93.000496","-73.581566","-71.74919","-200","-77.110374","-70.660675","-200","-80.35728","-82.43049","-2.1787236","2.5881321","9.331401","0.016615532","-0.05758423","-0.018101972","31.800003","-11.900002","-39.0"
"2022-06-30T10:29:32.810","-200","-200","-79.54368","-71.88858","-200","-200","-63.09477","-62.580242","-200","-80.87662","-200","-200","-200","-200","-74.6382","-72.002106","-200","-77.30202","-69.98515","-200","-79.7553","-82.12402","-1.9668367","2.5785553","9.31105","-0.029810227","-0.041701734","-0.0333736","31.699997","-11.900002","-38.8"
"2022-06-30T10:29:33.938","-70.22057","-200","-200","-200","-200","-71.969795","-62.716034","-200","-74.23348","-80.48345","-200","-200","-83.10012","-200","-74.57917","-72.10331","-81.221016","-200","-69.709045","-200","-200","-200","-2.100912","2.5342624","9.271546","-0.017592922","-0.0081041455","-0.04314745","31.699997","-10.799999","-39.0"
"2022-06-30T10:29:35.071","-69.89394","-85.594826","-200","-71.392784","-66.8561","-71.510124","-62.31479","-200","-75.426834","-80.161255","-87.66772","-200","-82.48145","-92.13772","-200","-200","-80.79292","-200","-200","-200","-200","-200","-2.4181437","2.456451","9.203311","-0.007819077","0.036489017","-0.00038688094","32.5","-10.0","-38.5"
"2022-06-30T10:29:36.205","-69.53378","-84.42989","-78.88002","-70.616516","-65.957924","-70.95624","-200","-62.71156","-76.21979","-200","-200","-200","-82.7144","-91.23772","-200","-72.7412","-80.44211","-77.55156","-200","-200","-79.78012","-82.33482","-2.3080103","2.3546975","9.251195","0.02089159","0.012054408","-0.0333736","32.800003","-10.200001","-38.0"
