"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","021","022","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-07-01T03:16:14.315","-81.0","-200","-71.0","-75.0","-71.0","-200","-200","-200","-93.0","-83.0","-200","-200","-200","-82.0","-70.0","-67.0","-200","-200","-73.0","-200","-86.0","-200","-2.846706","1.6747441","9.283517","-0.001450805","0.025274549","0.013897184","-49.7025","-75.8025","-171.0"
"2022-07-01T03:16:15.414","-200","-200","-71.0","-75.50012","-73.0005","-64.0","-68.0","-200","-200","-200","-200","-200","-76.0","-82.0","-200","-65.99975","-86.0","-200","-200","-200","-87.00025","-200","-2.4827871","2.0254946","9.26556","0.01198823","-0.012599096","0.0041233404","-48.899998","-76.1025","-170.9025"
"2022-07-01T03:16:16.539","-77.99925","-71.0","-200","-200","-71.999504","-64.0","-70.500626","-62.0","-200","-200","-200","-200","-76.0","-82.0","-69.49988","-200","-85.49988","-200","-200","-200","-86.66656","-82.0","-2.4887726","1.9812019","9.350554","-0.015500706","0.045433104","0.041996986","-48.802498","-76.4025","-170.7975"
"2022-07-01T03:16:17.666","-76.665054","-72.500374","-200","-72.66439","-72.25007","-64.0","-71.33444","-65.00075","-89.99925","-82.49988","-200","-200","-76.0","-200","-70.000336","-65.66622","-85.333115","-200","-73.0","-200","-200","-82.0","-2.5617957","1.7753005","9.28232","-0.0313832","-0.013820826","0.02977968","-47.9025","-75.9","-170.9025"
"2022-07-01T03:16:18.777","-76.4985","-72.66705","-76.004166","-71.24582","-200","-200","-200","-200","-85.32895","-83.33395","-200","-200","-200","-200","-70.25069","-65.24894","-200","-200","-71.99917","-200","-200","-200","-2.6491842","1.9069817","9.297882","0.0077121737","0.011835515","-0.006872234","-48.0975","-75.502495","-170.6025"
"2022-07-01T03:16:19.896","-200","-200","-78.757935","-70.39411","-71.39751","-65.502625","-70.24894","-200","-82.99263","-83.75119","-200","-200","-200","-200","-200","-64.998405","-83.24619","-200","-71.74894","-200","-85.49788","-200","-2.6970682","2.0374656","9.334992","-0.01488984","0.0008399397","-0.018478673","-48.0","-76.5","-170.7975"
"2022-07-01T03:16:21.016","-200","-72.750435","-80.010086","-200","-71.49838","-66.20419","-69.998405","-69.33744","-200","-200","-200","-200","-200","-84.25394","-70.401","-200","-81.99321","-88.0","-200","-200","-85.1974","-200","-2.669535","1.9776106","9.414001","-0.053985216","0.047876563","0.0022907446","-48.0975","-76.5","-170.6025"
"2022-07-01T03:16:22.134","-75.7967","-73.4023","-200","-200","-71.57051","-66.33743","-69.831245","-65.997246","-200","-84.4029","-200","-200","-200","-200","-69.83157","-200","-82.32921","-88.0","-70.9969","-200","-200","-80.99917","-2.5725696","1.9057846","9.299079","0.012599096","-0.038255434","0.052381694","-48.0","-76.4025","-170.9025"
"2022-07-01T03:16:23.258","-75.32845","-74.339516","-78.836395","-71.83499","-200","-200","-200","-63.590607","-84.3983","-82.99601","-200","-200","-200","-200","-69.85579","-65.83582","-82.281876","-200","-70.49513","-200","-200","-80.498505","-2.27928","1.1204864","9.276335","0.1372156","-0.6369034","0.110413894","-48.0975","-79.8975","-170.9025"
"2022-07-01T03:16:24.364","-200","-200","-78.428566","-72.0025","-71.37248","-200","-200","-200","-82.99218","-82.56523","-200","-200","-200","-83.801796","-200","-67.0097","-200","-200","-200","-200","-84.66206","-200","-2.4253263","1.3012487","9.300277","0.15920675","-0.285045","-0.21029036","-45.6","-75.097496","-168.9"
"2022-07-01T03:16:25.474","-200","-200","-79.88762","-72.25437","-71.21826","-66.145134","-68.84902","-200","-200","-200","-200","-200","-76.0","-200","-200","-200","-200","-84.9975","-200","-200","-84.710655","-200","-2.2744915","1.1288661","9.350554","0.04925101","0.03504839","-0.028863383","-49.102497","-74.7975","-168.59999"
"2022-07-01T03:16:26.597","-75.13744","-74.290695","-200","-200","-70.58761","-67.38774","-70.88551","-62.822002","-200","-200","-97.0","-200","-78.20659","-84.839554","-69.62179","-200","-81.99415","-84.99812","-200","-200","-84.242775","-81.602104","-2.3678656","1.270124","9.497798","-0.26473373","0.0894154","-0.027030786","-49.102497","-77.197495","-169.4025"
"2022-07-01T03:16:27.729","-75.2462","-74.12795","-200","-72.11343","-200","-68.467834","-72.35914","-61.84111","-83.137085","-82.62005","-200","-200","-79.67886","-200","-69.55192","-68.26939","-81.77007","-84.9985","-69.705025","-200","-200","-82.50587","-2.1643584","1.4496891","9.522937","-0.016722437","-0.0016035213","-0.02275473","-49.5","-77.7","-169.2"
"2022-07-01T03:16:28.838","-75.21854","-74.001205","-79.78788","-72.20334","-200","-200","-200","-61.1046","-83.1198","-82.66274","-200","-200","-200","-85.293976","-69.39452","-69.36278","-200","-200","-69.237854","-200","-200","-200","-2.055422","1.4161704","9.496601","-0.003894266","0.036270123","-0.006872234","-50.7","-77.7","-169.4025"
"2022-07-01T03:16:29.956","-200","-200","-80.113655","-72.27702","-70.348274","-68.72465","-72.42413","-200","-83.10634","-82.696945","-200","-200","-80.73152","-85.256905","-200","-69.73167","-200","-200","-68.87403","-200","-83.65366","-200","-2.0278888","1.3718776","9.569624","0.02115121","0.041157044","0.012675454","-50.7","-77.9025","-169.1025"
"2022-07-01T03:16:31.081","-200","-74.20392","-80.38062","-200","-70.0634","-68.750114","-72.477394","-61.542313","-200","-200","-200","-200","-200","-85.228035","-200","-200","-82.40191","-86.00333","-200","-200","-83.181694","-83.00827","-2.1092918","1.4927847","9.4535055","-0.016722437","-0.0107665","0.018784106","-50.0025","-78.3975","-169.4025"
"2022-07-01T03:16:32.204","-75.29779","-74.37004","-200","-200","-69.8219","-68.60121","-72.436775","-62.197247","-83.906906","-200","-200","-200","-200","-200","-69.91299","-200","-82.91969","-200","-68.68397","-200","-200","-83.51159","-3.0442274","1.0953473","9.406818","0.09873109","0.33315063","-0.117438845","-50.399998","-78.8025","-169.5975"
"2022-07-01T03:16:33.321","-75.54772","-75.0192","-200","-71.82805","-200","-200","-200","-62.08651","-83.175575","-82.355","-200","-200","-200","-200","-69.49499","-70.7739","-200","-200","-68.620705","-200","-200","-83.90357","-4.11683","1.5275006","8.89446","0.738307","0.25312728","-1.1919508","-48.84","-80.2125","-174.2775"
"2022-07-01T03:16:34.447","-75.841446","-200","-79.667595","-72.156944","-69.393974","-68.55382","-200","-200","-82.13966","-82.40988","-200","-200","-200","-86.11768","-200","-71.048386","-200","-200","-68.823135","-200","-82.23996","-200","-3.5541923","2.4432828","10.060435","0.59047765","0.071700305","-0.016035212","-48.3975","-102.3975","-168.80249"
"2022-07-01T03:16:35.564","-200","-200","-79.37846","-200","-68.95341","-68.366104","-72.244675","-200","-200","-200","-93.99925","-200","-80.51319","-86.29179","-200","-71.04457","-83.43701","-87.58447","-200","-200","-81.794136","-200","-3.74094","2.7377696","8.883685","0.022983804","-0.23006712","-0.28787026","-44.1975","-104.7","-167.7"
"2022-07-01T03:16:36.681","-75.38094","-74.702354","-200","-200","-68.631935","-69.236626","-200","-63.44044","-200","-200","-93.66589","-200","-80.34316","-200","-70.007805","-200","-83.717896","-87.38468","-200","-200","-81.10086","-84.01477","-3.799598","2.0506337","8.732851","-0.065591656","-0.07857254","-0.07895433","-42.997498","-102.697495","-167.7"
"2022-07-01T03:16:37.801","-74.98543","-74.577225","-200","-72.14541","-200","-200","-200","-64.588234","-81.41914","-81.904564","-200","-200","-200","-200","-70.22774","-71.1883","-200","-86.779625","-68.67941","-200","-200","-84.105896","-3.858256","2.006341","8.827422","0.12133311","0.091858864","0.016340645","-41.497498","-102.0","-167.4975"
"2022-07-01T03:16:38.925","-74.848625","-74.67526","-78.98313","-71.99758","-200","-200","-200","-200","-81.24133","-81.911575","-200","-200","-200","-86.01172","-70.00533","-71.65765","-200","-200","-69.07049","-200","-81.093445","-200","-4.1359835","2.492364","8.76637","0.00038179077","0.05826127","0.04627304","-40.5","-103.7025","-166.5"
"2022-07-01T03:16:40.039","-200","-200","-79.0532","-71.86794","-68.28622","-69.28617","-71.93268","-200","-81.1558","-82.12438","-200","-200","-81.42397","-85.61662","-200","-72.13417","-200","-86.09204","-69.41015","-200","-81.018105","-200","-3.9624038","2.6036944","8.53892","-0.103465304","-0.03153592","-0.14309518","-40.2975","-105.299995","-165.9"
"2022-07-01T03:16:41.162","-200","-74.76124","-79.17954","-200","-68.03642","-69.698296","-71.523895","-64.91251","-200","-200","-200","-200","-82.1247","-85.35079","-200","-200","-200","-85.43608","-200","-200","-80.95203","-84.69245","-4.24492","1.7633295","8.4647","-0.0075594573","-0.06207918","0.06582073","-39.899998","-102.2025","-167.7975"
"2022-07-01T03:16:42.278","-74.72865","-74.89867","-200","-200","-67.81234","-70.06555","-71.424995","-65.33196","-80.82119","-81.66201","-200","-200","-200","-200","-69.74539","-200","-83.37112","-85.22882","-70.16232","-200","-200","-85.11087","-3.6128504","0.05746084","10.332177","-0.6538549","-0.96799237","0.7359399","-41.1","-97.2975","-172.5975"
"2022-07-01T03:16:43.391","-74.49977","-200","-200","-72.42851","-200","-200","-200","-65.05082","-80.40247","-81.19168","-200","-200","-200","-85.46443","-69.945175","-72.2487","-200","-200","-69.9682","-200","-200","-84.661705","-2.944868","0.6356605","10.241198","-0.03932445","0.27023152","0.29061913","-57.0","-75.8025","-171.5025"
"2022-07-01T03:16:44.508","-200","-200","-78.80021","-72.34526","-67.66316","-200","-72.44245","-200","-80.437294","-80.83084","-92.74782","-200","-200","-85.56409","-200","-73.10838","-200","-200","-69.79522","-200","-81.13913","-200","-3.2585084","0.82240826","9.218874","0.008933905","-0.04558582","-0.07467828","-52.5","-77.002495","-171.59999"
"2022-07-01T03:16:45.642","-200","-200","-78.17079","-72.326096","-67.42617","-69.50676","-72.474945","-65.0477","-200","-200","-200","-200","-81.94393","-85.40669","-200","-73.76855","-83.69006","-84.97428","-200","-200","-81.014465","-200","-2.8383262","0.9935937","9.506178","-0.033826664","0.006948592","-0.053297993","-52.5975","-78.6","-171.3"
"2022-07-01T03:16:46.762","-74.23753","-75.13769","-200","-200","-67.405365","-69.692055","-72.39307","-64.87009","-200","-200","-200","-200","-82.50019","-200","-70.47288","-200","-83.90488","-85.41719","-200","-200","-80.736084","-200","-2.7940333","1.0115502","9.272743","0.039477166","-0.049861874","-0.027641652","-52.8975","-78.0","-171.3"
"2022-07-01T03:16:47.878","-73.94677","-75.518654","-200","-72.25575","-200","-69.96182","-200","-64.821785","-80.246475","-80.7292","-200","-200","-83.27196","-200","-71.22384","-73.72778","-84.15626","-85.939674","-71.138954","-200","-200","-85.098434","-3.1423898","0.80325466","9.478644","0.015042556","-0.035811976","-0.05024367","-51.899998","-78.502495","-171.3"
"2022-07-01T03:16:48.990","-73.73742","-200","-77.717186","-72.59851","-200","-200","-200","-200","-80.18036","-80.79661","-200","-200","-200","-85.44127","-71.95458","-73.690796","-200","-200","-71.449844","-200","-200","-200","-3.0238767","0.81283146","9.329007","-0.023441954","-0.037644573","0.0804815","-52.2975","-78.299995","-171.39749"
"2022-07-01T03:16:50.105","-200","-200","-77.52001","-72.52048","-67.386314","-70.11014","-72.42526","-200","-200","-80.806946","-200","-200","-83.59774","-85.69435","-200","-73.55944","-200","-200","-200","-200","-80.48486","-200","-3.063381","0.90740246","9.346964","-0.0332158","-0.076739945","-0.022143865","-52.4025","-77.7975","-171.6975"
"2022-07-01T03:16:51.225","-74.004875","-75.703316","-76.98536","-200","-67.187416","-69.728966","-72.75941","-64.83124","-200","-200","-200","-200","-200","-85.55143","-200","-200","-84.20543","-200","-200","-200","-80.358574","-200","-2.754529","0.7793127","9.427169","0.014431692","-0.033368513","0.021227567","-53.302498","-77.7","-171.2025"
"2022-07-01T03:16:52.348","-74.10227","-76.02333","-200","-200","-67.00386","-69.333145","-73.015236","-64.73817","-80.272835","-80.57228","-200","-200","-83.68874","-200","-72.00771","-200","-84.24954","-85.81379","-71.32534","-200","-200","-200","-2.7449522","0.5805939","9.118318","-0.07414377","-0.34429893","0.23380867","-52.8975","-78.0","-171.3"
"2022-07-01T03:16:53.459","-73.90947","-76.11983","-76.595535","-72.402016","-200","-200","-200","-64.6045","-80.16188","-80.49838","-200","-200","-200","-200","-71.95852","-73.721146","-200","-200","-71.309456","-200","-200","-84.89735","-2.8311436","0.1328782","8.963891","0.07246389","0.055817813","0.59421915","-51.997498","-75.9975","-171.80249"
"2022-07-01T03:16:54.573","-200","-200","-76.285545","-72.92793","-66.91879","-200","-72.779526","-200","-80.24827","-80.38509","-200","-200","-83.58508","-85.52341","-200","-74.00587","-200","-200","-71.153915","-200","-80.438705","-200","-2.7114334","1.0965444","9.579201","-0.09063713","0.10529789","0.49953505","-50.1","-70.799995","-170.4975"
"2022-07-01T03:16:55.700","-200","-76.161194","-76.2726","-200","-67.04569","-69.66923","-73.33367","-200","-200","-200","-200","-200","-83.66754","-86.083664","-200","-74.180954","-84.66066","-86.3163","-200","-200","-80.371086","-85.0878","-3.3686419","0.9792285","9.1350765","0.09078985","-0.004046982","-0.11560625","-45.0975","-67.1025","-169.2"
