0.09843872,-1.265794,0.099281274
-2.100263,-1.3306875,-0.623261
-5.045827,-1.3206832,-1.2715492
-4.9081573,-1.3144644,-4.2394524
-4.4255443,-1.3226135,2.796308
-4.3191385,-1.2984859,8.736319
0.14200021,-1.2753788,1.8830434
-0.024141073,-1.2595322,4.4695153
-0.11951352,-1.2611291,6.897924
0.047038645,-1.2683244,9.476173
0.23169704,-1.259583,12.120096
0.17424017,-1.2720623,14.861064
-0.09539673,-1.2435439,18.83884
