,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
47,A04,-71.284195,-83.087036,-67.03969000000001,-65.21416,-66.11179,-65.00539,-65.074295,-68.57338,-71.396774,-77.21232,-88.864835,-86.495,-79.81083,-83.08936,-74.78193,-80.32242,-88.79866,-86.43291,-79.82291,-87.90619,-200,-200.0,3
48,A04,-69.036896,-82.81102,-67.03969000000001,-65.21416,-68.976074,-64.86373,-65.36091,-68.73346,-71.609375,-76.83292,-89.35899,-86.495,-79.63336,-84.4568,-74.75064,-82.01598,-88.79866,-86.45956,-79.60421,-87.581604,-200,-85.517105,3
49,A04,-69.036896,-79.666325,-71.25267,-67.47134,-68.976074,-66.87109000000001,-67.98422,-68.884346,-71.80893,-76.479454,-89.72767,-86.495,-79.63336,-83.08936,-76.27736,-82.01598,-88.79866,-89.09826,-78.489204,-87.23781,-200,-85.74987,3
50,A04,-69.036896,-82.55629,-70.95423,-67.59613,-68.976074,-64.69533,-67.98422,-70.73606,-71.0,-75.8307,-89.95429,-87.04326,-80.034645,-84.718636,-74.83823,-80.84138,-88.79866,-89.09826,-78.489204,-85.482704,-200,-85.966095,3
51,A04,-69.036896,-82.53268,-70.814384,-67.47162,-68.976074,-64.60387,-65.52497,-69.23459,-71.0,-75.8307,-88.864835,-86.495,-79.89195,-83.08936,-75.07202,-80.99532,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
52,A04,-71.42889,-82.42837,-67.03969000000001,-65.21416,-66.32473,-64.5172,-65.67992,-69.46416,-71.635025,-76.421844,-89.65168,-86.495,-79.63336,-83.08936,-75.29147,-82.01598,-88.79866,-89.09826,-79.75307,-87.27122,-200,-200.0,3
53,A04,-69.036896,-79.666325,-70.50919,-65.21416,-66.45471,-66.87109000000001,-67.98422,-70.73606,-71.4711,-76.329956,-89.4246,-87.129036,-79.63336,-84.57384,-76.27736,-82.01598,-88.79866,-89.09826,-79.933365,-87.259705,-200,-85.88742,3
54,A04,-71.07113,-79.666325,-70.25439,-67.319885,-66.61209,-64.36957,-67.98422,-70.73606,-71.350914,-75.8307,-89.16965,-87.12356,-79.68795,-84.47618,-76.27736,-81.10398,-88.79866,-89.09826,-78.489204,-85.482704,-200,-85.85287,3
55,A04,-70.77234,-82.17113,-70.0462,-67.10952,-68.976074,-64.22923,-65.758644,-70.73606,-71.0,-75.8307,-88.864835,-86.87136,-79.49494,-83.08936,-75.31709,-81.06494,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
56,A04,-70.527435,-81.81401,-67.03969000000001,-65.21416,-66.72705,-64.064064,-65.73339,-69.54857,-71.30508,-76.4288,-88.864835,-86.495,-79.312035,-83.08936,-75.41198,-81.02807,-88.79866,-86.80148,-79.689,-87.37257,-200,-200.0,3
57,A04,-70.296585,-81.47958,-67.03969000000001,-65.21416,-67.03571,-66.87109000000001,-65.807465,-69.66137,-71.19506,-75.8307,-89.11661,-86.495,-79.63336,-84.64365,-76.27736,-82.01598,-88.79866,-89.09826,-79.54138,-87.63777,-200,-86.086105,3
58,A04,-69.036896,-79.666325,-70.04469,-67.40008,-67.23064,-66.87109000000001,-67.98422,-69.70436,-71.31941,-76.63027,-89.02383,-86.79648,-79.63336,-84.94583,-76.27736,-82.01598,-88.79866,-89.09826,-79.40349,-85.482704,-200,-86.26801,3
59,A04,-70.286316,-81.05462,-69.81844,-67.45146,-68.976074,-63.937717,-67.98422,-70.73606,-71.0,-75.8307,-88.864835,-86.765465,-79.46525,-83.08936,-75.36309,-81.06105,-88.79866,-89.09826,-78.489204,-85.482704,-200,-86.43913,3
60,A04,-69.036896,-80.76334,-69.63466,-67.342445,-68.976074,-63.81714,-65.877884,-70.73606,-71.0,-75.8307,-88.864835,-86.495,-79.48242,-83.08936,-75.21504,-81.05902,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
61,A04,-69.036896,-79.666325,-69.36622,-65.21416,-67.48016,-66.87109000000001,-65.9765,-69.7137,-71.30915,-76.78481,-88.864835,-86.470825,-79.63336,-83.08936,-76.27736,-82.01598,-88.79866,-86.81019,-79.312294,-87.457184,-200,-86.56506,3
62,A04,-69.036896,-79.666325,-69.2019,-67.14527,-68.976074,-63.943386,-67.98422,-70.73606,-71.2678,-75.8307,-88.864835,-86.30532,-79.467186,-84.84165,-76.27736,-82.01598,-88.79866,-89.09826,-78.489204,-85.482704,-200,-86.822495,3
63,A04,-70.174805,-80.70098,-69.1958,-67.07958,-68.976074,-63.76646,-65.852875,-69.7226,-71.0,-75.8307,-88.864835,-86.221954,-79.26613,-83.08936,-75.24117,-82.01598,-88.79866,-89.09826,-78.489204,-85.482704,-200,-200.0,3
64,A04,-70.30213,-80.64209,-67.03969000000001,-65.21416,-67.59134,-63.685184,-66.10235,-69.82296,-71.0,-76.5499,-88.864835,-86.495,-79.25798,-83.08936,-75.265976,-81.089775,-88.79866,-87.20033,-79.26371,-87.32601,-200,-200.0,3
65,A04,-69.036896,-80.48457,-67.03969000000001,-65.21416,-67.69731,-63.57827,-66.09926,-69.8283,-71.53927,-76.36157,-88.853,-86.2141,-79.63336,-85.05488,-76.27736,-81.31171,-88.79866,-87.02734,-79.073364,-87.20289,-200,-86.93031,3
66,A04,-69.036896,-79.666325,-69.01136,-66.95645,-68.976074,-66.87109000000001,-67.98422,-70.73606,-71.82897,-76.14982,-88.81786,-86.20669,-79.25019,-85.42627,-76.27736,-82.01598,-88.79866,-89.09826,-78.858574,-85.482704,-200,-87.165634,3
