,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,A09,-70.668087,-74.88923,-57.0,-64.0,-60.0,-60.0,-67.0,-71.0,-67.0,-77.302652,-89.15264,-200,-80.88237,-88.0,-73.80463,-77.0,-88.24259,-87.82543,-77.0,-77.0,-88.68569500000001,-200.0,2
1,A09,-70.668087,-74.88923,-62.501373,-72.50212,-60.505707,-64.604126,-67.50012,-67.49912,-75.04673199999999,-70.0,-89.15264,-200,-80.88237,-82.80432,-67.0,-80.99976,-88.24259,-87.82543,-75.99975,-76.49988,-88.68569500000001,-200.0,2
2,A09,-60.0,-76.0,-63.00133,-69.99933,-60.505707,-64.604126,-70.00217,-67.33261,-69.0005,-70.50012,-89.15264,-200,-70.0,-81.998505,-68.500374,-77.50012,-88.24259,-87.82543,-76.66705,-76.666725,-88.68569500000001,-200.0,2
3,A09,-62.500626,-81.50137,-67.57303999999999,-68.21057,-56.999252,-59.499874,-67.814766,-65.5274425,-70.33478,-70.666885,-89.15264,-200,-71.500374,-80.99817,-69.00066,-77.333275,-88.24259,-87.82543,-78.58581699999999,-85.23328,-88.68569500000001,-200.0,3
4,A09,-63.00083,-74.88923,-67.57303999999999,-68.24644,-60.335613,-59.66672,-67.814766,-65.5274425,-71.75356,-77.302652,-88.99883,-200,-76.004,-81.24906,-73.80463,-79.25331,-88.24259,-87.82543,-78.58581699999999,-85.23328,-88.68569500000001,-200.0,2
5,A09,-70.668087,-74.88923,-64.503624,-67.39461,-62.004623,-60.25106,-71.00337,-69.00237,-75.04673199999999,-77.302652,-89.15264,-200,-80.88237,-82.80432,-73.80463,-80.99976,-88.24259,-87.82543,-77.25131,-78.753685,-88.68569500000001,-89.33161,2
6,A09,-70.668087,-77.998,-67.57303999999999,-66.99368,-60.505707,-64.604126,-71.20329,-69.2025,-73.20719,-73.50512,-89.15264,-200,-80.88237,-82.80432,-70.252686,-80.99976,-87.0,-87.82543,-76.5991,-85.23328,-88.68569500000001,-86.24332,2
7,A09,-62.750187,-75.995,-67.57303999999999,-68.21057,-60.599503,-64.604126,-71.00182,-65.5274425,-71.49821,-75.20919,-89.15264,-200,-77.50562,-80.196106,-69.6002,-80.40609,-88.24259,-87.82543,-78.58581699999999,-85.23328,-89.33161,-200.0,2
8,A09,-63.402096,-74.88923,-67.57303999999999,-68.21057,-60.3317,-61.805492,-67.814766,-65.5274425,-70.995224,-77.302652,-89.15264,-200,-76.4012,-79.326126,-68.99742,-82.01239,-88.24259,-87.82543,-78.340515,-85.23328,-88.68569500000001,-200.0,2
9,A09,-64.00449,-74.88923,-65.004395,-67.569725,-59.70887,-62.340347,-67.814766,-69.83831,-75.04673199999999,-77.302652,-89.5,-200,-80.88237,-79.279236,-73.80463,-80.99976,-88.24259,-89.49476,-78.579124,-79.40489,-88.68569500000001,-200.0,2
10,A09,-70.668087,-74.88923,-63.99908,-67.371796,-60.505707,-64.604126,-69.99507,-69.14264,-75.04673199999999,-75.3416,-89.15264,-200,-80.88237,-82.80432,-69.28536,-80.99976,-88.24259,-88.59312,-78.632195,-80.50911,-88.24682,-85.39211,2
11,A09,-66.879524,-73.58881,-63.711647,-66.76819,-60.505707,-64.604126,-70.50005,-70.133385,-71.12192,-75.436264,-89.15264,-200,-78.17575,-78.991844,-71.014656,-81.1479,-88.24259,-87.489235,-78.58581699999999,-81.58618,-88.68569500000001,-83.98703,2
12,A09,-66.39035,-72.65308,-67.57303999999999,-68.21057,-59.99776,-62.57898,-67.814766,-65.5274425,-71.108215,-77.302652,-89.15264,-200,-80.88237,-78.99276,-73.80463,-80.4988,-88.24259,-87.82543,-78.58581699999999,-85.23328,-88.68569500000001,-200.0,2
13,A09,-66.458855,-74.88923,-63.748005,-67.19738,-59.548546,-63.5147,-67.814766,-69.781296,-75.04673199999999,-77.302652,-88.996254,-200,-80.77111,-79.500595,-73.80463,-81.34168,-88.24259,-87.82543,-78.58581699999999,-85.23328,-88.68569500000001,-200.0,2
14,A09,-70.668087,-74.88923,-64.11342,-66.90164,-58.681557,-63.906334,-70.106766,-70.00632,-75.04673199999999,-75.50735,-88.42165,-200,-80.88237,-82.80432,-73.80463,-80.99976,-88.24259,-87.70646,-78.78589,-81.63836,-88.68569500000001,-84.8516,2
15,A09,-66.51374,-73.42188,-64.40617,-66.65477,-60.505707,-64.604126,-69.58884,-69.82075,-71.30008,-75.22561,-89.15264,-200,-80.88237,-82.80432,-71.01301,-80.99976,-88.24259,-87.74347,-78.60477,-81.341896,-88.68569500000001,-200.0,2
16,A09,-67.20616,-74.12524,-67.57303999999999,-68.21057,-59.080982,-63.611576,-70.4593,-65.5274425,-72.752205,-74.999886,-89.15264,-200,-80.34737,-79.17682,-71.21453,-82.118385,-88.24259,-87.82543,-78.58581699999999,-85.23328,-87.996704,-84.870316,2
17,A09,-67.273705,-74.88923,-67.57303999999999,-68.21057,-58.98901,-63.739994,-67.814766,-65.5274425,-75.04673199999999,-77.302652,-89.15264,-200,-79.39936,-79.33194,-73.80463,-82.10744,-88.24259,-87.82543,-78.45634,-85.23328,-88.68569500000001,-200.0,2
18,A09,-68.04047,-74.88923,-63.906143,-66.91849,-59.06871,-63.506874,-70.5053,-71.70778,-75.04673199999999,-77.302652,-88.74676,-200,-80.88237,-82.80432,-73.80463,-81.843056,-89.74881,-87.82543,-78.757835,-82.32142,-88.68569500000001,-200.0,2
19,A09,-70.668087,-73.54933,-63.743965,-66.77747,-60.505707,-64.604126,-70.3078,-71.57315,-75.04673199999999,-75.09239,-88.325745,-200,-80.88237,-82.80432,-71.74964,-80.99976,-88.7962,-87.210464,-79.644104,-83.4016,-89.83898,-84.09832,2
20,A09,-68.47851,-72.98652,-63.52765,-66.655,-60.505707,-64.604126,-70.35868,-71.60452,-72.68821,-75.08453,-89.15264,-200,-80.88237,-78.99043,-72.45159,-81.46126,-88.24259,-86.88486,-78.58581699999999,-84.04808,-88.68569500000001,-83.37841,2
21,A09,-68.37663,-72.71029,-67.57303999999999,-68.21057,-59.06366,-63.624584,-67.814766,-65.5274425,-72.47629,-75.31437,-87.98845,-200,-80.65732,-78.991135,-73.80463,-81.05984,-88.24259,-87.82543,-78.58581699999999,-85.23328,-88.68569500000001,-200.0,2
22,A09,-68.48199,-74.88923,-67.57303999999999,-66.41779,-59.128178,-63.505173,-67.814766,-71.287254,-73.102806,-77.302652,-88.1745,-200,-80.88237,-79.129555,-73.80463,-80.98681,-88.24259,-87.82543,-79.81727,-83.965454,-88.68569500000001,-200.0,2
23,A09,-70.668087,-74.88923,-64.00339,-66.20799,-59.314556,-63.95269,-71.09191,-71.07391,-75.04673199999999,-77.302652,-89.15264,-200,-80.88237,-82.80432,-73.283165,-80.99976,-88.24259,-86.71052,-79.760956,-83.967995,-88.68569500000001,-82.78845,2
24,A09,-68.75932,-72.99018,-64.00315,-66.31243,-60.505707,-64.604126,-71.02105,-71.19215,-72.95792,-74.923744,-89.15264,-200,-80.00583,-79.44564,-73.70337,-80.99976,-88.662895,-87.82543,-80.036064,-83.9702,-89.87865,-82.38105,2
25,A09,-68.423676,-72.83329,-67.57303999999999,-68.21057,-59.11109,-63.825962,-70.958374,-65.5274425,-72.765945,-77.302652,-89.15264,-200,-79.92654,-79.29552,-73.5171,-81.63666,-88.24259,-87.82543,-78.58581699999999,-85.23328,-89.66755,-82.193344,2
26,A09,-68.17809,-73.580574,-67.57303999999999,-68.21057,-58.98806,-63.77526,-67.814766,-65.5274425,-72.47339,-77.302652,-88.07457,-200,-80.88237,-78.9869,-73.80463,-81.29065,-88.24259,-87.82543,-78.58581699999999,-83.777435,-88.68569500000001,-200.0,2
27,A09,-70.668087,-74.88923,-64.132744,-66.12854,-59.099754,-64.13803,-67.814766,-71.18095,-75.04673199999999,-77.302652,-89.15264,-200,-80.88237,-78.876595,-73.80463,-80.99976,-88.280014,-86.479904,-79.60416,-84.03664,-88.68569500000001,-200.0,2
28,A09,-70.668087,-74.88923,-63.94044,-66.01563,-60.505707,-64.604126,-70.61113,-71.11539,-75.04673199999999,-74.9979,-87.911026,-200,-79.637924,-82.80432,-73.80804,-80.99976,-88.24259,-86.363235,-79.56895,-84.32589,-88.68569500000001,-81.885124,2
29,A09,-67.95647,-73.54057,-63.7108,-68.21057,-60.505707,-64.604126,-70.5772,-70.950134,-72.38752,-74.80334,-89.15264,-200,-79.38726,-79.307495,-73.75844,-81.27371,-88.24259,-87.82543,-78.58581699999999,-85.23328,-89.904106,-81.686325,2
30,A09,-67.55209,-73.50549,-67.57303999999999,-68.21057,-59.04142,-64.46346,-67.814766,-65.5274425,-72.366005,-77.302652,-89.15264,-200,-78.97273,-79.749275,-73.59768,-81.31403,-88.74907,-87.82543,-78.58581699999999,-85.23328,-88.68569500000001,-200.0,2
31,A09,-67.134605,-74.88923,-63.78237,-65.76073,-58.98849,-64.651054,-67.814766,-71.41007,-75.04673199999999,-77.302652,-87.55005,-200,-80.88237,-82.80432,-73.80463,-81.138245,-88.24259,-86.48354,-79.75942,-84.47434,-88.68569500000001,-200.0,2
32,A09,-70.668087,-74.88923,-63.74087,-66.16295,-60.505707,-64.604126,-70.70572,-71.780594,-75.04673199999999,-74.56987,-87.581055,-200,-80.88237,-82.80432,-73.39795,-80.99976,-88.6649,-87.13926,-80.03741,-84.50223,-89.72799,-81.90138,2
33,A09,-67.03428,-73.474464,-63.75404,-66.76628,-60.505707,-64.604126,-70.873146,-71.978905,-72.2405,-74.47838,-89.15264,-200,-78.66748,-82.80432,-73.217705,-81.69027,-88.24259,-87.45472,-80.54373,-85.23328,-88.68569500000001,-81.90743,2
34,A09,-67.03272,-73.446815,-67.57303999999999,-68.21057,-58.98905,-64.56715,-70.78171,-65.5274425,-72.380745,-74.39631,-89.15264,-200,-78.33719,-79.46861,-73.80463,-81.803024,-88.24259,-87.82543,-78.58581699999999,-85.23328,-88.68569500000001,-81.97111,2
