"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error"
"2022-05-19T05:05:57.884","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-75.0","0.0"
"2022-05-19T05:05:58.974","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.497505","6.23753122502502"
"2022-05-19T05:06:00.087","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69","-71.32779","5.418606284099968"
"2022-05-19T05:06:03.414","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68","-70.490036","6.200279281296018"
"2022-05-19T05:06:07.844","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-71.40281","12.939775896099983"
"2022-05-19T05:06:08.954","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-73.031494","63.497087872036076"
"2022-05-19T05:06:13.390","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.58725","6.693862562499986"
"2022-05-19T05:06:14.502","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.25264","5.074386969599998"
"2022-05-19T05:06:15.610","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69","-71.87505","8.26591250250001"
"2022-05-19T05:06:18.931","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80","-72.73316","52.80696358560003"
"2022-05-19T05:06:20.041","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-73.53636","55.70592204959997"
"2022-05-19T05:06:23.369","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.21733","10.351212328900026"
"2022-05-19T05:06:24.479","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.945694","8.677113141636019"
"2022-05-19T05:06:27.803","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-73.66599","69.45572268010011"
"2022-05-19T05:06:28.916","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.389565","11.489150889225032"
"2022-05-19T05:06:30.031","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.14605","9.897630602500016"
"2022-05-19T05:06:33.355","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74","-73.204765","0.6323987052250083"
"2022-05-19T05:06:34.464","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74","-73.257324","0.5515676409760044"
"2022-05-19T05:06:35.585","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-73.24092","0.058042446400001294"
"2022-05-19T05:06:37.794","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80","-73.657906","40.22215630483604"
"2022-05-19T05:06:38.904","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-74.157425","61.50598263062494"
"2022-05-19T05:06:43.336","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-74.26479","3.0109537440999827"
