"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error"
"2022-05-19T05:02:28.045","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.159164","8.070349178895977"
"2022-05-19T05:02:29.153","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.28356","7.379046273600031"
"2022-05-19T05:02:30.263","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.4025","6.747006249999982"
"2022-05-19T05:02:32.478","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.29732","5.2776791823999964"
"2022-05-19T05:02:33.585","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.19675","4.825710562499975"
"2022-05-19T05:02:34.707","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.10059","4.412478348099987"
"2022-05-19T05:02:38.031","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.09619","0.009252516100001367"
"2022-05-19T05:02:39.136","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.22328","7.710173958399985"
"2022-05-19T05:02:40.241","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.3448","7.0500870399999656"
"2022-05-19T05:02:42.458","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.461","6.446521000000008"
"2022-05-19T05:02:43.576","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.572105","5.894674131025032"
"2022-05-19T05:02:44.685","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.54707","0.2992855849000055"
"2022-05-19T05:02:47.998","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.6544","5.501839360000021"
"2022-05-19T05:02:49.115","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.757034","5.03089647715598"
"2022-05-19T05:02:50.218","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.85516","4.600338625600009"
"2022-05-19T05:02:53.540","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.73025","7.4542650624999895"
"2022-05-19T05:02:54.648","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.6108","6.8162766399999875"
"2022-05-19T05:02:57.980","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.584076","0.3411447737759954"
"2022-05-19T05:02:59.083","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.558525","0.3119501756250034"
"2022-05-19T05:03:00.188","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.534096","0.2852585372160056"
"2022-05-19T05:03:03.509","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.42324","5.872092097600033"
"2022-05-19T05:03:04.617","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.404724","0.16380151617600133"
"2022-05-19T05:03:05.724","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.387024","0.14978757657599745"
"2022-05-19T05:03:09.040","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.50132","6.243401742399966"
"2022-05-19T05:03:10.149","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.61062","5.709136784400013"
"2022-05-19T05:03:12.359","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.49643","6.232162744900019"
"2022-05-19T05:03:13.468","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.38724","5.698914817600027"
"2022-05-19T05:03:14.572","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.282814","5.211239758596009"
"2022-05-19T05:03:17.896","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.401665","6.75134477222503"
"2022-05-19T05:03:19.003","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.51531","6.173684396100002"
"2022-05-19T05:03:20.115","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.62399","5.64542352009997"
"2022-05-19T05:03:23.436","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.509224","6.296205082176016"
"2022-05-19T05:03:24.551","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.48695","0.2371203024999933"
"2022-05-19T05:03:25.659","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63","-64.42191","2.0218280480999913"
"2022-05-19T05:03:27.868","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.40346","0.16277997159999635"
"2022-05-19T05:03:28.976","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.51702","6.165189680399989"
"2022-05-19T05:03:33.399","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.49441","0.24444124810000198"
"2022-05-19T05:03:34.504","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.472786","0.2235266017959993"
"2022-05-19T05:03:35.616","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.45211","0.20440345210000424"
"2022-05-19T05:03:37.823","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.563545","5.936312967024977"
"2022-05-19T05:03:38.937","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.67011","5.428387412100028"
"2022-05-19T05:03:40.043","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.77202","4.9638948804000105"
"2022-05-19T05:03:43.359","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.73825","0.5450130624999906"
"2022-05-19T05:03:44.464","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.70596","0.4983795216000065"
"2022-05-19T05:03:45.569","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.8063","4.81231969000003"
"2022-05-19T05:03:48.892","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.683556","7.201472805135977"
"2022-05-19T05:03:50","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.566185","6.585305454225023"
"2022-05-19T05:03:53.322","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.54142","0.2931356164000024"
"2022-05-19T05:03:54.431","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.51774","0.26805470760000355"
"2022-05-19T05:03:55.539","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.495094","0.24511806883599466"
"2022-05-19T05:03:58.861","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.38596","5.692805121599987"
"2022-05-19T05:03:59.969","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.28162","5.205789824400017"
"2022-05-19T05:04:03.287","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.2693","0.07252249000000065"
"2022-05-19T05:04:05.503","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65","-64.30126","0.48823758760000113"
"2022-05-19T05:04:07.716","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.4193","6.660012489999964"
"2022-05-19T05:04:08.823","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69","-64.61964","19.187553729599966"
"2022-05-19T05:04:09.931","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-64.85495","26.471539502499976"
"2022-05-19T05:04:13.249","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.94877","4.207544512900016"
"2022-05-19T05:04:14.355","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-65.03848","3.8475607103999727"
"2022-05-19T05:04:15.460","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-65.12427","3.5183630329000164"
"2022-05-19T05:04:17.673","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.987625","8.925903140624966"
"2022-05-19T05:04:18.778","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63","-64.900696","3.6126452844159864"
"2022-05-19T05:04:19.887","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.773834","7.694155059555965"
"2022-05-19T05:04:23.207","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.73999","0.5475852001000088"
"2022-05-19T05:04:24.312","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.70763","0.5007402168999925"
"2022-05-19T05:04:28.742","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.807884","4.805372557455994"
"2022-05-19T05:04:29.849","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61","-64.64135","13.259429822500021"
"2022-05-19T05:04:33.169","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.52583","6.379817188899995"
"2022-05-19T05:04:34.273","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.50284","0.2528480656000062"
"2022-05-19T05:04:35.385","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.48085","0.23121672250000364"
"2022-05-19T05:04:38.702","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.59103","5.803136460899983"
"2022-05-19T05:04:39.809","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.69638","5.306665104399977"
"2022-05-19T05:04:43.124","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.57845","6.648404402500019"
"2022-05-19T05:04:44.235","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.46568","6.07957786240003"
"2022-05-19T05:04:45.342","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62","-64.35785","5.5594566224999955"
"2022-05-19T05:04:47.552","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.3422","0.11710084000000369"
"2022-05-19T05:04:48.660","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.32723","0.10707947290000008"
"2022-05-19T05:04:49.768","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-64.31293","0.09792518489999648"
"2022-05-19T05:04:53.080","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.43045","6.602587202500034"
"2022-05-19T05:04:54.189","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.54283","6.037684408900025"
