"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error"
"2022-05-20T04:03:08.143","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57","-57.0","0.0"
"2022-05-20T04:03:09.238","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68","-62.505493","30.189607173048987"
"2022-05-20T04:03:10.344","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.00865","8.948174822499983"
"2022-05-20T04:03:13.669","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-62.999496","8.996976254016003"
"2022-05-20T04:03:14.778","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-62.39243","5.723721304899987"
"2022-05-20T04:03:18.102","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-63.174355","14.635559666025012"
"2022-05-20T04:03:19.212","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-63.734974","10.660394780675993"
"2022-05-20T04:03:20.336","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-64.15724","8.08128441759999"
"2022-05-20T04:03:22.545","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-63.674644","13.503008526736005"
"2022-05-20T04:03:24.772","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-63.28655","10.801410902499988"
"2022-05-20T04:03:28.087","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-63.647343","11.240308959649004"
"2022-05-20T04:03:29.195","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-63.679157","0.10294023064900228"
"2022-05-20T04:03:30.305","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-63.368534","11.347021309155979"
"2022-05-20T04:03:32.525","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-63.100555","9.613441308025"
"2022-05-20T04:03:33.634","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-62.86676","8.218312897599995"
"2022-05-20T04:03:34.745","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56","-62.37343","40.62060996489999"
"2022-05-20T04:03:40.289","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-62.691578","18.562500130084"
"2022-05-20T04:03:43.611","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-62.513695","6.318662553024993"
"2022-05-20T04:03:44.723","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-62.35345","5.53872690250001"
"2022-05-20T04:03:48.047","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59","-62.14657","9.90090276489998"
"2022-05-20T04:03:49.156","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59","-61.958157","8.750692836649"
"2022-05-20T04:03:50.263","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59","-61.785778","7.760559065284003"
"2022-05-20T04:03:54.690","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55","-61.400024","40.960307200576025"
"2022-05-20T04:03:58.015","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59","-61.26664","5.137656889600011"
"2022-05-20T04:03:59.124","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-61.41545","6.679898702500001"
"2022-05-20T04:04:00.234","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65","-61.60696","11.512720441599994"
"2022-05-20T04:04:03.555","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58","-61.417534","11.679538641156023"
"2022-05-20T04:04:04.670","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-61.34425","1.8070080625000065"
"2022-05-20T04:04:05.775","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-61.275745","1.6275253050250014"
"2022-05-20T04:04:07.987","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59","-61.161278","4.671122593284013"
"2022-05-20T04:04:09.103","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56","-60.904766","24.05672951475602"
"2022-05-20T04:04:10.214","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56","-60.663654","21.74966863171601"
"2022-05-20T04:04:12.427","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68","-61.020706","48.71054473843604"
"2022-05-20T04:04:13.535","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69","-61.40551","57.67627836010001"
"2022-05-20T04:04:14.644","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65","-61.57741","11.714122308099997"
"2022-05-20T04:04:15.753","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57","-61.36017","19.01108242889997"
"2022-05-20T04:04:17.967","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-61.296066","1.6797870763560085"
"2022-05-20T04:04:19.077","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59","-61.188545","4.78972921702499"
"2022-05-20T04:04:20.186","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59","-61.08666","4.3541499556000085"
"2022-05-20T04:04:23.511","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-61.36049","31.804073040100015"
"2022-05-20T04:04:27.936","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57","-61.159554","17.301889478916"
"2022-05-20T04:04:29.046","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-61.106358","1.2240280241640005"
"2022-05-20T04:04:30.154","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-61.055813","1.1147410909690012"
"2022-05-20T04:04:33.474","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-61.326378","32.18998659888402"
"2022-05-20T04:04:34.582","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-61.583748","29.335785727504"
"2022-05-20T04:04:35.692","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65","-61.738235","10.63911091522498"
"2022-05-20T04:04:37.918","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60","-61.659855","2.755118621025001"
