"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error"
"2022-05-19T05:29:32.714","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-73.0","0.0"
"2022-05-19T05:29:33.777","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-74.501495","2.2455172350249835"
"2022-05-19T05:29:34.887","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74","-74.33377","0.11140241290000082"
"2022-05-19T05:29:37.095","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-75.50847","12.19078174089998"
"2022-05-19T05:29:38.214","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-75.60795","0.15370320249999808"
"2022-05-19T05:29:39.320","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77","-75.844185","1.3359083142250092"
"2022-05-19T05:29:42.642","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-76.30665","7.2541342224999745"
"2022-05-19T05:29:43.764","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-76.65498","5.499118800400025"
"2022-05-19T05:29:44.870","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-76.92721","4.29645838409999"
"2022-05-19T05:29:48.196","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77","-76.9349","0.0042380100000001366"
"2022-05-19T05:29:49.305","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77","-76.94122","0.00345508839999985"
"2022-05-19T05:29:53.741","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-77.12695","3.5083163025000235"
"2022-05-19T05:29:54.847","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-77.45395","12.574470602499957"
"2022-05-19T05:29:58.178","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.33828","1.7909933583999933"
"2022-05-19T05:29:59.284","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.23737","1.5310845168999963"
"2022-05-19T05:30:02.618","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80","-77.43585","6.574865222499989"
"2022-05-19T05:30:03.721","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-77.54341","2.1216544281000163"
"2022-05-19T05:30:04.831","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-77.63967","1.8504977089000127"
"2022-05-19T05:30:08.153","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77","-77.59889","0.35866923209999674"
