"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error"
"2022-05-20T05:18:18.881","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-65","-65.0","0.0"
"2022-05-20T05:18:22.184","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-69.004","15.968015999999961"
"2022-05-20T05:18:23.298","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-73.35041","74.81540716810007"
"2022-05-20T05:18:26.621","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68","-72.00347","16.027772040899944"
"2022-05-20T05:18:27.734","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-71.80038","0.6406081444000066"
"2022-05-20T05:18:31.049","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-72.34337","7.057682956900037"
"2022-05-20T05:18:32.161","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-72.87922","9.739267808399978"
"2022-05-20T05:18:33.272","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-73.1535","3.409562250000022"
"2022-05-20T05:18:36.588","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.78742","7.769710256399986"
"2022-05-20T05:18:37.700","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.49303","6.215198580900022"
"2022-05-20T05:18:38.806","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-72.7366","5.12297956000002"
"2022-05-20T05:18:42.132","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-73.031006","8.81492537203597"
"2022-05-20T05:18:43.244","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.7751","7.701180009999971"
"2022-05-20T05:18:46.560","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-83","-73.588524","88.57588049857587"
"2022-05-20T05:18:47.673","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-73.77036","4.971294529600015"
"2022-05-20T05:18:48.782","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-73.93055","4.2826233025000136"
"2022-05-20T05:18:52.101","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.72903","7.44760474089997"
"2022-05-20T05:18:53.208","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.54867","6.495718768900007"
"2022-05-20T05:18:54.317","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.38619","5.693902716099996"
"2022-05-20T05:18:56.530","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-73.48575","2.2929530625000125"
"2022-05-20T05:18:57.640","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74","-73.51654","0.233733571599994"
"2022-05-20T05:18:58.750","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-73.66126","5.469704787600007"
"2022-05-20T05:19:02.073","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.50998","6.299999600399993"
"2022-05-20T05:19:03.180","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-73.481636","0.23197323649599483"
"2022-05-20T05:19:06.504","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-74","-73.50986","0.24023721959999675"
"2022-05-20T05:19:07.614","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.37576","5.644235577599998"
"2022-05-20T05:19:08.723","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.251","5.067001000000022"
"2022-05-20T05:19:12.045","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-73.70331","68.83506495609997"
"2022-05-20T05:19:13.161","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-73.82035","4.750874122499979"
"2022-05-20T05:19:16.478","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.67849","7.174308680099982"
"2022-05-20T05:19:17.586","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.54537","6.478908436900028"
"2022-05-20T05:19:18.692","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.37109","11.364247788099968"
"2022-05-20T05:19:22.014","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-73.49904","6.254800921600031"
"2022-05-20T05:19:23.125","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-73.474976","0.22560220057599817"
"2022-05-20T05:19:26.445","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69","-73.26096","18.155780121599975"
"2022-05-20T05:19:27.558","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72","-73.20112","1.4426892544000074"
"2022-05-20T05:19:28.666","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-73.191635","0.036723973225001955"
"2022-05-20T05:19:31.994","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-73.32315","7.165525922500009"
"2022-05-20T05:19:36.417","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-73.727104","68.44080822681605"
"2022-05-20T05:19:37.525","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-73.971275","25.288075125624943"
"2022-05-20T05:19:41.954","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72","-73.88043","3.5360169849000154"
