"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T03:52:02.643","-82.0","-200","-200","-200","-200","-200","-82.0","-84.0","-200","-200","-200","-200","-200","-200","-68.0","-55.0","-200","-87.0","-200","-200"
"2022-06-28T03:52:03.738","-200","-200","-200","-80.0","-200","-77.0","-78.99925","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-72.0","-94.0"
"2022-06-28T03:52:04.861","-200","-200","-200","-200","-200","-78.00025","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-69.0","-200","-72.50012","-200"
"2022-06-28T03:52:05.984","-200","-200","-200","-200","-200","-200","-77.33144","-81.499374","-82.0","-200","-200","-200","-200","-200","-72.001","-200","-69.50012","-200","-200","-200"
"2022-06-28T03:52:07.104","-200","-200","-200","-200","-200","-200","-76.49712","-81.66639","-200","-200","-200","-200","-200","-200","-72.334274","-57.0005","-200","-200","-200","-200"
"2022-06-28T03:52:08.228","-200","-200","-200","-200","-200","-78.33378","-75.7956","-200","-200","-200","-200","-200","-200","-200","-200","-58.001167","-200","-200","-68.66355","-200"
"2022-06-28T03:52:09.337","-200","-200","-200","-200","-200","-77.248436","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-69.333275","-200","-65.993004","-200"
"2022-06-28T03:52:10.461","-200","-200","-200","-85.50137","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-73.25231","-56.247814","-70.25156","-200","-200","-200"
"2022-06-28T03:52:11.583","-200","-200","-200","-200","-200","-200","-76.332115","-200","-82.0","-200","-200","-200","-94.0","-200","-73.4023","-55.195107","-68.9975","-83.49912","-200","-200"
"2022-06-28T03:52:12.709","-200","-200","-85.0","-200","-200","-77.5998","-200","-84.75519","-200","-200","-200","-200","-200","-200","-72.83266","-54.660152","-200","-81.99817","-200","-200"
"2022-06-28T03:52:13.840","-81.49988","-200","-86.00025","-87.33578","-200","-77.834236","-75.85301","-85.4061","-200","-200","-200","-200","-92.499626","-200","-200","-200","-69.165344","-80.99688","-65.59321","-200"
"2022-06-28T03:52:14.949","-200","-200","-87.66822","-200","-200","-200","-200","-200","-84.33527","-200","-200","-200","-200","-200","-72.85672","-200","-70.148056","-200","-65.32646","-200"
