"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T07:35:10.048","-74.0","-53.0","-80.0","-74.0","-200","-83.0","-88.0","-200","-81.0","-200","-65.0","-200","-59.0","-200","-96.0","-200","-200","-200","-200","-65.0"
"2022-06-28T07:35:11.158","-73.49988","-200","-73.498375","-71.9995","-200","-84.500374","-86.499626","-200","-78.9995","-64.0","-65.0","-79.0","-60.500374","-72.0","-90.49863","-200","-200","-200","-85.0","-200"
"2022-06-28T07:35:12.277","-73.333115","-200","-200","-200","-200","-200","-200","-79.0","-78.999664","-65.500374","-200","-78.49988","-200","-74.0005","-200","-87.0","-96.0","-200","-85.0","-200"
"2022-06-28T07:35:13.406","-200","-56.500874","-200","-200","-200","-88.33678","-84.66489","-83.001","-200","-66.334274","-67.33527","-81.33561","-200","-73.666725","-200","-92.00125","-200","-200","-200","-61.499126"
"2022-06-28T07:35:14.543","-74.75231","-57.66822","-77.33544","-71.33244","-200","-87.751564","-83.9975","-83.667885","-200","-200","-69.50524","-200","-69.67455","-200","-90.999504","-200","-200","-98.0","-86.00083","-61.66622"
"2022-06-28T07:35:15.671","-75.20319","-58.50262","-78.75406","-70.99875","-200","-87.1996","-83.7974","-200","-80.001495","-66.751434","-70.00569","-78.49675","-71.25868","-200","-92.752686","-200","-200","-200","-87.00237","-61.24894"
"2022-06-28T07:35:16.777","-75.50403","-200","-80.00699","-200","-200","-200","-200","-200","-81.60599","-67.40309","-200","-76.992905","-200","-74.5015","-200","-200","-200","-200","-200","-200"
"2022-06-28T07:35:17.903","-200","-58.000595","-200","-200","-200","-200","-82.324455","-83.25018","-83.68111","-67.50303","-200","-77.32895","-200","-72.796104","-200","-200","-200","-96.99975","-200","-62.6032"
"2022-06-28T07:35:19.025","-200","-57.665638","-78.33153","-69.5948","-200","-86.32903","-81.4151","-82.197","-200","-200","-69.50245","-200","-69.0002","-200","-91.1975","-200","-200","-200","-200","-63.33935"
"2022-06-28T07:35:20.156","-75.28777","-57.426147","-77.13359","-68.8255","-81.0","-85.131454","-81.11058","-200","-82.720474","-200","-69.14264","-200","-67.4933","-200","-91.16444","-200","-200","-200","-200","-63.865692"
"2022-06-28T07:35:21.282","-75.37758","-200","-76.48629","-68.13167","-81.50012","-200","-200","-80.65715","-82.37745","-68.2934","-68.872475","-77.281654","-66.415886","-71.82567","-90.27809","-200","-200","-200","-200","-200"
"2022-06-28T07:35:22.398","-75.11042","-58.12896","-200","-200","-200","-200","-200","-80.70644","-83.00923","-68.50859","-200","-76.741776","-200","-73.14479","-200","-90.66639","-200","-200","-84.9959","-200"
"2022-06-28T07:35:23.523","-200","-58.6763","-200","-200","-200","-83.98006","-79.525024","-80.86955","-200","-68.67618","-69.2239","-76.32133","-69.7679","-74.639626","-200","-90.24906","-200","-200","-200","-63.504353"
"2022-06-28T07:35:24.657","-74.69354","-59.01339","-76.09455","-68.11507","-200","-83.19573","-78.254745","-200","-200","-200","-69.60687","-200","-71.816574","-200","-89.73866","-89.797905","-93.499374","-200","-83.65715","-63.222946"
"2022-06-28T07:35:25.792","-74.906876","-200","-75.577866","-67.65267","-83.334946","-82.56737","-200","-200","-82.906876","-69.1147","-69.920715","-76.28874","-70.61814","-73.78119","-89.99276","-200","-91.99834","-200","-83.99401","-62.997498"
"2022-06-28T07:35:26.914","-75.25512","-200","-75.15445","-200","-83.75194","-200","-200","-79.98528","-82.73051","-69.47406","-200","-76.26204","-200","-73.093445","-89.587814","-89.664314","-200","-200","-84.12086","-200"
"2022-06-28T07:35:28.032","-200","-58.734673","-200","-200","-200","-82.884865","-78.046196","-79.17542","-82.583275","-69.77405","-200","-76.239746","-200","-72.62234","-200","-89.71258","-200","-200","-200","-63.3677"
"2022-06-28T07:35:29.158","-200","-58.502003","-74.715904","-67.38364","-200","-83.32007","-78.12735","-78.51175","-200","-200","-69.67222","-200","-69.63604","-200","-89.71843","-89.74882","-200","-200","-200","-63.506577"
"2022-06-28T07:35:30.288","-74.840836","-58.30476","-74.10763","-67.62563","-200","-82.743","-77.1713","-200","-81.82779","-69.08235","-69.30389","-76.45735","-68.8162","-200","-89.31698","-89.55231","-200","-200","-84.55674","-63.545475"
"2022-06-28T07:35:31.403","-74.48502","-200","-73.6587","-67.827644","-200","-200","-200","-79.319016","-81.252426","-68.48827","-200","-76.64424","-68.121185","-73.590355","-88.976654","-200","-200","-200","-84.804535","-200"
"2022-06-28T07:35:32.531","-74.17599","-58.135353","-200","-200","-82.798706","-200","-200","-80.239876","-80.75271","-67.972305","-200","-76.806564","-200","-74.48982","-200","-88.9892","-200","-95.33178","-85.10009","-200"
"2022-06-28T07:35:33.651","-200","-58.470547","-73.61331","-200","-200","-82.24737","-76.497185","-80.36925","-200","-200","-69.57556","-200","-69.508835","-75.33585","-200","-200","-200","-200","-200","-63.358376"
"2022-06-28T07:35:34.781","-73.969864","-58.764507","-73.638405","-67.7624","-200","-82.02361","-75.9117","-200","-200","-200","-69.811516","-200","-70.78294","-200","-88.75786","-89.08269","-91.748314","-200","-84.32584","-63.195873"
"2022-06-28T07:35:35.915","-73.78756","-200","-73.6606","-67.70636","-82.16269","-81.827385","-75.39823","-200","-81.15816","-68.103905","-70.01845","-76.55952","-71.90032","-76.20846","-88.498924","-200","-91.598206","-200","-83.66948","-63.053364"
"2022-06-28T07:35:37.023","-73.74166","-200","-200","-200","-200","-200","-200","-80.48161","-81.57814","-68.2203","-200","-76.34102","-200","-76.77902","-200","-88.99057","-91.49805","-200","-83.10575","-200"
"2022-06-28T07:35:38.168","-200","-58.594807","-200","-200","-81.70795","-81.46967","-74.882706","-81.22915","-200","-68.32402","-69.71039","-76.14631","-200","-77.28367","-200","-88.912476","-200","-200","-200","-63.111473"
"2022-06-28T07:35:39.283","-73.53394","-58.443584","-73.27243","-67.8644","-200","-81.20919","-74.42332","-200","-200","-200","-69.435875","-200","-71.16982","-200","-88.40164","-88.47789","-200","-95.24869","-83.37408","-63.163254"
"2022-06-28T07:35:40.410","-73.399536","-58.30793","-72.97973","-68.003","-200","-80.97552","-73.90018","-200","-81.07822","-67.97294","-69.18961","-76.1937","-70.51886","-77.73336","-88.56114","-200","-200","-200","-83.4796","-63.209705"
"2022-06-28T07:35:41.529","-73.22676","-200","-72.71558","-68.002815","-200","-200","-200","-81.58339","-80.685265","-67.65611","-200","-76.34256","-69.9349","-78.13677","-88.76155","-200","-92.28914","-200","-83.57293","-200"
"2022-06-28T07:35:42.643","-200","-58.556816","-200","-200","-81.11432","-200","-73.534164","-81.607666","-80.96718","-67.77524","-200","-76.17268","-200","-78.500824","-200","-88.58277","-200","-200","-200","-200"
"2022-06-28T07:35:43.772","-200","-58.78263","-72.88251","-68.00265","-200","-80.76464","-73.10043","-81.62945","-200","-200","-69.338684","-200","-71.05228","-78.88195","-88.441696","-88.67475","-200","-94.9982","-200","-63.092495"
"2022-06-28T07:35:44.897","-73.16687","-58.98851","-72.93706","-68.058014","-200","-80.57331","-72.80263","-200","-200","-200","-69.47394","-200","-71.96443","-200","-88.25913","-88.571945","-92.12659","-94.83107","-83.18987","-62.98615"
"2022-06-28T07:35:46.023","-73.300026","-200","-72.79902","-68.05494","-200","-80.35005","-200","-200","-81.172134","-68.0303","-69.59725","-76.21307","-72.79607","-79.27825","-88.34761","-200","-92.0","-200","-82.84624","-200"
"2022-06-28T07:35:47.133","-73.513145","-200","-200","-200","-200","-200","-200","-81.17171","-81.06609","-68.26387","-200","-76.20306","-200","-78.74818","-200","-200","-91.69574","-200","-83.01353","-200"
"2022-06-28T07:35:48.257","-200","-58.848053","-200","-200","-200","-80.8036","-72.9999","-80.7564","-200","-68.47863","-69.47518","-76.2392","-72.19466","-78.21545","-200","-88.59689","-200","-200","-200","-63.182095"
"2022-06-28T07:35:49.383","-73.70983","-58.718906","-72.6721","-67.848854","-200","-80.99388","-73.27198","-80.377754","-200","-200","-69.362946","-200","-71.641685","-200","-88.428276","-88.61927","-91.631386","-200","-200","-63.361534"
"2022-06-28T07:35:50.510","-73.55234","-58.59972","-72.423454","-67.953865","-200","-80.77497","-73.39156","-200","-80.68699","-68.150795","-69.17169","-200","-71.13136","-78.512856","-88.54915","-200","-91.57767","-200","-83.11449","-63.435833"
"2022-06-28T07:35:51.623","-73.40604","-200","-200","-68.05003","-200","-200","-200","-80.73599","-80.33842","-67.84722","-200","-76.36022","-70.6588","-78.83071","-200","-200","-92.08397","-200","-83.30417","-200"
"2022-06-28T07:35:52.736","-200","-58.489353","-200","-200","-200","-200","-200","-81.065384","-80.06057","-67.56522","-200","-76.47229","-200","-79.08479","-200","-88.42729","-200","-200","-200","-200"
"2022-06-28T07:35:53.875","-200","-58.38683","-72.235664","-68.04777","-200","-80.5298","-73.03531","-81.19402","-200","-200","-68.99459","-200","-70.21982","-200","-88.660286","-88.253105","-200","-200","-200","-63.460564"
"2022-06-28T07:35:54.984","-73.54986","-58.291317","-72.18478","-67.87033","-200","-80.837456","-73.23978","-200","-200","-200","-68.912445","-200","-69.81086","-200","-88.63134","-88.33839","-200","-200","-83.43087","-63.56837"
"2022-06-28T07:35:56.111","-73.684204","-200","-72.13737","-67.748474","-82.225136","-81.12408","-200","-200","-80.10045","-67.78271","-68.835915","-76.45284","-69.42883","-78.601204","-88.64699","-200","-200","-200","-83.50202","-63.62733"
"2022-06-28T07:35:57.221","-73.81001","-58.202095","-200","-200","-83.01366","-200","-200","-80.8037","-80.17868","-67.98586","-200","-76.43472","-200","-78.14947","-200","-88.46348","-92.1513","-200","-83.56769","-200"
"2022-06-28T07:35:58.343","-200","-58.11854","-200","-200","-200","-80.88561","-72.91005","-80.93534","-200","-68.17611","-68.68655","-76.41779","-200","-77.72643","-200","-88.30643","-200","-94.85536","-200","-63.642242"
"2022-06-28T07:35:59.461","-73.66897","-58.040115","-71.976265","-67.758835","-200","-80.62435","-72.5631","-200","-200","-200","-68.58461","-200","-69.07108","-200","-88.579155","-200","-92.48539","-200","-200","-63.656174"
"2022-06-28T07:36:00.588","-73.536285","-57.96634","-71.82539","-67.768486","-200","-80.37912","-72.27614","-200","-79.89141","-67.91045","-68.48893","-76.51577","-68.735275","-78.032715","-88.51596","-200","-200","-200","-83.586044","-63.66922"
"2022-06-28T07:36:01.696","-73.411224","-200","-71.68378","-200","-200","-200","-200","-81.057976","-79.62307","-67.66055","-200","-76.607735","-200","-78.28467","-200","-200","-200","-200","-83.603096","-200"
"2022-06-28T07:36:02.811","-200","-58.14436","-200","-200","-200","-200","-200","-81.32829","-79.37177","-67.743286","-200","-76.47727","-200","-78.52216","-200","-88.38067","-200","-94.8736","-200","-200"
"2022-06-28T07:36:03.937","-200","-58.31248","-71.76754","-67.777504","-200","-80.43774","-72.08082","-81.581436","-200","-200","-68.65206","-200","-69.4681","-200","-88.37905","-88.44942","-200","-94.8878","-200","-63.570408"
"2022-06-28T07:36:05.062","-73.327736","-58.47154","-71.81113","-67.82389","-200","-80.56372","-71.89708","-200","-79.65417","-200","-68.80583","-200","-70.26496","-200","-88.25084","-88.513275","-92.32409","-94.79776","-83.29884","-63.477455"
"2022-06-28T07:36:06.177","-73.31661","-200","-71.88692","-67.830414","-200","-80.64807","-200","-200","-79.919815","-67.7868","-68.91643","-76.354294","-70.94827","-78.74645","-88.13049","-200","-92.18143","-200","-83.01463","-200"
"2022-06-28T07:36:07.288","-73.43922","-200","-200","-200","-83.56735","-200","-200","-81.263756","-79.993385","-67.96369","-200","-76.342026","-200","-78.34787","-200","-200","-92.0543","-200","-83.089966","-200"
"2022-06-28T07:36:08.413","-200","-58.422558","-200","-67.691895","-200","-80.69395","-72.14828","-80.89259","-200","-68.13133","-68.8514","-76.33042","-70.576775","-77.970146","-200","-88.57277","-200","-200","-200","-63.60203"
"2022-06-28T07:36:09.534","-73.58827","-58.343384","-71.82289","-67.561325","-200","-80.70413","-72.38551","-80.578094","-200","-200","-68.78978","-200","-70.22472","-200","-88.089615","-88.62834","-200","-200","-83.160675","-63.719685"
"2022-06-28T07:36:10.656","-73.56938","-200","-71.895355","-67.576515","-84.11465","-80.74648","-72.609955","-200","-80.06287","-68.29045","-68.731285","-200","-70.772964","-78.1999","-87.98035","-200","-91.10752","-200","-82.901726","-63.830994"
"2022-06-28T07:36:11.770","-73.5514","-200","-71.96414","-67.59088","-83.71144","-200","-200","-80.83507","-80.33219","-68.34535","-200","-76.21957","-200","-78.41829","-87.87715","-200","-91.101814","-200","-82.65764","-200"
"2022-06-28T07:36:12.886","-200","-58.492935","-200","-200","-200","-80.850975","-72.42322","-81.01032","-80.62071","-68.39761","-68.86838","-200","-200","-78.62618","-200","-88.68039","-200","-94.81647","-200","-63.73676"
"2022-06-28T07:36:14.001","-200","-58.635296","-72.029526","-200","-200","-80.95044","-72.24598","-81.209694","-200","-200","-200","-200","-71.422585","-200","-87.74559","-88.655205","-200","-94.91716","-200","-63.647316"
"2022-06-28T07:36:15.130","-73.6897","-58.584457","-71.99701","-67.47135","-200","-80.98307","-72.43078","-200","-80.66579","-200","-68.99888","-200","-71.06179","-200","-87.75406","-88.63151","-91.045815","-200","-82.77336","-63.754993"
"2022-06-28T07:36:16.245","-73.79106","-200","-71.96601","-67.3579","-200","-200","-200","-80.87602","-80.70863","-68.540695","-68.93674","-76.21239","-70.717896","-78.26474","-87.729416","-200","-200","-200","-82.88285","-200"
"2022-06-28T07:36:17.356","-73.9181","-58.53594","-200","-200","-200","-200","-200","-80.59096","-80.74942","-68.677246","-200","-76.23768","-200","-77.9198","-200","-88.67991","-200","-200","-82.98661","-200"
"2022-06-28T07:36:18.477","-200","-58.489582","-71.93643","-67.25006","-200","-81.01421","-72.60669","-80.3196","-200","-68.80772","-200","-200","-70.3897","-77.59022","-200","-88.72562","-200","-200","-200","-63.85749"
"2022-06-28T07:36:19.596","-73.80146","-58.41547","-71.81762","-67.305336","-200","-80.832695","-72.37021","-200","-200","-200","-68.81619","-200","-70.07612","-200","-87.770226","-88.5992","-200","-94.92369","-82.987045","-63.86192"
"2022-06-28T07:36:20.719","-73.719154","-200","-71.70397","-67.38911","-200","-80.629295","-72.14452","-200","-80.5085","-68.60506","-68.70101","-200","-69.77617","-77.8108","-87.80907","-200","-91.28767","-200","-82.987465","-63.866146"
"2022-06-28T07:36:21.829","-73.64027","-200","-71.59515","-200","-200","-200","-200","-80.46511","-80.27858","-68.411","-200","-76.32493","-200","-78.02201","-200","-200","-200","-200","-82.956276","-200"
"2022-06-28T07:36:22.944","-200","-58.55016","-200","-200","-200","-200","-71.98925","-80.51211","-80.0589","-68.225006","-200","-76.34592","-200","-200","-200","-88.64583","-200","-200","-200","-63.77964"
"2022-06-28T07:36:24.063","-200","-58.67926","-71.63591","-67.407814","-200","-80.66956","-71.84073","-80.738106","-200","-200","-68.82899","-200","-70.39971","-200","-200","-88.6574","-200","-95.0028","-200","-63.696896"
"2022-06-28T07:36:25.182","-73.62191","-58.80312","-71.70368","-67.42569","-200","-80.67915","-71.69851","-200","-80.205986","-200","-68.95153","-200","-70.997375","-200","-87.72174","-200","-91.22715","-200","-82.74001","-63.617664"
"2022-06-28T07:36:26.300","-73.60429","-200","-71.7971","-67.38325","-200","-200","-200","-80.924515","-80.31745","-68.27589","-200","-76.24346","-200","-78.22446","-87.60777","-200","-91.1715","-200","-82.53362","-200"
"2022-06-28T07:36:27.419","-73.58735","-58.72368","-200","-200","-200","-200","-200","-81.04425","-80.105156","-68.09803","-200","-76.2663","-200","-78.418686","-200","-200","-91.12015","-95.00261","-82.336426","-200"
"2022-06-28T07:36:28.537","-200","-58.64733","-71.66263","-200","-200","-80.487686","-71.504166","-81.071976","-200","-67.89906","-68.8659","-76.28814","-70.68212","-78.57686","-200","-200","-200","-95.06734","-200","-63.628757"
"2022-06-28T07:36:29.659","-73.48784","-58.573895","-71.53329","-67.46013","-200","-80.303825","-71.31771","-81.09858","-200","-200","-68.75507","-200","-70.379395","-200","-87.61961","-88.50782","-91.28486","-95.12459","-82.32641","-63.6394"
"2022-06-28T07:36:30.786","-73.392044","-200","-71.40878","-67.53381","-200","-80.12712","-71.138664","-200","-79.901474","-67.70768","-68.64866","-76.30905","-70.08845","-78.75691","-87.630936","-200","-200","-200","-82.31682","-63.64962"
"2022-06-28T07:36:31.893","-73.38138","-200","-200","-200","-200","-200","-200","-81.26582","-80.017624","-67.55092","-200","-76.21305","-200","-78.93009","-200","-200","-91.23194","-200","-82.13355","-200"
"2022-06-28T07:36:33.017","-200","-58.695454","-200","-200","-200","-80.23456","-71.02265","-81.45459","-80.12926","-67.617546","-200","-76.14961","-200","-79.151726","-200","-88.554955","-200","-95.05905","-200","-63.575348"
"2022-06-28T07:36:34.145","-73.34414","-58.812553","-71.47927","-67.57584","-200","-80.31051","-70.911064","-81.60842","-200","-200","-68.77063","-200","-70.66853","-200","-87.49488","-88.59988","-200","-95.00026","-200","-63.503906"
"2022-06-28T07:36:35.267","-73.281494","-58.925434","-71.35852","-67.6162","-200","-80.13884","-70.776184","-200","-79.93149","-200","-68.66603","-76.23039","-71.22692","-200","-87.50954","-200","-91.18264","-95.000244","-82.158394","-63.599926"
"2022-06-28T07:36:36.385","-73.22103","-200","-71.24205","-200","-200","-200","-200","-81.64664","-79.74112","-67.439156","-200","-76.28","-70.92151","-79.33802","-87.55226","-200","-200","-200","-82.15391","-200"
"2022-06-28T07:36:37.495","-73.162636","-58.847256","-200","-200","-200","-200","-200","-81.68346","-79.55774","-67.26708","-200","-76.32771","-200","-79.49065","-200","-88.48965","-200","-200","-82.17763","-200"
"2022-06-28T07:36:38.607","-200","-58.771797","-71.12963","-200","-200","-200","-70.61905","-81.691986","-200","-200","-200","-200","-70.6271","-200","-200","-88.38432","-200","-200","-200","-63.61081"
"2022-06-28T07:36:39.733","-73.158394","-58.882965","-71.2051","-67.62696","-200","-80.18901","-70.52149","-200","-200","-200","-68.78506","-200","-71.171524","-200","-87.45159","-88.43242","-91.17553","-94.94941","-82.00626","-63.540432"
"2022-06-28T07:36:40.853","-73.15429","-200","-71.27803","-67.63731","-200","-200","-200","-200","-79.704445","-67.33951","-68.89972","-76.23632","-200","-79.63787","-87.354836","-200","-91.13093","-200","-81.84131","-63.47254"
"2022-06-28T07:36:41.966","-73.15032","-200","-200","-200","-200","-200","-200","-81.78039","-79.87268","-67.409454","-200","-76.14828","-200","-79.779976","-87.23403","-200","-91.089066","-200","-200","-200"
"2022-06-28T07:36:43.095","-200","-58.99039","-200","-200","-200","-80.26413","-70.42738","-81.94522","-80.00856","-67.47705","-200","-76.06341","-200","-80.022385","-200","-88.47847","-200","-94.90306","-200","-63.407017"
"2022-06-28T07:36:44.215","-200","-58.91293","-71.24493","-67.53741","-200","-80.310135","-70.65457","-81.68375","-200","-200","-68.84851","-200","-70.87546","-200","-87.22761","-88.4936","-200","-200","-200","-63.501484"
"2022-06-28T07:36:45.337","-73.223145","-58.86372","-71.238625","-67.44118","-84.32067","-80.35456","-70.900276","-200","-80.06092","-200","-68.79911","-200","-70.58952","-79.63041","-87.22141","-200","-91.12201","-200","-81.92724","-63.59277"
"2022-06-28T07:36:46.453","-73.293655","-200","-71.20697","-67.34841","-200","-200","-200","-81.43107","-80.11152","-67.62012","-200","-76.061714","-70.31322","-79.30323","-87.21545","-200","-200","-200","-82.01007","-200"
"2022-06-28T07:36:47.570","-73.3872","-58.79054","-200","-200","-200","-200","-200","-81.54942","-80.16044","-67.758514","-200","-76.08658","-200","-79.449776","-200","-88.50812","-200","-200","-200","-200"
"2022-06-28T07:36:48.694","-200","-58.71968","-71.125534","-67.41927","-200","-80.24094","-70.74632","-81.66391","-200","-200","-68.72493","-200","-70.04607","-200","-87.289856","-88.4087","-200","-94.95461","-200","-63.603317"
"2022-06-28T07:36:49.811","-73.32729","-58.65104","-71.046646","-67.46117","-200","-80.13108","-70.59747","-200","-200","-200","-68.65329","-200","-69.787636","-200","-87.36168","-88.31315","-200","-200","-82.08997","-63.61352"
"2022-06-28T07:36:50.937","-73.24426","-200","-70.97019","-200","-200","-80.05054","-70.45348","-200","-79.97624","-67.58581","-68.55797","-76.110596","-69.53752","-79.591606","-87.431046","-200","-200","-200","-82.16709","-63.623398"
"2022-06-28T07:36:52.048","-73.163734","-200","-200","-200","-200","-200","-200","-81.416954","-80.02796","-67.72329","-200","-76.10771","-200","-79.271866","-200","-88.30446","-91.294525","-200","-200","-200"
